eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_1,provyr_baseyr_fe,new_firm_share_all_new_patents,es_0,0,.01132129,.022031458,.51386935,.60783243,,.0478296021969456,.98611355,3719,233,79,.5172043216967891
scope_ge_1,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p1,1,-.0070493207,.021901539,-.32186419,.74784541,,.0478296021969456,.98611355,3719,233,79,.5172043216967891
scope_ge_1,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p2,2,-.0032371657,.021847654,-.14816995,.88233733,,.0478296021969456,.98611355,3719,233,79,.5172043216967891
scope_ge_1,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p3,3,-.0090842377,.029289015,-.31015852,.75671881,,.0478296021969456,.98611355,3719,233,79,.5172043216967891
scope_ge_1,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p4,4,-.026533492,.030197132,-.87867588,.38048616,,.0478296021969456,.98611355,3719,233,79,.5172043216967891
scope_ge_2,province_year_fe,firm_new_share_total,es_m4,-4,-.0050766342,.013579465,-.37384644,.70880771,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_m3,-3,-.019857181,.015368842,-1.2920415,.19743143,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_m2,-2,-.023374068,.011787017,-1.9830351,.048361864,**,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_0,0,-.0083685406,.012513781,-.66874593,.50422055,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_p1,1,-.0054921303,.013181757,-.4166463,.67726332,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_p2,2,-.0032991464,.013902862,-.23729981,.81260157,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_total,es_p3,3,-.0062279711,.015065759,-.41338581,.67964733,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
