eventdef,spec,outcome,event,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_m3,.0093240231974909,.035429236,.26317313,.79264015,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_m2,.0420160374902774,.037886966,1.108984,.26853344,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_0,-.015014829128098,.038668167,-.38829947,.69813436,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p1,-.0026940230328508,.04253706,-.063333549,.94955295,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p2,-.0171389093220593,.040920358,-.41883579,.67570615,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p3,-.0104392915799846,.04187645,-.24928789,.80334866,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p4,.0381857429629715,.048482109,.78762549,.43168339,,1.249410436316059,.29246259,3895,244,73,4.398005928335387
stock_ge_3,province_year_fe,new_applicant_share,es_m4,-.0269566036476156,.012736787,-2.1164367,.035324689,**,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_m3,.0054598096246582,.014232767,.38360843,.70160407,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_m2,.0098321818778665,.013421268,.73258215,.46451935,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_0,-.0087359770232252,.013806982,-.63272166,.52751034,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_p1,.0040851839818323,.013937411,.29310924,.76968879,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_p2,.0047208467894185,.013249449,.35630512,.72192127,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_p3,.009402123355959,.011181695,.84084952,.40125886,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,new_applicant_share,es_p4,.0092103979953838,.011295054,.81543636,.4156211,,2.294133170715551,.078530744,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_m4,-.0162858747671542,.012519968,-1.3007921,.19456179,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_m3,.0124918517210364,.013969415,.8942287,.37208435,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_m2,.0160241492599159,.01309754,1.2234472,.22234589,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_0,-.0049103865870028,.014000272,-.35073507,.72609097,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_p1,.0065897394436223,.015164828,.43454102,.66428125,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_p2,.0048010139621811,.013491549,.35585344,.72225904,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_p3,.0063091041025084,.011652364,.54144406,.58869755,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,provyr_baseyr_fe,new_applicant_share,es_p4,.0061242542484475,.011462891,.5342679,.59364468,,1.579267000278876,.19497879,3895,244,73,.4528169548575173
stock_ge_3,province_year_fe,hhi,es_m4,.0013335497381925,.0057568024,.23164766,.81700665,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_m3,-.0007599158040887,.0064040334,-.11866206,.90564114,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_m2,-.0019769462396998,.006177749,-.32001075,.74923515,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_0,.0033308548712823,.0065454445,.50888139,.61129713,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_p1,-.0017874549603616,.0068870615,-.25953811,.79543984,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_p2,.00346916679785,.0074076266,.46832368,.63997293,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_p3,.0073614579115465,.0083560813,.88097006,.37920451,,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,hhi,es_p4,.0165193800777035,.0093309684,1.7703822,.0779173,*,.129986428542816,.94220877,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_m4,.0038294854499031,.005011661,.76411504,.44554001,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_m3,.0002262373407962,.0059351902,.03811796,.96962494,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_m2,-.0009427108379574,.0053948197,-.17474373,.86142653,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_0,.0034361452971111,.0063833999,.5382939,.59086686,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_p1,-.002087910490262,.0064924546,-.32159033,.74803954,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_p2,.0036516650793135,.0070192176,.52023822,.6033712,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_p3,.0062548922813544,.0081660254,.76596534,.44444031,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,provyr_baseyr_fe,hhi,es_p4,.0135064704060825,.0091514997,1.475875,.14127205,,.4291490846005551,.73229724,3895,244,73,.0627242982026829
stock_ge_3,province_year_fe,top10_share,es_m4,-.003433727612029,.013747346,-.24977386,.80297327,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_m3,.0006294803642115,.014162184,.044447973,.96458381,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_m2,-.0078758928800332,.015639219,-.50359881,.61499953,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_0,.0039834949167036,.015193161,.26219001,.79339707,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_p1,.0047887979683766,.016394585,.29209632,.77046221,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_p2,.0098002549581235,.014973596,.65450245,.51340717,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,top10_share,es_p3,.0199455858566533,.013895317,1.4354179,.15245396,,.3129928429623058,.81598485,3895,244,73,.4655055636017031
