block,variant,applicant_sample,city_sample,spec,outcome,coef,se,t,p,sig,N,N_city,mean_diff_y,policy_controls
ddd_robustness,g06_g16_g10l,all,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02278435465604516,0.02068034609485948,1.1017395236779268,0.27057492890070417,,3860,291,0.1402575168032132,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.24350664741531752,0.04937177567765718,4.932102280565019,8.134929829012348e-07,***,4157,289,-3.058486517902547,
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.10791713936987199,0.04705649036511579,2.2933529154540135,0.0218276950608719,**,4157,289,-3.058486517902547,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.2825047059544648,0.05957998047842605,4.74160454041706,2.120321989385473e-06,***,4157,289,-3.48653531051199,
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.0986458298939696,0.05560724975219128,1.7739742629526885,0.07606740756734455,*,4157,289,-3.48653531051199,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe,city_new_share_total_field,0.026716082146186013,0.016351326477378827,1.6338785836822636,0.10228434745180065,,3764,288,-0.02621384214319915,
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.018868501055788984,0.0189847901508104,0.9938746178336634,0.3202839129433542,,3764,288,-0.02621384214319915,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe,field_new_share_total_field,0.0303945143775583,0.017442824915290884,1.7425224712835128,0.08141706289495182,*,3764,288,0.13910898554438558,
ddd_robustness,g06_g16_g10l,all,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.027083212804447095,0.02090366052583802,1.295620581427393,0.19510623481251524,,3764,288,0.13910898554438558,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.521641593331865,0.05263891692186003,9.90980863276912,3.7736828171091074e-23,***,4647,291,-2.6439126052506072,
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.23828559309777686,0.049463029812518614,4.81744838520727,1.4540568768199904e-06,***,4647,291,-2.6439126052506072,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe,ln1p_city_new_patents_field,0.5802048571848873,0.06563019002418755,8.840517709472682,9.527608435012356e-19,***,4647,291,-3.1304716397723142,
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.22274435397537518,0.06029890417472013,3.694003349214414,0.00022075089170375876,***,4647,291,-3.1304716397723142,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe,city_new_share_total_field,0.00046907861378104546,0.01671827043918174,0.028057843392800392,0.9776160169234025,,3426,291,-0.04754051355393778,
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0023804437720925165,0.021516706183385748,-0.11063235012850574,0.9119078932519776,,3426,291,-0.04754051355393778,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe,field_new_share_total_field,0.056128053025477506,0.021118532020417302,2.6577630003455335,0.007866118819823449,***,3426,291,0.14964095996876384,
ddd_robustness,g06_g16_g10l,no_individual,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.021339235667731986,0.026264359897890638,0.8124788020988777,0.4165169452317673,,3426,291,0.14964095996876384,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.4608174785726278,0.051770175593945984,8.90121529018951,5.523849588762664e-19,***,4453,291,-2.7211219348651996,
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.2072804592180238,0.048008475223426626,4.317580557461184,1.5774884210345254e-05,***,4453,291,-2.7211219348651996,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.5036360282261128,0.06477750047519988,7.77486047673189,7.553060824769448e-15,***,4453,291,-3.2216729314868107,
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1846824602320465,0.0582931569185642,3.1681670713090515,0.0015340333671570031,***,4453,291,-3.2216729314868107,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe,city_new_share_total_field,-0.0013574553540894206,0.016765111970690128,-0.08096905982272073,0.935466558374711,,3415,291,-0.04894001424367205,
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0033544146357590036,0.021499741263090632,-0.15602116298569815,0.8760163398485058,,3415,291,-0.04894001424367205,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe,field_new_share_total_field,0.05773094850636297,0.02115280781378923,2.729233348810031,0.006348176568227293,***,3415,291,0.1488765972610939,
ddd_robustness,g06_g16_g10l,no_individual,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.0224222268588943,0.026277971351848606,0.8532708464695444,0.3935091232764059,,3415,291,0.1488765972610939,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.39716731211687695,0.049844347473932904,7.968151500520365,1.6106533804246748e-15,***,4157,289,-2.7945719253811188,
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.17797524416325552,0.04705084800716447,3.7826150154861202,0.00015518934532547738,***,4157,289,-2.7945719253811188,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.42640620037203886,0.06323952212530243,6.742716991554111,1.5545182562019345e-11,***,4157,289,-3.3043167732367333,
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1474965977265411,0.0575769423734536,2.561730297691977,0.010415216367889418,**,4157,289,-3.3043167732367333,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe,city_new_share_total_field,-0.0010259812010279517,0.016834415086329844,-0.06094546176784518,0.9514026434579922,,3379,286,-0.04914143675420824,
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0025102813323447885,0.021506384189024386,-0.11672261177338637,0.9070798711511877,,3379,286,-0.04914143675420824,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe,field_new_share_total_field,0.06051536829523918,0.021190453624549712,2.8557844663188567,0.004293064581040023,***,3379,286,0.14772461679874893,
ddd_robustness,g06_g16_g10l,no_individual,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.024229342939929732,0.026328841777028048,0.9202585949325681,0.35743764067682904,,3379,286,0.14772461679874893,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.41471509041679583,0.05033298586562969,8.239429536803767,1.7303367922074469e-16,***,4647,291,-2.649076050601518,
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.18330220713743675,0.04888640074174112,3.7495541573165183,0.00017714923777608545,***,4647,291,-2.649076050601518,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.521535503713005,0.06627523271600065,7.869236852745025,3.5681108445499566e-15,***,4647,291,-3.2980179645488565,
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.19674798316798492,0.06327534543140556,3.1093940590379243,0.0018747150182252946,***,4647,291,-3.2980179645488565,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe,city_new_share_total_field,0.005353307080631727,0.014901966529826562,0.35923494190629024,0.7194193389731819,,3680,291,-0.05178081275729278,
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.0027274234580123282,0.01736057137427158,0.15710447537771585,0.8751625105428718,,3680,291,-0.05178081275729278,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.018884156587471803,0.018694151432607078,1.0101638823002852,0.312416780170698,,3680,291,0.14369768837913388,
ddd_robustness,g06_g16_g10l,no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.018680360338105613,0.021887756033230735,0.8534616481353527,0.39340334701091195,,3680,291,0.14369768837913388,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.3623628975818653,0.050556535111167054,7.1674788785481,7.639144876088416e-13,***,4453,291,-2.720149849255553,
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.15613277952231785,0.04796479810784659,3.2551534809186657,0.0011333110182577381,***,4453,291,-2.720149849255553,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.44809338330885057,0.06663932854546055,6.7241581373852926,1.7661054493871378e-11,***,4453,291,-3.385614427999447,
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1594475442595224,0.06165814973054538,2.5859930107590023,0.009709889945126508,***,4453,291,-3.385614427999447,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,0.007607903569416048,0.0148664427502575,0.5117501003583572,0.6088259175481336,,3665,291,-0.051737790375156405,
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.004021083676880688,0.017360364887152816,0.2316243755830506,0.8168297733360462,,3665,291,-0.051737790375156405,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.02458852934528786,0.018563002842874154,1.324598695233554,0.18530428890980108,,3665,291,0.14426790790098276,
ddd_robustness,g06_g16_g10l,no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02177315283869765,0.021853352074525753,0.9963301174321174,0.3190897750142229,,3665,291,0.14426790790098276,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.3035414083341954,0.04879674493201496,6.22052574935271,4.954917387601594e-10,***,4157,289,-2.7859221373262173,
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.12790510874549435,0.04757223360461548,2.688650480625844,0.007174149229395506,***,4157,289,-2.7859221373262173,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.37251884478691405,0.06472237067171284,5.755642769582988,8.631273841286456e-09,***,4157,289,-3.4611274550846165,
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1256956907060295,0.06140133975546208,2.047116418088385,0.040646655326388524,**,4157,289,-3.4611274550846165,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,0.006339862003503227,0.015063350695313013,0.4208799311481134,0.6738427605413948,,3602,286,-0.052551164978451616,
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.002940329038345856,0.01722360439153061,0.17071508213412687,0.8644478030939666,,3602,286,-0.052551164978451616,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.03197763828501794,0.018591372145872535,1.7200257212922978,0.08542776622497289,*,3602,286,0.1434726179355101,
ddd_robustness,g06_g16_g10l,no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.025919962092488598,0.02183064073213625,1.1873202628602915,0.23510131847040583,,3602,286,0.1434726179355101,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.4911365955194525,0.05431921106383046,9.041673947405426,1.542907051233742e-19,***,4647,291,-2.3919215926483828,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.21895694837302657,0.05022758566450491,4.359296698741389,1.3048110767208635e-05,***,4647,291,-2.3919215926483828,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.6022620252744209,0.07187081667541388,8.379785469732212,5.302426038026209e-17,***,4647,291,-3.042156601430333,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.2251396201982903,0.06513818501866794,3.4563385537034472,0.0005475671112659759,***,4647,291,-3.042156601430333,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe,city_new_share_total_field,-0.0030547442032594838,0.01572969792882646,-0.19420234368654452,0.8460174478111747,,3366,291,-0.05092829738831319,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.003114443897354874,0.020037575276002785,-0.1554301782753508,0.8764821944340144,,3366,291,-0.05092829738831319,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.0590896914806275,0.02202404670250761,2.6829625036120035,0.0072973171579744965,***,3366,291,0.15819360289308965,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02033079745059519,0.02696026988452272,0.754102148742459,0.4507878872656705,,3366,291,0.15819360289308965,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.4436515342679225,0.05375975999863362,8.252483535625876,1.5513627666429488e-16,***,4453,291,-2.469477425088969,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1939759435516117,0.0497536244190815,3.898729907950547,9.669856122037363e-05,***,4453,291,-2.469477425088969,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.5323197299595901,0.07104723063641001,7.492476838172338,6.758585927106923e-14,***,4453,291,-3.1396364549854114,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.19025690683244798,0.06392047440897412,2.976462684165198,0.00291594566067856,***,4453,291,-3.1396364549854114,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,-0.004748036434449375,0.01574082227931871,-0.3016383992015237,0.7629277322797878,,3360,291,-0.051829189756098445,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.004090824383315022,0.020030467773374007,-0.2042300973496411,0.8381736927024452,,3360,291,-0.051829189756098445,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.05961325294654934,0.02206433970704535,2.701791838688663,0.0068966925496811654,***,3360,291,0.15766614249009261,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02068387671429877,0.026970037499756617,0.7669205767506043,0.44312873874761666,,3360,291,0.15766614249009261,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.39479477591902906,0.05125813527439767,7.702090093710852,1.3385845196520619e-14,***,4157,289,-2.551270715812733,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1738102348271998,0.04849096336425663,3.5843840329911396,0.0003378746430545426,***,4157,289,-2.551270715812733,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.4610594009391497,0.068745387798238,6.706768493216167,1.9898156180523634e-11,***,4157,289,-3.235639284023522,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.15755423022664744,0.06289298426768543,2.5051161438939573,0.0122411189418491,**,4157,289,-3.235639284023522,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,-0.004368354081734887,0.015749537395631515,-0.2773639613660365,0.781500651099468,,3329,286,-0.05210571789099737,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.002200924168908906,0.019934274961178444,-0.11040904036866937,0.9120849837868819,,3329,286,-0.05210571789099737,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.062499493525506815,0.02208248389567919,2.8302746113509403,0.004650806678341796,***,3329,286,0.1561362916255347,
ddd_robustness,g06_g16_g10l,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.023441084060110584,0.026976605936412507,0.8689411898355329,0.3848792986485047,,3329,286,0.1561362916255347,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.3672105546964861,0.04753877463969929,7.724442993737394,1.123435029443744e-14,***,4647,291,-2.981937055829963,
ddd_robustness,g06_only,all,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1730510426862723,0.04718227245646278,3.667713182868721,0.0002447294842442814,***,4647,291,-2.981937055829963,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,all,diff_city_year_fe,ln1p_city_new_patents_field,0.42622731046940243,0.057387073119491795,7.427235565436639,1.1089077345030676e-13,***,4647,291,-3.3953940053985017,
ddd_robustness,g06_only,all,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1714013624452611,0.05570741778350174,3.0768139911166945,0.002092258167761034,***,4647,291,-3.3953940053985017,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,all,diff_city_year_fe,city_new_share_total_field,0.020359884755515992,0.01627397027838964,1.2510705382418006,0.21090874328689596,,3877,291,-0.02435252762211158,
ddd_robustness,g06_only,all,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.013767471044303814,0.0190774218918933,0.7216630801751112,0.47050164618465284,,3877,291,-0.02435252762211158,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,all,diff_city_year_fe,field_new_share_total_field,0.012195238719069378,0.017970727120968557,0.678616877156838,0.4973806463650545,,3877,291,0.1393914714664782,
ddd_robustness,g06_only,all,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.014959542102494068,0.021124305772654707,0.7081672772346966,0.4788413843808671,,3877,291,0.1393914714664782,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.30793901312393923,0.04936372260621952,6.238164321204189,4.4273545941513704e-10,***,4453,291,-3.042849703201754,
ddd_robustness,g06_only,all,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.14315486707942446,0.046379359202996046,3.0866072653754313,0.0020245488683176714,***,4453,291,-3.042849703201754,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.3561558266208617,0.05939088390604849,5.996809665002983,2.012316856339288e-09,***,4453,291,-3.466384763920773,
ddd_robustness,g06_only,all,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1362884778287936,0.054635063922923305,2.4945239932557466,0.01261261992016561,**,4453,291,-3.466384763920773,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min20,diff_city_year_fe,city_new_share_total_field,0.026181969665452602,0.015703628951346964,1.6672560047470346,0.09546351078542532,*,3849,291,-0.024456728680820633,
ddd_robustness,g06_only,all,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.017193374980924415,0.018934345425425467,0.908052250796944,0.363850616347083,,3849,291,-0.024456728680820633,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min20,diff_city_year_fe,field_new_share_total_field,0.021448578096190357,0.017304288329302406,1.2394949557024066,0.2151622556849289,,3849,291,0.14021863750947883,
ddd_robustness,g06_only,all,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.020412690722734134,0.02097134232686914,0.9733611899788005,0.33037382053590797,,3849,291,0.14021863750947883,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.2437866092008609,0.04874541835631833,5.001220984889989,5.696836800505112e-07,***,4157,289,-3.0889239136413473,
ddd_robustness,g06_only,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.10950163423630895,0.04669752894591838,2.3449128189015234,0.01903152907321645,**,4157,289,-3.0889239136413473,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.28393878907641934,0.058918074889504166,4.819213621777737,1.441251694268131e-06,***,4157,289,-3.51993458693076,
ddd_robustness,g06_only,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.10100404980747207,0.0552520084171827,1.8280611456661735,0.0675403753859632,*,4157,289,-3.51993458693076,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min50,diff_city_year_fe,city_new_share_total_field,0.024941039129288536,0.016453942318965045,1.5158093206964234,0.1295675745417769,,3757,288,-0.026720985929559557,
ddd_robustness,g06_only,all,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.016684882726450873,0.019194364495806006,0.8692594500899752,0.3847052368462533,,3757,288,-0.026720985929559557,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,all,min50,diff_city_year_fe,field_new_share_total_field,0.028821948755160948,0.017679505299521052,1.630246337036464,0.10304944418244792,,3757,288,0.1392391921988321,
ddd_robustness,g06_only,all,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.025363844598347222,0.021191300920629718,1.1968988923023378,0.23134596598397364,,3757,288,0.1392391921988321,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.5160108186867238,0.05206056187087004,9.911741251787227,3.7013826076957476e-23,***,4647,291,-2.6640686786920504,
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.23631690337968608,0.04909356228731491,4.813602687795729,1.4823337636292444e-06,***,4647,291,-2.6640686786920504,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe,ln1p_city_new_patents_field,0.573901370552026,0.06541566482566218,8.77314894041844,1.7373799008615965e-18,***,4647,291,-3.155023743127706,
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.2186441753375467,0.06011038591680318,3.637377667815425,0.0002754279340121142,***,4647,291,-3.155023743127706,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
