eventdef,spec,outcome,event,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,province_year_fe,base_mid_inc_share,es_m3,.0128819077257651,.014063916,.91595453,.36049616,,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_m2,.0023070146404554,.011894945,.19394916,.84635937,,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_0,-.0105094875500387,.015339234,-.68513769,.49383622,,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p1,-.0328634266553725,.014412208,-2.2802494,.02336123,**,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p2,-.0338425866345044,.012605353,-2.6847789,.0077001639,***,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p3,-.0211863793643771,.013533444,-1.5654832,.11862382,,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p4,-.0258074476220481,.013626908,-1.8938594,.05929691,*,2.917780579013403,.034604322,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_m4,.0257720850853735,.015284541,1.6861537,.092904493,*,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_m3,.0038812939871197,.015010857,.25856578,.79616439,,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_m2,-.0007258306221667,.012255111,-.059226766,.95281464,,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_0,-.0098972559733852,.015513392,-.63798141,.52401859,,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_p1,-.0338739799682165,.015579931,-2.174206,.030545523,**,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_p2,-.0315855937557881,.014060399,-2.2464223,.025473561,**,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_p3,-.015567931751263,.014845647,-1.048653,.29526195,,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_2,provyr_baseyr_fe,base_mid_inc_share,es_p4,-.0170313592398545,.01413253,-1.2051175,.22919776,,1.756723082617355,.15573484,4391,275,66,.3902460174134659
scope_ge_3,province_year_fe,ln1p_new_applicants,es_m4,-.105904778915085,.062974781,-1.6817014,.093741693,*,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_m3,-.0844313756822548,.058143202,-1.4521281,.1475856,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_m2,-.0876448891388789,.064209975,-1.3649731,.17335729,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_0,-.0208972408665744,.047407582,-.44079956,.65969825,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_p1,.0052075043665048,.049910676,.10433648,.91697705,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_p2,.0029955477899052,.051495686,.058170851,.95365405,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_p3,-.0254913206710077,.049925372,-.51058853,.6100415,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,ln1p_new_applicants,es_p4,-.0042590960690503,.043244552,-.098488614,.92161477,,1.057535810549141,.36755142,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_m4,-.1298525984403063,.063707039,-2.0382771,.042461716,**,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_m3,-.0837144917181413,.058376003,-1.4340565,.15267193,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_m2,-.0670867104981015,.060787793,-1.1036214,.27070495,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_0,.0273015078822763,.052023437,.52479249,.60014272,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p1,.0732991307794853,.052515201,1.3957698,.16388962,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p2,.0706657325173775,.059122916,1.1952342,.23300688,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p3,.0584247566425362,.061945174,.94316882,.34640762,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,provyr_baseyr_fe,ln1p_new_applicants,es_p4,.0798854308883678,.050860491,1.5706775,.11738689,,1.430826705963166,.23399052,4487,281,46,4.512371263846275
scope_ge_3,province_year_fe,new_applicant_share,es_m4,-.0422444390057906,.015827397,-2.6690707,.0080500934,***,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_m3,.0076525574142203,.017342959,.44124866,.65937352,,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_m2,-.0033588813957002,.015526571,-.21633117,.82888716,,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_0,.0080641474781137,.017301485,.46609569,.64150941,,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_p1,.038081016134747,.013635339,2.7928176,.0055852435,***,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_p2,.0258397805859812,.017959742,1.4387612,.15133505,,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_p3,.0166946320841506,.016377205,1.0193822,.30890149,,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,new_applicant_share,es_p4,.0252952802481286,.014180557,1.7838002,.07553906,*,2.962032227484585,.03260535,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_m4,-.0296431594832345,.01696118,-1.7477063,.081611075,*,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_m3,.0175539786408819,.017900094,.98066401,.32760504,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_m2,-.001713652937394,.016834069,-.10179672,.91899091,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_0,.0084885244929597,.017601456,.48226261,.62999618,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_p1,.0377047643899149,.014969684,2.5187414,.012334897,**,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_p2,.0199087240543201,.020621255,.96544677,.33515418,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_p3,.012052790534515,.017616749,.68416655,.49443585,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,provyr_baseyr_fe,new_applicant_share,es_p4,.0166490675795377,.015991371,1.0411282,.29871416,,2.012243961648366,.11243007,4487,281,46,.440465187806855
scope_ge_3,province_year_fe,hhi,es_m4,-.0020767047161147,.0077161179,-.26913854,.78802127,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_m3,-.0029998477007604,.0060436232,-.49636579,.62002581,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_m2,-.0013243382271109,.0062981592,-.21027385,.8336069,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_0,.0039135668333248,.0069442755,.56356734,.57349968,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_p1,-.0030528362823723,.0060869008,-.50154197,.61638385,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_p2,.0016060211914138,.005624684,.28553089,.77544856,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_p3,-.0002901240565293,.0048024175,-.06041209,.9518705,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,hhi,es_p4,.0033583214811362,.0051158019,.65646046,.51206702,,.1351165930861389,.93904614,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_m4,.0009327500241397,.0067513003,.13815857,.89021438,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_m3,-.0023584629682195,.0055245725,-.42690417,.66977721,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_m2,-.0013358165775127,.0061496878,-.21721697,.82819748,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_0,.0002240735505444,.0071675614,.031262174,.97508276,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_p1,-.0100642442003403,.0063385451,-1.5877845,.11346363,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_p2,-.0040696601461872,.0060207513,-.6759389,.49963734,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_p3,-.0072030952301012,.0049721822,-1.4486789,.14854622,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,provyr_baseyr_fe,hhi,es_p4,-.0031040340408764,.0056976909,-.54478812,.58633292,,.1434590332518439,.93380612,4487,281,46,.0619416523242837
scope_ge_3,province_year_fe,top10_share,es_m4,.0092797030948306,.019405194,.47820717,.63287592,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_m3,-.0039338190790874,.017772108,-.22134793,.82498288,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_m2,.0050421674086915,.020317422,.24816965,.80418503,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_0,-.0038124643768971,.019522414,-.19528654,.84531027,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_p1,-.0051938342559301,.020604651,-.25207096,.80117112,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_p2,.0040755499862709,.021499654,.18956351,.84978855,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_p3,.0215177564562851,.019339245,1.1126472,.26681432,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,top10_share,es_p4,.0252209538883811,.018667318,1.3510754,.177762,,.6709541229929726,.57049197,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_m4,.0164758468726363,.016004268,1.0294658,.30414927,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_m3,.0030415977548227,.015467937,.19663888,.84425282,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_m2,.0015288966539032,.018202817,.08399231,.93312258,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_0,-.0170161914263422,.023931388,-.71104074,.47765085,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_p1,-.028268848599698,.022394298,-1.2623235,.20788276,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_p2,-.0243280198786384,.022860987,-1.0641719,.28816769,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_p3,-.011038594510896,.019557843,-.56440759,.57292861,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,provyr_baseyr_fe,top10_share,es_p4,-.0113418261980553,.019639175,-.5775103,.5640589,,.469041611851138,.7041049,4487,281,46,.4589453879845334
scope_ge_3,province_year_fe,base_top_share,es_m4,.0336721111044849,.018375857,1.8324103,.067952238,*,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_m3,.0284639560385375,.021298403,1.3364363,.18249172,,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_m2,.0377121703749704,.017427266,2.1639752,.031311762,**,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_0,.0434584271641347,.015884649,2.7358758,.0066189421,***,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_p1,.0332714508539853,.015780965,2.1083281,.035891004,**,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_p2,.0289166321622496,.014676145,1.9703152,.049787384,**,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_p3,.0239316951518414,.012233313,1.9562726,.051427029,*,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_top_share,es_p4,.028053371594182,.011864656,2.364449,.018739335,**,2.560473149844203,.05525532,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_m4,.0235255686122826,.014231571,1.653055,.099440441,*,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_m3,.0077534083767775,.015633607,.49594492,.62032235,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_m2,.0075852743764856,.016348826,.46396446,.64303368,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_0,.0090878119553629,.015297267,.59408075,.55293775,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_p1,-.0025403664508059,.014405551,-.17634636,.86014932,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_p2,-.0099860520887765,.01321548,-.75563288,.45050451,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_p3,-.013388161522958,.01152799,-1.1613613,.24648409,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,provyr_baseyr_fe,base_top_share,es_p4,-.008329791510006,.011936956,-.69781542,.4858717,,.9770147388462295,.40396586,4487,281,46,.1958330482243027
scope_ge_3,province_year_fe,base_mid_inc_share,es_m4,.0256821598872128,.014147297,1.8153405,.0705413,*,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_m3,-.0129764069984853,.014473407,-.89656895,.37071913,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_m2,-.0004331061628402,.014984201,-.028904188,.97696161,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_0,-.0191142597185996,.016642269,-1.1485369,.25172722,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_p1,-.0388818316059236,.01432588,-2.7140975,.0070579988,***,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_p2,-.0219711813391767,.017543791,-1.2523623,.21148291,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_p3,-.0083192375842113,.016566772,-.50216407,.61594683,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,province_year_fe,base_mid_inc_share,es_p4,-.0215541233346964,.016937364,-1.2725784,.20422339,,2.643336752034702,.049576558,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_m4,.0057602034022678,.0160277,.35939053,.71957386,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_m3,-.0244631551299339,.013607677,-1.7977465,.073294438,*,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_m2,-.0046869288012678,.014590941,-.32122183,.74828196,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_0,-.0159612200232251,.016553178,-.96423906,.33575812,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_p1,-.0335271620347453,.017095767,-1.9611381,.050853848,*,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_p2,-.0082404130620457,.021784497,-.37826961,.70551693,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_p3,.0029428762495837,.018875843,.15590701,.87621868,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_3,provyr_baseyr_fe,base_mid_inc_share,es_p4,-.0067844355413773,.020304142,-.33414048,.73852366,,1.996558206674965,.11471298,4487,281,46,.3920251739209425
scope_ge_5,province_year_fe,ln1p_new_applicants,es_m4,-.0699594214329257,.09327101,-.7500661,.45384023,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_m3,-.1272031762391459,.06668862,-1.9074196,.05748209,*,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_m2,-.0124831540161472,.06064735,-.20583181,.83707082,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_0,-.0109191065281089,.075093165,-.14540747,.88449305,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_p1,-.0244985943945995,.072483554,-.33798829,.73562348,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_p2,.031059064429395,.070645146,.43964896,.66052812,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_p3,.0153908224873293,.068628684,.22426224,.82271564,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,ln1p_new_applicants,es_p4,.0346904057357499,.070876002,.48945203,.62490219,,2.924928502009706,.034227531,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_m4,-.050936354210776,.086266547,-.59045315,.55535978,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_m3,-.0825390622506114,.062228695,-1.3263828,.18578614,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_m2,.0413029128385627,.066219389,.62372839,.53331012,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_0,.0514508433351343,.07597208,.67723352,.49881297,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_p1,.0419017688635929,.079925396,.52426106,.60050881,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_p2,.1115266497456503,.0833425,1.3381726,.18191817,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_p3,.1144006030098804,.077851214,1.4694774,.14281806,,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,provyr_baseyr_fe,ln1p_new_applicants,es_p4,.1589506497579905,.072929852,2.1795006,.030121844,**,1.593675228796297,.19109987,4519,283,32,4.528354417739315
scope_ge_5,province_year_fe,new_applicant_share,es_m4,.0112796744461499,.021798646,.51744837,.60524881,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_m3,.0058402377227212,.020859176,.27998409,.77969497,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_m2,.0294999810299321,.020417411,1.4448444,.14961183,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_0,.0310031518730426,.0216827,1.4298565,.15386513,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_p1,.0135022371375293,.024825418,.54388762,.58694857,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_p2,.0312675103316265,.023536317,1.3284793,.18509386,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_p3,.0286578749098795,.020093603,1.4262187,.15491129,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,new_applicant_share,es_p4,.0140823851536585,.017523481,.8036294,.42228791,,1.167122500191855,.32258719,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_m4,.0163228511954987,.023462497,.69569969,.48718983,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_m3,.0073797478781703,.022318831,.33065119,.74115354,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_m2,.0249364539814723,.020213373,1.2336612,.21835639,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_0,.0241464007281092,.025069166,.96319121,.33627677,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_p1,-.0010583971840882,.028071513,-.037703604,.96995068,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_p2,.0173184193268482,.028032973,.61778748,.53721404,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_p3,.0134964482285612,.022623161,.59657657,.5512687,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,provyr_baseyr_fe,new_applicant_share,es_p4,.0030269662633976,.018045662,.16773927,.86690861,,.8241894984377259,.48144016,4519,283,32,.4389042909489195
scope_ge_5,province_year_fe,hhi,es_m4,.0043992730531506,.005931621,.74166459,.45890781,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_m3,.0041815629953172,.0075708088,.5523271,.58116174,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_m2,-.0023329003652634,.008159535,-.28591093,.77515626,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_0,.0037124323095925,.0078520598,.47279727,.63672352,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_p1,.011201624644531,.0076584024,1.4626582,.14467452,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_p2,-.0003723498921434,.0067571932,-.055104226,.95609444,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_p3,.0025974361686037,.0059877476,.43379185,.66477126,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,hhi,es_p4,.0067009196629757,.0064331768,1.0416191,.29848048,,1.216978905046171,.30380392,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_m4,.0007089456419454,.0055590309,.12753044,.89861149,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_m3,.0005788178100394,.0072992807,.079297923,.93685192,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_m2,-.006108831034933,.0080279959,-.76094103,.44732812,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_0,-.0025325756027291,.0069571859,-.364023,.71611363,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_p1,.0043003240977443,.0067396429,.63806409,.52394974,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_p2,-.006575533508823,.0067586494,-.97290641,.33143359,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_p3,-.004806366689319,.006723159,-.71489704,.47526404,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,provyr_baseyr_fe,hhi,es_p4,-.0021184465170404,.0061110402,-.34665889,.72910613,,1.039005953481211,.37565827,4519,283,32,.0617767894316008
scope_ge_5,province_year_fe,top10_share,es_m4,-.0034631612658246,.021449285,-.16145812,.87184823,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_m3,-.0025023971142371,.024702154,-.10130279,.9193821,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_m2,-.031420863432228,.029114174,-1.0792291,.28140783,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_0,.0130017982935725,.032869056,.39556348,.69272614,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_p1,.0330262800371248,.031869322,1.0363033,.3009485,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_p2,.0224071326641881,.033029404,.6783995,.49807471,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_p3,.0286571249948921,.023220111,1.2341511,.2181741,,1.025484123588154,.38168076,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,top10_share,es_p4,.0506451286429817,.021244498,2.3839176,.017791077,**,1.025484123588154,.38168076,4519,283,32,.4586391209463579
