eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,cityyear_cityhigh_highye,city_new_share_firm_f,es_p1_high,1,-.057392646,.041816488,-1.3724884,.17103384,,2.736033188428625,.043944959,8782,275,66,.3640374606236103
scope_ge_2,cityyear_cityhigh_highye,city_new_share_firm_f,es_p2_high,2,-.090843081,.043919712,-2.0683897,.039541516,**,2.736033188428625,.043944959,8782,275,66,.3640374606236103
scope_ge_2,cityyear_cityhigh_highye,city_new_share_firm_f,es_p3_high,3,-.070128746,.050429735,-1.390623,.16546819,,2.736033188428625,.043944959,8782,275,66,.3640374606236103
scope_ge_2,cityyear_cityhigh_highye,city_new_share_firm_f,es_p4_high,4,-.092427559,.046395618,-1.9921614,.04734559,**,2.736033188428625,.043944959,8782,275,66,.3640374606236103
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m4_high,-4,-.54856539,.075875387,-7.2298203,4.8321633e-12,***,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m3_high,-3,-.18372518,.075921707,-2.4199295,.016174428,**,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m2_high,-2,-.12467638,.058877923,-2.1175404,.03511478,**,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_0_high,0,.058788035,.058899008,.99811584,.31910384,,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p1_high,1,.035431758,.056497261,.62714112,.53108895,,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p2_high,2,.074249305,.059318297,1.2517099,.21174309,,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p3_high,3,.1126669,.068721831,1.6394628,.10226449,,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p4_high,4,.14792638,.066970922,2.2088149,.028015196,**,20.93569558623414,3.0522793e-12,8782,275,66,2.561405191259847
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m4_high,-4,-.57746643,.10069437,-5.7348428,2.5756512e-08,***,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m3_high,-3,-.15262312,.11197104,-1.3630588,.17398305,,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m2_high,-2,-.10915214,.080760121,-1.3515599,.1776309,,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_0_high,0,.054160006,.083865337,.64579731,.51895112,,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p1_high,1,.028804116,.083176397,.34630159,.72938186,,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p2_high,2,.090332754,.086582139,1.0433185,.2977204,,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p3_high,3,.16179289,.092337638,1.7521878,.08086013,*,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p4_high,4,.18313134,.083368182,2.1966574,.028882558,**,16.60977652844641,6.0604466e-10,8782,275,66,3.057175124138428
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_m4_high,-4,.071470186,.03033461,2.3560607,.019174412,**,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_m3_high,-3,.044206787,.036319196,1.2171741,.22458526,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_m2_high,-2,.0038620227,.034209527,.11289319,.91019791,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_0_high,0,-.0088937758,.030372065,-.29282752,.76987565,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_p1_high,1,-.00835256,.031957787,-.26136228,.79400951,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_p2_high,2,.015410766,.038087569,.40461406,.68607688,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_p3_high,3,-.014019978,.030583879,-.45841071,.64702076,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_tot_f,es_p4_high,4,-.039039768,.029025691,-1.3450074,.17973502,,2.276280181105793,.080045812,8782,275,66,.2327388916210842
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_m4_high,-4,.18599005,.060992084,3.049413,.0025172902,***,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_m3_high,-3,.10185258,.050000649,2.0370252,.042608533,**,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_m2_high,-2,-.010952534,.053483944,-.20478173,.83789468,,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_0_high,0,-.050074104,.048734266,-1.0274928,.30509469,,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_p1_high,1,-.078015946,.044823725,-1.7405057,.082892887,*,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_p2_high,2,-.069928311,.057552669,-1.2150316,.22540002,,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_p3_high,3,-.10389794,.054595914,-1.903035,.058083996,*,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,field_new_share_firm_f,es_p4_high,4,-.14494939,.053174384,-2.7259252,.0068253689,***,4.428102081198724,.0046455613,8782,275,66,.4375429464252963
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_m4_high,-4,-.61701304,.1068972,-5.7720222,2.1166255e-08,***,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_m3_high,-3,-.18195274,.078462929,-2.3189645,.021132741,**,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_m2_high,-2,-.039902031,.050812967,-.7852726,.43297222,,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_0_high,0,.090030596,.058470622,1.5397578,.12477344,,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_p1_high,1,.13432539,.066380098,2.0235791,.043984041,**,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_p2_high,2,.12483431,.088658221,1.4080398,.16025285,,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_p3_high,3,.18257447,.084469207,2.1614323,.031528097,**,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_pat_f,es_p4_high,4,.241375,.085188858,2.8334103,.0049476982,***,14.58659502303677,7.6789393e-09,8782,275,66,3.758699989534136
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_m4_high,-4,-.82268339,.13287084,-6.1916027,2.1686628e-09,***,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_m3_high,-3,-.30006507,.083744079,-3.5831199,.00040170475,***,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_m2_high,-2,-.085242338,.063342243,-1.3457422,.17949814,,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
