policy_name,batch_year,raw_region_name,mapping_level,coding,matched_city_count,matched_cities,rows_marked,source_name,source_url,note
broadband_china_pilot,2016,渭南市,city,city,1,渭南,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,武威市,city,city,1,武威,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,酒泉市,city,city,1,酒泉,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,天水市,city,city,1,天水,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,西宁市,city,city,1,西宁,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,九龙坡区,district_mapped_to_municipality,city,1,重庆,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
broadband_china_pilot,2016,北碚区,district_mapped_to_municipality,city,1,重庆,8,MIIT/NDRC 2016 Broadband China demonstration cities via CAC mirror,https://www.cac.gov.cn/2016-07/26/c_1119279053.htm,
innovative_city_pilot,2016,海淀区,district_mapped_to_municipality,city,1,北京,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,滨海新区,district_mapped_to_municipality,city,1,天津,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,杨浦区,district_mapped_to_municipality,city,1,上海,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,沙坪坝区,district_mapped_to_municipality,city,1,重庆,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,石家庄市,city,city,1,石家庄,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,唐山市,city,city,1,唐山,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,秦皇岛市,city,city,1,秦皇岛,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,太原市,city,city,1,太原,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,呼和浩特市,city,city,1,呼和浩特,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,包头市,city,city,1,包头,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,沈阳市,city,city,1,沈阳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,大连市,city,city,1,大连,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,长春市,city,city,1,长春,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,哈尔滨市,city,city,1,哈尔滨,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,南京市,city,city,1,南京,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,常州市,city,city,1,常州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,连云港市,city,city,1,连云港,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,镇江市,city,city,1,镇江,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,南通市,city,city,1,南通,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,泰州市,city,city,1,泰州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,扬州市,city,city,1,扬州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,盐城市,city,city,1,盐城,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,无锡市,city,city,1,无锡,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,苏州市,city,city,1,苏州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,宁波市,city,city,1,宁波,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,嘉兴市,city,city,1,嘉兴,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,杭州市,city,city,1,杭州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,湖州市,city,city,1,湖州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,合肥市,city,city,1,合肥,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,福州市,city,city,1,福州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,厦门市,city,city,1,厦门,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,南昌市,city,city,1,南昌,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,景德镇市,city,city,1,景德镇,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,萍乡市,city,city,1,萍乡,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,济南市,city,city,1,济南,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,青岛市,city,city,1,青岛,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,济宁市,city,city,1,济宁,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,烟台市,city,city,1,烟台,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,郑州市,city,city,1,郑州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,洛阳市,city,city,1,洛阳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,南阳市,city,city,1,南阳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,武汉市,city,city,1,武汉,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,襄阳市,city,city,1,襄阳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,宜昌市,city,city,1,宜昌,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,长沙市,city,city,1,长沙,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,广州市,city,city,1,广州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,深圳市,city,city,1,深圳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,南宁市,city,city,1,南宁,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,海口市,city,city,1,海口,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,成都市,city,city,1,成都,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,贵阳市,city,city,1,贵阳,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,遵义市,city,city,1,遵义,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,昆明市,city,city,1,昆明,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,西安市,city,city,1,西安,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,宝鸡市,city,city,1,宝鸡,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,兰州市,city,city,1,兰州,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,银川市,city,city,1,银川,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,西宁市,city,city,1,西宁,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,乌鲁木齐市,city,city,1,乌鲁木齐,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,昌吉市,city,city,1,昌吉,8,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2016,石河子市,city,unmatched,0,,0,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,
innovative_city_pilot,2018,吉林市,city,city,1,吉林,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,徐州市,city,city,1,徐州,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,绍兴市,city,city,1,绍兴,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,金华市,city,city,1,金华,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,马鞍山市,city,city,1,马鞍山,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,芜湖市,city,city,1,芜湖,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,泉州市,city,city,1,泉州,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,龙岩市,city,city,1,龙岩,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,潍坊市,city,city,1,潍坊,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,东营市,city,city,1,东营,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,株洲市,city,city,1,株洲,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,衡阳市,city,city,1,衡阳,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,佛山市,city,city,1,佛山,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,东莞市,city,city,1,东莞,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,玉溪市,city,city,1,玉溪,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,拉萨市,city,city,1,拉萨,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
innovative_city_pilot,2018,汉中市,city,city,1,汉中,6,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,
bigdata_comprehensive_pilot,2016,贵州省,province,province_broad,7,六盘水、安顺、贵阳、遵义、铜仁、黔东南苗族侗族自治州、黔南布依族苗族自治州,56,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,首个国家级大数据综合试验区，省级覆盖
bigdata_comprehensive_pilot,2016,京津冀,region,region_broad,13,保定、北京、唐山、天津、廊坊、张家口、承德、沧州、石家庄、秦皇岛、衡水、邢台、邯郸,104,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,跨区域；城市展开需另行决定
bigdata_comprehensive_pilot,2016,珠江三角洲,region,region_broad,9,东莞、中山、佛山、广州、惠州、江门、深圳、珠海、肇庆,72,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,跨区域；建议展开为珠三角九市或按广东省内城市单独映射
bigdata_comprehensive_pilot,2016,上海市,city,city,1,上海,8,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,区域示范类
bigdata_comprehensive_pilot,2016,河南省,province,province_broad,0,,0,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,省级覆盖
bigdata_comprehensive_pilot,2016,重庆市,city,city,1,重庆,8,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,直辖市
bigdata_comprehensive_pilot,2016,沈阳市,city,city,1,沈阳,8,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,城市
bigdata_comprehensive_pilot,2016,内蒙古自治区,province,province_broad,0,,0,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,大数据基础设施统筹发展类，省级覆盖
ip_demo_city,2012,武汉市,city,city,1,武汉,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,广州市,city,city,1,广州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,深圳市,city,city,1,深圳,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,长沙市,city,city,1,长沙,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,成都市,city,city,1,成都,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,苏州市,city,city,1,苏州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,杭州市,city,city,1,杭州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,济南市,city,city,1,济南,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,青岛市,city,city,1,青岛,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,郑州市,city,city,1,郑州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,哈尔滨市,city,city,1,哈尔滨,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,南京市,city,city,1,南京,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,南通市,city,city,1,南通,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,镇江市,city,city,1,镇江,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,福州市,city,city,1,福州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,东营市,city,city,1,东营,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,大连市,city,city,1,大连,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,烟台市,city,city,1,烟台,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,洛阳市,city,city,1,洛阳,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,泉州市,city,city,1,泉州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,温州市,city,city,1,温州,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,西安市,city,city,1,西安,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2012,芜湖市,city,city,1,芜湖,12,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,
ip_demo_city,2013,厦门市,city,city,1,厦门,11,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,
ip_demo_city,2013,宁波市,city,city,1,宁波,11,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,
ip_demo_city,2013,长春市,city,city,1,长春,11,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,
ip_demo_city,2013,东莞市,city,city,1,东莞,11,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,
ip_demo_city,2013,无锡市,city,city,1,无锡,11,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,
