province,city,year,province_code,city_code,city_apply,city_grant,city_invgrant,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,nonlisted_grant_proxy,nonlisted_invgrant_proxy,listed_share_apply,listed_share_grant,listed_share_invgrant,bad_negative_nonlisted_apply,bad_negative_nonlisted_grant,bad_negative_nonlisted_invgrant,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,merge_idc,ln1p_city_apply,ln1p_listed_apply,ln1p_nonlisted_apply_proxy,listed_share_apply_clean,listed_share_apply_wins01,ln1p_city_grant,ln1p_listed_grant,ln1p_nonlisted_grant_proxy,listed_share_grant_clean,listed_share_grant_wins01,ln1p_city_invgrant,ln1p_listed_invgrant,ln1p_nonlisted_invgrant_proxy,listed_share_invgrant_clean,listed_share_invgrant_wins01,city_key,city_id,ln1p_idc_stock_l1,ln1p_idc_new_l1,total_words,ndi_kw_total,ndi_kw_per10k,ln1p_ndi_kw_per10k,ndi_entropy,ndi_entropy_mm,ndi_pca1,ndi_pca1_mm,merge_ndi,ln1p_ndi_kw_per10k_l1,ndi_entropy_mm_l1,ndi_pca1_mm_l1
安徽省,阜阳市,2023,340000,341200,9137,6795,1224,43.0,28.0,6.0,1.0,9094.0,6767.0,1218.0,0.0047061398708547,0.004120676968359,0.0049019607843137,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,both,9.120196822123217,3.784189633918261,9.115480090952223,0.0047061398708547,0.0047061398708547,8.824089482791823,3.367295829986474,8.81996090128606,0.004120676968359,0.004120676968359,7.110696122978827,1.9459101490553132,7.105786129481271,0.0049019607843137,0.0049019607843137,安徽省_阜阳市,65,0.0,0.0,8667.0,21.0,24.229837313949464,3.2280273145128535,0.015125801406821935,0.15973972593088653,3.210786088919414,0.42439978014671026,both,2.663829022455844,0.10693356712571675,0.36418540318850984
安徽省,阜阳市,2024,340000,341200,5167,6444,1052,29.0,35.0,1.0,1.0,5138.0,6409.0,1051.0,0.0056125411263789,0.0054314090626939,0.0009505703422053,0,0,0,0.0,1.0,0.0,0.6931471805599453,both,8.550241045462437,3.4011973816621555,8.54461378699223,0.0056125411263789,0.0056125411263789,8.771059915373288,3.58351893845611,8.765614549914716,0.0054314090626939,0.0054314090626939,6.959398512133975,0.6931471805599453,6.9584483932976555,0.0009505703422053,0.0009505703422053,安徽省_阜阳市,65,0.6931471805599453,0.6931471805599453,7038.0,24.0,34.10059676044331,3.558218132049324,0.014649837410388973,0.15471319171274542,-2.213748470777316,0.04309231973837531,both,3.2280273145128535,0.15973972593088653,0.42439978014671026
安徽省,马鞍山市,2000,340000,340500,100,83,5,6.0,8.0,0.0,1.0,94.0,75.0,5.0,0.06,0.0963855421686747,0.0,0,0,0,0.0,0.0,0.0,0.0,both,4.61512051684126,1.9459101490553132,4.553876891600541,0.06,0.06,4.430816798843313,2.1972245773362196,4.330733340286331,0.0963855421686747,0.0963855421686747,1.791759469228055,0.0,1.791759469228055,0.0,0.0,安徽省_马鞍山市,66,,,,,,,,,,,left_only,,,
安徽省,马鞍山市,2001,340000,340500,102,93,4,5.0,4.0,0.0,2.0,97.0,89.0,4.0,0.0490196078431372,0.043010752688172,0.0,0,0,0,0.0,0.0,0.0,0.0,both,4.634728988229636,1.791759469228055,4.584967478670572,0.0490196078431372,0.0490196078431372,4.543294782270004,1.6094379124341003,4.499809670330265,0.043010752688172,0.043010752688172,1.6094379124341003,0.0,1.6094379124341003,0.0,0.0,安徽省_马鞍山市,66,0.0,0.0,,,,,,,,,left_only,,,
安徽省,马鞍山市,2002,340000,340500,132,97,5,9.0,7.0,1.0,2.0,123.0,90.0,4.0,0.0681818181818181,0.0721649484536082,0.2,0,0,0,0.0,0.0,0.0,0.0,both,4.890349128221754,2.302585092994046,4.820281565605037,0.0681818181818181,0.0681818181818181,4.584967478670572,2.0794415416798357,4.51085950651685,0.0721649484536082,0.0721649484536082,1.791759469228055,0.6931471805599453,1.6094379124341003,0.2,0.2,安徽省_马鞍山市,66,0.0,0.0,,,,,,,,,left_only,,,
安徽省,马鞍山市,2003,340000,340500,136,111,6,10.0,6.0,0.0,3.0,126.0,105.0,6.0,0.0735294117647058,0.054054054054054,0.0,0,0,0,0.0,0.0,0.0,0.0,both,4.919980925828125,2.3978952727983707,4.844187086458591,0.0735294117647058,0.0735294117647058,4.718498871295094,1.9459101490553132,4.663439094112067,0.054054054054054,0.054054054054054,1.9459101490553132,0.0,1.9459101490553132,0.0,0.0,安徽省_马鞍山市,66,0.0,0.0,7674.0,4.0,5.2124055251498564,1.826548184087777,0.0036004078162347767,0.03802298749100711,-2.439271683914759,0.02723958938552941,both,,,
安徽省,马鞍山市,2004,340000,340500,178,103,11,20.0,19.0,0.0,4.0,158.0,84.0,11.0,0.1123595505617977,0.1844660194174757,0.0,0,0,0,0.0,0.0,0.0,0.0,both,5.187385805840755,3.044522437723423,5.0689042022202315,0.1123595505617977,0.1123595505617977,4.6443908991413725,2.995732273553991,4.442651256490317,0.1844660194174757,0.1844660194174757,2.4849066497880004,0.0,2.4849066497880004,0.0,0.0,安徽省_马鞍山市,66,0.0,0.0,7400.0,5.0,6.756756756756756,2.0485643031153966,0.007642200986039039,0.08070733299387457,-2.06492396790864,0.05355365842299056,both,1.826548184087777,0.03802298749100711,0.02723958938552941
安徽省,马鞍山市,2005,340000,340500,287,131,5,52.0,12.0,2.0,4.0,235.0,119.0,3.0,0.181184668989547,0.0916030534351145,0.4,0,0,0,0.0,0.0,0.0,0.0,both,5.662960480135946,3.970291913552122,5.4638318050256105,0.181184668989547,0.181184668989547,4.882801922586371,2.5649493574615367,4.787491742782046,0.0916030534351145,0.0916030534351145,1.791759469228055,1.0986122886681098,1.3862943611198906,0.4,0.4,安徽省_马鞍山市,66,0.0,0.0,6839.0,5.0,7.311010381634741,2.117581187713984,0.007311096159408459,0.07721061947494626,-2.0175635180895495,0.05688277221986597,both,2.0485643031153966,0.08070733299387457,0.05355365842299056
安徽省,马鞍山市,2006,340000,340500,242,166,10,29.0,16.0,5.0,5.0,213.0,150.0,5.0,0.1198347107438016,0.0963855421686747,0.5,0,0,0,0.0,0.0,0.0,0.0,both,5.493061443340548,3.4011973816621555,5.365976015021851,0.1198347107438016,0.1198347107438016,5.117993812416755,2.833213344056216,5.017279836814924,0.0963855421686747,0.0963855421686747,2.3978952727983707,1.791759469228055,1.791759469228055,0.5,0.5,安徽省_马鞍山市,66,0.0,0.0,10419.0,3.0,2.8793550244745174,1.3556689090117737,0.001614349449924989,0.017048732269398882,-1.5531938142548687,0.08952476767793752,both,2.117581187713984,0.07721061947494626,0.05688277221986597
安徽省,马鞍山市,2007,340000,340500,305,192,32,35.0,22.0,6.0,6.0,270.0,170.0,26.0,0.1147540983606557,0.1145833333333333,0.1875,0,0,0,0.0,0.0,0.0,0.0,both,5.723585101952381,3.58351893845611,5.602118820879701,0.1147540983606557,0.1147540983606557,5.262690188904886,3.1354942159291497,5.14166355650266,0.1145833333333333,0.1145833333333333,3.4965075614664802,1.9459101490553132,3.295836866004329,0.1875,0.1875,安徽省_马鞍山市,66,0.0,0.0,8427.0,5.0,5.933309600094933,1.9363372749700731,0.005688305142333727,0.060072737960063564,-2.321779209093505,0.03549850205317904,both,1.3556689090117737,0.017048732269398882,0.08952476767793752
安徽省,马鞍山市,2008,340000,340500,422,264,50,92.0,25.0,14.0,6.0,330.0,239.0,36.0,0.2180094786729857,0.0946969696969697,0.28,0,0,0,0.0,0.0,0.0,0.0,both,6.0473721790462776,4.532599493153256,5.802118375377063,0.2180094786729857,0.2180094786729857,5.579729825986222,3.258096538021482,5.480638923341991,0.0946969696969697,0.0946969696969697,3.9318256327243257,2.70805020110221,3.6109179126442243,0.28,0.28,安徽省_马鞍山市,66,0.0,0.0,9404.0,3.0,3.1901318587834964,1.4327322033156096,0.0019282756450226851,0.02036402664766109,-2.4494767462477895,0.026522243711224355,both,1.9363372749700731,0.060072737960063564,0.03549850205317904
安徽省,马鞍山市,2009,340000,340500,695,370,76,137.0,68.0,28.0,8.0,558.0,302.0,48.0,0.1971223021582734,0.1837837837837838,0.3684210526315789,0,0,0,0.0,0.0,0.0,0.0,both,6.54534966033442,4.927253685157205,6.326149473155099,0.1971223021582734,0.1971223021582734,5.916202062607435,4.23410650459726,5.713732805509369,0.1837837837837838,0.1837837837837838,4.343805421853684,3.367295829986474,3.8918202981106265,0.3684210526315789,0.3684210526315789,安徽省_马鞍山市,66,0.0,0.0,8486.0,5.0,5.8920575064812635,1.9303696625776607,0.027664216988668378,0.2921547309223441,-2.2147891079032207,0.0430191701076893,both,1.4327322033156096,0.02036402664766109,0.026522243711224355
安徽省,马鞍山市,2010,340000,340500,1201,784,93,133.0,116.0,26.0,8.0,1068.0,668.0,67.0,0.1107410491257285,0.1479591836734693,0.2795698924731182,0,0,0,0.0,0.0,0.0,0.0,both,7.091742115095153,4.897839799950911,6.974478911025045,0.1107410491257285,0.1107410491257285,6.665683717782408,4.762173934797756,6.505784060128229,0.1479591836734693,0.1479591836734693,4.543294782270004,3.295836866004329,4.219507705176107,0.2795698924731182,0.2795698924731182,安徽省_马鞍山市,66,0.0,0.0,9247.0,6.0,6.488590894344112,2.013380648233913,0.0044309577030592455,0.04679421274603418,-1.8871758022671346,0.06604813161458394,both,1.9303696625776607,0.2921547309223441,0.0430191701076893
安徽省,马鞍山市,2011,340000,340500,1841,1421,110,274.0,215.0,44.0,8.0,1567.0,1206.0,66.0,0.1488321564367191,0.1513019000703729,0.4,0,0,0,0.0,0.0,0.0,0.0,both,7.518607216815252,5.616771097666572,7.357556200910353,0.1488321564367191,0.1488321564367191,7.259819610363186,5.375278407684165,7.095893221097532,0.1513019000703729,0.1513019000703729,4.709530201312334,3.8066624897703196,4.204692619390966,0.4,0.4,安徽省_马鞍山市,66,0.0,0.0,7030.0,1.0,1.4224751066856332,0.8847897888520234,0.0008799592804914555,0.009293025233175552,-1.7473996560661196,0.0758734330753885,both,2.013380648233913,0.04679421274603418,0.06604813161458394
安徽省,马鞍山市,2012,340000,340500,3766,1726,149,461.0,182.0,49.0,8.0,3305.0,1544.0,100.0,0.1224110462028677,0.1054461181923522,0.3288590604026846,0,0,0,0.0,0.0,0.0,0.0,both,8.23403420769204,6.135564891081739,8.10349427838097,0.1224110462028677,0.1224110462028677,7.454141078146678,5.209486152841421,7.3427791893318455,0.1054461181923522,0.1054461181923522,5.0106352940962555,3.912023005428146,4.61512051684126,0.3288590604026846,0.3288590604026846,安徽省_马鞍山市,66,0.0,0.0,6525.0,3.0,4.597701149425287,1.722356004428006,0.0029908389447993278,0.031585486306995814,-1.8517794162855938,0.06853625403277884,both,0.8847897888520234,0.009293025233175552,0.0758734330753885
安徽省,马鞍山市,2013,340000,340500,4854,3997,294,493.0,434.0,84.0,8.0,4361.0,3563.0,210.0,0.1015657189946435,0.1085814360770578,0.2857142857142857,0,0,0,0.0,0.0,0.0,0.0,both,8.487764380725425,6.202535517187923,8.380685946761574,0.1015657189946435,0.1015657189946435,8.293549515060345,6.075346031088684,8.1786387885907,0.1085814360770578,0.1085814360770578,5.68697535633982,4.442651256490317,5.351858133476067,0.2857142857142857,0.2857142857142857,安徽省_马鞍山市,66,0.0,0.0,6396.0,1.0,1.5634771732332708,0.9413646076703833,0.0002978257084338977,0.00314526123966904,0.16126070599119272,0.21003912552860707,both,1.722356004428006,0.031585486306995814,0.06853625403277884
安徽省,马鞍山市,2014,340000,340500,5747,3142,395,632.0,393.0,39.0,8.0,5115.0,2749.0,356.0,0.1099704193492256,0.1250795671546785,0.0987341772151898,0,0,0,0.0,0.0,0.0,0.0,both,8.656607247198915,6.450470422144176,8.540128162698734,0.1099704193492256,0.1099704193492256,8.052933036797567,5.976350909297934,7.919356190660617,0.1250795671546785,0.1250795671546785,5.981414211254481,3.6888794541139363,5.877735781779639,0.0987341772151898,0.0987341772151898,安徽省_马鞍山市,66,0.0,0.0,6881.0,11.0,15.986048539456473,2.8323923329692104,0.011569840796180814,0.12218613401699255,3.0075482596611316,0.4101135589639456,both,0.9413646076703833,0.00314526123966904,0.21003912552860707
安徽省,马鞍山市,2015,340000,340500,7440,4362,798,454.0,354.0,68.0,8.0,6986.0,4008.0,730.0,0.061021505376344,0.0811554332874828,0.0852130325814536,0,0,0,0.0,0.0,0.0,0.0,both,8.914760527397261,6.12029741895095,8.85180655855245,0.061021505376344,0.061021505376344,8.38091517312361,5.872117789475416,8.296297112642508,0.0811554332874828,0.0811554332874828,6.683360945766275,4.23410650459726,6.594413459749778,0.0852130325814536,0.0852130325814536,安徽省_马鞍山市,66,0.0,0.0,6884.0,22.0,31.95816385822196,3.495238995304499,0.011043580766327478,0.11662843623413026,2.831671931729355,0.39775066308567536,both,2.8323923329692104,0.12218613401699255,0.4101135589639456
