city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,roll_mid_inc_patents,roll_mid_inc_share,base_top_patents,base_top_share,base_mid_inc_patents,base_mid_inc_share,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,roll_top_n,base_top_n
宝鸡,2010,inv_app_appyear,160,97,0.01859375,0.0625,0.21875,0.325,53.78151260504202,54,61,0.38125,29,0.18125,70,0.4375,41,0.25625,58,0.3625,5.081404364984463,4.584967478670572,4.007333185232471,3.9849297762362337,10,10
宝鸡,2011,inv_app_appyear,227,113,0.03623202468512876,0.15418502202643172,0.29955947136563876,0.40969162995594716,27.599892876272097,68,94,0.41409691629955947,63,0.2775330396475771,70,0.30837004405286345,63,0.2775330396475771,70,0.30837004405286345,5.429345628954441,4.736198448394496,4.23410650459726,3.317811891421083,10,10
宝鸡,2012,inv_app_appyear,328,139,0.02857302201070791,0.11890243902439024,0.29573170731707316,0.39939024390243905,34.99804814573845,89,157,0.47865853658536583,78,0.23780487804878048,93,0.28353658536585363,75,0.22865853658536586,96,0.2926829268292683,5.796057750765372,4.941642422609304,4.499809670330265,3.5552922926697463,10,10
宝鸡,2013,inv_app_appyear,379,180,0.02646180408100751,0.10026385224274406,0.3034300791556728,0.37994722955145116,37.790318337279665,106,146,0.38522427440633245,118,0.3113456464379947,115,0.3034300791556728,110,0.29023746701846964,123,0.3245382585751979,5.940171252720432,5.198497031265826,4.672828834461906,3.632052941175604,10,10
宝鸡,2014,inv_app_appyear,516,206,0.01952256474971456,0.09496124031007752,0.23449612403100775,0.3333333333333333,51.2227779915352,124,217,0.42054263565891475,126,0.2441860465116279,173,0.33527131782945735,115,0.22286821705426357,184,0.35658914728682173,6.248042874508429,5.332718793265369,4.8283137373023015,3.93618431576169,10,10
宝鸡,2015,inv_app_appyear,609,247,0.018903637554903055,0.08045977011494253,0.2512315270935961,0.3530377668308703,52.89987163029525,151,301,0.4942528735632184,139,0.22824302134646962,169,0.277504105090312,117,0.1921182266009852,191,0.3136288998357964,6.413458957167357,5.5134287461649825,5.0238805208462765,3.9684009122128265,10,10
宝鸡,2016,inv_app_appyear,652,251,0.01764274154089352,0.06748466257668712,0.2392638036809816,0.3389570552147239,56.68053333333334,169,306,0.46932515337423314,133,0.20398773006134968,213,0.3266871165644172,117,0.1794478527607362,229,0.3512269938650307,6.481577129276431,5.529429087511423,5.135798437050262,4.037430824328904,10,10
宝鸡,2017,inv_app_appyear,1360,443,0.01683931660899654,0.06691176470588235,0.2338235294117647,0.34411764705882353,59.38483272330315,329,717,0.5272058823529412,213,0.15661764705882353,430,0.3161764705882353,129,0.09485294117647058,514,0.3779411764705882,7.215975002651466,6.095824562432225,5.799092654460526,4.084038852404912,10,10
宝鸡,2018,inv_app_appyear,1223,492,0.016721612003243902,0.09811937857726902,0.22649223221586262,0.2820932134096484,59.80284674743113,366,591,0.4832379394930499,265,0.21668029435813574,367,0.3000817661488144,126,0.10302534750613246,506,0.41373671300081766,7.1098794630722715,6.20050917404269,5.905361848054571,4.091053264295621,10,10
宝鸡,2019,inv_app_appyear,865,242,0.043865147515787364,0.12369942196531791,0.4023121387283237,0.46936416184971097,22.797142073672344,126,229,0.26473988439306356,361,0.41734104046242776,275,0.3179190751445087,214,0.24739884393063583,422,0.48786127167630056,6.763884908562435,5.493061443340548,4.844187086458591,3.1266351804577726,10,10
宝鸡,2020,inv_app_appyear,1099,329,0.029103304269494725,0.12556869881710647,0.3093721565059145,0.38944494995450407,34.36035959147677,179,397,0.3612374886260237,273,0.2484076433121019,429,0.3903548680618744,193,0.17561419472247497,509,0.46314831665150136,7.003065458786462,5.799092654460526,5.19295685089021,3.5369035624709775,10,10
宝鸡,2021,inv_app_appyear,898,276,0.041021621916557956,0.1514476614699332,0.3685968819599109,0.43318485523385303,24.377388149939538,144,222,0.24721603563474387,380,0.42316258351893093,296,0.32962138084632514,168,0.1870824053452116,508,0.5657015590200446,6.80128303447162,5.6240175061873385,4.976733742420574,3.1936559874667716,10,10
宝鸡,2022,inv_app_appyear,924,300,0.022359494762092164,0.08658008658008658,0.27164502164502163,0.35714285714285715,44.723729701414356,173,261,0.2824675324675325,309,0.3344155844155844,354,0.38311688311688313,103,0.11147186147186147,560,0.6060606060606061,6.829793737512425,5.707110264748875,5.159055299214529,3.800504226563575,10,10
宝鸡,2023,inv_app_appyear,1082,282,0.025479959409732782,0.09981515711645102,0.2643253234750462,0.3521256931608133,39.246530338585316,133,229,0.21164510166358594,346,0.3197781885397412,507,0.4685767097966728,157,0.14510166358595195,696,0.6432532347504621,6.9874902470009905,5.645446897643238,4.897839799950911,3.6698630413040596,10,10
宣城,2008,inv_app_appyear,44,29,0.04855371900826446,0.11363636363636363,0.36363636363636365,0.5681818181818182,20.595744680851066,23,30,0.6818181818181818,3,0.06818181818181818,11,0.25,16,0.36363636363636365,6,0.13636363636363635,3.8066624897703196,3.4011973816621555,3.1780538303479458,3.0250844855665187,10,10
宣城,2009,inv_app_appyear,90,47,0.03185185185185185,0.06666666666666667,0.28888888888888886,0.45555555555555555,31.3953488372093,29,52,0.5777777777777777,11,0.12222222222222222,27,0.3,30,0.3333333333333333,19,0.2111111111111111,4.51085950651685,3.871201010907891,3.4011973816621555,3.4466597557389127,10,10
宣城,2010,inv_app_appyear,127,67,0.027342054684109367,0.07874015748031496,0.2755905511811024,0.4251968503937008,36.57369614512472,47,60,0.47244094488188976,23,0.18110236220472442,44,0.3464566929133858,45,0.3543307086614173,22,0.1732283464566929,4.852030263919617,4.219507705176107,3.871201010907891,3.599329297470337,10,10
宣城,2011,inv_app_appyear,213,117,0.014878000396746678,0.046948356807511735,0.1784037558685446,0.27699530516431925,67.21333333333332,80,125,0.5868544600938967,11,0.051643192488262914,77,0.3615023474178404,11,0.051643192488262914,77,0.3615023474178404,5.365976015021851,4.770684624465665,4.394449154672439,4.20787164054632,10,10
宣城,2012,inv_app_appyear,821,206,0.016068755461463028,0.06699147381242387,0.19853836784409257,0.3081607795371498,62.23257316960576,150,673,0.8197320341047503,30,0.03654080389768575,118,0.14372716199756394,10,0.012180267965895249,138,0.16808769792935443,6.71174039505618,5.332718793265369,5.017279836814924,4.130878547069119,10,10
宣城,2013,inv_app_appyear,1539,338,0.006733738058476155,0.02599090318388564,0.09226770630279402,0.15659519168291097,148.50592513637218,240,1064,0.691358024691358,27,0.017543859649122806,448,0.29109811565951915,43,0.02794022092267706,432,0.2807017543859649,7.3395376954076745,5.82600010738045,5.484796933490655,5.000624857355004,10,10
宣城,2014,inv_app_appyear,2322,395,0.005239921330701131,0.0103359173126615,0.04995693367786391,0.09689922480620156,190.8425598187739,234,1402,0.6037898363479759,55,0.023686477174849268,865,0.3725236864771749,52,0.02239448751076658,868,0.37381567614125755,7.750614732770409,5.981414211254481,5.459585514144159,5.251448793986861,10,10
宣城,2015,inv_app_appyear,2246,437,0.005315475260659298,0.017809439002671415,0.08771148708815672,0.14737310774710596,188.12993212500933,250,1164,0.5182546749777382,63,0.02804986642920748,1019,0.4536954585930543,38,0.016918967052537846,1044,0.46482635796972394,7.717351272185329,6.082218910376446,5.5254529391317835,5.237132852435271,10,10
宣城,2016,inv_app_appyear,2550,406,0.006667589388696655,0.02627450980392157,0.10901960784313726,0.17882352941176471,149.9792416274564,210,1177,0.4615686274509804,136,0.05333333333333334,1237,0.4850980392156863,63,0.024705882352941175,1310,0.5137254901960784,7.844240718141811,6.008813185442595,5.351858133476067,5.010496895369303,10,10
宣城,2017,inv_app_appyear,2774,481,0.006186813489561377,0.024513338139870222,0.10706560922855082,0.16077865897620763,161.63409511006552,265,1538,0.5544340302811824,109,0.039293439077144915,1127,0.4062725306416727,41,0.014780100937274693,1195,0.4307858687815429,7.928406026180535,6.1779441140506,5.583496308781699,5.085335108424865,10,10
宣城,2018,inv_app_appyear,3971,611,0.005629392800650346,0.023419793502895997,0.09166456811886174,0.16192394862754975,177.63905192127882,315,1979,0.4983631327121632,72,0.018131453034500127,1920,0.4835054142533367,31,0.007806597834298665,1961,0.49383026945353814,8.287025025165063,6.416732282512326,5.755742213586912,5.179753693330617,10,10
宣城,2019,inv_app_appyear,1900,503,0.0037440443213296397,0.013157894736842105,0.05578947368421053,0.10052631578947369,267.090855282628,210,652,0.3431578947368421,38,0.02,1210,0.6368421052631579,36,0.018947368421052633,1212,0.6378947368421053,7.550135342488429,6.222576268071369,5.351858133476067,5.587588882474883,10,10
宣城,2020,inv_app_appyear,2528,640,0.0032177585723441758,0.014240506329113924,0.0557753164556962,0.09612341772151899,310.7753355378331,275,864,0.34177215189873417,40,0.015822784810126583,1624,0.6424050632911392,22,0.00870253164556962,1642,0.6495253164556962,7.835579246669965,6.46302945692067,5.62040086571715,5.739070257358101,10,10
宣城,2021,inv_app_appyear,2396,653,0.003918606692846453,0.02587646076794658,0.08180300500834725,0.12562604340567612,255.19274537695588,289,695,0.2900667779632721,103,0.04298831385642738,1598,0.6669449081803005,19,0.007929883138564273,1682,0.7020033388981636,7.781973234434385,6.483107351457199,5.66988092298052,5.542019123860288,10,10
宣城,2022,inv_app_appyear,2662,660,0.004286050550898332,0.025544703230653644,0.0845229151014275,0.1250939143501127,233.3150269985513,262,678,0.25469571750563486,215,0.0807663410969196,1769,0.6645379413974455,22,0.008264462809917356,1962,0.7370398196844478,7.887208585813932,6.493753839851686,5.572154032177765,5.45238958757699,10,10
宣城,2023,inv_app_appyear,2959,836,0.0028330177858238554,0.016559648529908752,0.06623859411963501,0.09935789117945251,352.98048780487807,319,752,0.25413991213247716,213,0.0719837783034809,1994,0.6738763095640419,26,0.008786752281176074,2181,0.7370733355863467,7.992944547318106,6.729824070489475,5.768320995793772,5.86641278006527,10,10
宿州,2008,inv_app_appyear,24,18,0.07291666666666667,0.16666666666666666,0.4583333333333333,0.6666666666666666,13.714285714285714,14,19,0.7916666666666666,3,0.125,2,0.08333333333333333,7,0.2916666666666667,4,0.16666666666666666,3.2188758248682006,2.9444389791664403,2.70805020110221,2.618438042412523,10,10
宿州,2009,inv_app_appyear,70,39,0.045714285714285714,0.12857142857142856,0.37142857142857144,0.5571428571428572,21.875,28,44,0.6285714285714286,12,0.17142857142857143,14,0.2,33,0.4714285714285714,8,0.11428571428571428,4.2626798770413155,3.6888794541139363,3.367295829986474,3.0853444322436783,10,10
宿州,2010,inv_app_appyear,96,49,0.0625,0.20833333333333334,0.3958333333333333,0.53125,16.0,36,70,0.7291666666666666,13,0.13541666666666666,13,0.13541666666666666,42,0.4375,9,0.09375,4.574710978503383,3.912023005428146,3.6109179126442243,2.772588722239781,10,10
宿州,2011,inv_app_appyear,187,80,0.0243358403157082,0.08021390374331551,0.24064171122994651,0.39037433155080214,41.09165687426557,60,145,0.7754010695187166,11,0.058823529411764705,31,0.1657754010695187,11,0.058823529411764705,31,0.1657754010695187,5.236441962829949,4.394449154672439,4.110873864173311,3.715805105135799,10,10
宿州,2012,inv_app_appyear,377,126,0.027221749255957616,0.09018567639257294,0.28116710875331563,0.40583554376657827,36.73533212716464,101,278,0.7374005305039788,49,0.129973474801061,50,0.13262599469496023,10,0.026525198938992044,89,0.23607427055702918,5.934894195619588,4.844187086458591,4.624972813284271,3.6037390201955084,10,10
宿州,2013,inv_app_appyear,729,206,0.011608061854467382,0.05075445816186557,0.1522633744855967,0.23731138545953362,86.1470254498298,159,482,0.6611796982167353,93,0.12757201646090535,154,0.2112482853223594,2,0.0027434842249657062,245,0.33607681755829905,6.593044534142437,5.332718793265369,5.075173815233827,4.456055434807678,10,10
宿州,2014,inv_app_appyear,954,249,0.008770310597769955,0.03773584905660377,0.1289308176100629,0.1970649895178197,114.02104735655223,179,608,0.6373165618448637,75,0.07861635220125786,271,0.2840670859538784,5,0.005241090146750524,341,0.35744234800838576,6.86171134048073,5.521460917862246,5.19295685089021,4.7363830572878935,10,10
宿州,2015,inv_app_appyear,843,269,0.009460366510049265,0.04033214709371293,0.132858837485172,0.20284697508896798,105.7041499330656,169,361,0.42823250296559906,65,0.0771055753262159,417,0.49466192170818507,15,0.017793594306049824,467,0.5539739027283511,6.738152494595957,5.598421958998375,5.135798437050262,4.660644153534674,10,10
宿州,2016,inv_app_appyear,1469,324,0.009733725493648865,0.05854322668481961,0.14703880190605853,0.2089857045609258,102.73558676505594,198,826,0.562287270251872,139,0.09462219196732471,504,0.3430905377808033,8,0.005445881552076242,635,0.4322668481960517,7.293017679772782,5.783825182329737,5.293304824724492,4.632158568744273,10,10
宿州,2017,inv_app_appyear,2129,380,0.006186900749474754,0.016909347111319868,0.07797087834664161,0.14279004227336778,161.6318154263096,260,1320,0.6200093940817285,84,0.03945514325974636,725,0.34053546265852513,5,0.0023485204321277596,804,0.37764208548614375,7.6638772587034705,5.942799375126701,5.564520407322694,5.085321004347191,10,10
宿州,2018,inv_app_appyear,1646,307,0.009398682176608414,0.03827460510328068,0.13547995139732685,0.2132442284325638,106.39789506754633,157,700,0.425273390036452,83,0.050425273390036454,863,0.5243013365735115,22,0.013365735115431349,924,0.5613608748481167,7.4067107301776405,5.730099782973574,5.062595033026967,4.667185793512101,10,10
宿州,2019,inv_app_appyear,2264,455,0.007114741100525665,0.04549469964664311,0.12323321554770318,0.18286219081272084,140.55325216628276,288,1205,0.532243816254417,179,0.07906360424028269,880,0.38869257950530034,16,0.007067137809187279,1043,0.46068904593639576,7.725330037917135,6.1224928095143865,5.666426688112432,4.945586435941354,10,10
宿州,2020,inv_app_appyear,3968,791,0.0030065371764438084,0.017641129032258066,0.05367943548387097,0.0889616935483871,332.60855971946427,554,2244,0.5655241935483871,236,0.059475806451612906,1488,0.375,26,0.00655241935483871,1698,0.4279233870967742,8.286269452783065,6.674561391814426,6.318968113746434,5.806966302204771,10,10
宿州,2021,inv_app_appyear,2082,675,0.0036735902908697302,0.025456292026897216,0.074447646493756,0.12295869356388088,272.2132629992464,426,1119,0.537463976945245,73,0.03506243996157541,890,0.4274735830931796,21,0.010086455331412104,942,0.45244956772334294,7.641564441260972,6.516193076042964,6.056784013228625,5.6065858142296205,10,10
宿州,2022,inv_app_appyear,1557,523,0.008231415172286346,0.06101477199743096,0.14129736673089274,0.18882466281310212,121.48579303432723,290,620,0.39820166987797045,153,0.09826589595375723,784,0.5035324341682723,55,0.035324341682723186,882,0.5664739884393064,7.351158226430694,6.261491684321042,5.673323267171493,4.799797326185162,10,10
宿州,2023,inv_app_appyear,1377,526,0.006169938859645098,0.050835148874364564,0.11256354393609296,0.15541031227305738,162.07616035558596,285,520,0.3776325344952796,126,0.0915032679738562,731,0.5308641975308642,26,0.01888162672476398,831,0.6034858387799564,7.228388451573604,6.267200548541362,5.655991810819852,5.088066350409708,10,10
宿迁,2008,inv_app_appyear,81,50,0.030330742264898642,0.07407407407407407,0.2839506172839506,0.4444444444444444,32.969849246231156,41,67,0.8271604938271605,7,0.08641975308641975,7,0.08641975308641975,18,0.2222222222222222,14,0.1728395061728395,4.406719247264253,3.9318256327243257,3.7376696182833684,3.495593484620385,10,10
宿迁,2009,inv_app_appyear,100,59,0.0302,0.09,0.29,0.42,33.11258278145695,47,72,0.72,11,0.11,17,0.17,30,0.3,12,0.12,4.61512051684126,4.0943445622221,3.871201010907891,3.499913354601313,10,10
宿迁,2010,inv_app_appyear,143,54,0.08416059465010514,0.22377622377622378,0.48951048951048953,0.5804195804195804,11.882045322486926,34,74,0.5174825174825175,43,0.3006993006993007,26,0.18181818181818182,74,0.5174825174825175,22,0.15384615384615385,4.969813299576001,4.007333185232471,3.5553480614894135,2.475028464308275,10,10
宿迁,2011,inv_app_appyear,243,106,0.018272959745296278,0.04938271604938271,0.19753086419753085,0.3374485596707819,54.725671918443005,82,171,0.7037037037037037,15,0.06172839506172839,57,0.2345679012345679,15,0.06172839506172839,57,0.2345679012345679,5.497168225293202,4.672828834461906,4.418840607796598,4.002332921422962,10,10
宿迁,2012,inv_app_appyear,435,152,0.018364381027876867,0.08275862068965517,0.20919540229885059,0.31264367816091954,54.45323741007194,115,280,0.6436781609195402,32,0.0735632183908046,123,0.2827586206896552,6,0.013793103448275862,149,0.3425287356321839,6.077642243349034,5.030437921392435,4.7535901911063645,3.9973423041784755,10,10
宿迁,2013,inv_app_appyear,636,220,0.00935485146948301,0.029874213836477988,0.11635220125786164,0.2028301886792453,106.89640591966173,148,403,0.6336477987421384,56,0.0880503144654088,177,0.2783018867924528,2,0.0031446540880503146,231,0.3632075471698113,6.456769655572163,5.3981627015177525,5.003946305945459,4.671860196508475,10,10
宿迁,2014,inv_app_appyear,1190,268,0.012441211778829179,0.0453781512605042,0.15630252100840336,0.25210084033613445,80.37802247701215,185,698,0.5865546218487395,117,0.09831932773109243,375,0.31512605042016806,3,0.0025210084033613447,489,0.41092436974789914,7.0825485693553,5.594711379601839,5.225746673713202,4.386740786541409,10,10
宿迁,2015,inv_app_appyear,647,223,0.02416813780879054,0.12982998454404945,0.2241112828438949,0.3075734157650695,41.37679153899378,124,335,0.517774343122102,36,0.05564142194744977,276,0.4265842349304482,0,0.0,312,0.482225656877898,6.473890696352274,5.4116460518550396,4.8283137373023015,3.722720132795911,10,10
宿迁,2016,inv_app_appyear,799,244,0.04815625288807505,0.20275344180225283,0.3016270337922403,0.3742177722152691,20.76573528933416,144,334,0.41802252816020025,197,0.246558197747184,268,0.3354192740926158,3,0.0037546933667083854,462,0.5782227784730913,6.684611727667927,5.501258210544727,4.976733742420574,3.033304286488744,10,10
宿迁,2017,inv_app_appyear,2168,403,0.008735328358818644,0.026291512915129153,0.11023985239852399,0.19095940959409594,114.47766574114667,272,1226,0.5654981549815498,20,0.00922509225092251,922,0.4252767527675277,15,0.006918819188191882,927,0.4275830258302583,7.682021510826875,6.0014148779611505,5.60947179518496,4.7403797449385205,10,10
宿迁,2018,inv_app_appyear,3486,550,0.006440811191656224,0.022375215146299483,0.09868043602983362,0.16351118760757316,155.2599463395937,344,1878,0.5387263339070568,104,0.02983362019506598,1504,0.4314400458978772,12,0.0034423407917383822,1596,0.4578313253012048,8.156797046675651,6.311734809152915,5.84354441703136,5.045100785361049,10,10
宿迁,2019,inv_app_appyear,1290,470,0.011448831200048073,0.05736434108527132,0.19612403100775194,0.25426356589147286,87.34516061305901,271,568,0.44031007751937984,88,0.06821705426356589,634,0.49147286821705427,6,0.004651162790697674,716,0.5550387596899224,7.1631723908466425,6.154858094016418,5.605802066295998,4.4698676327906846,10,10
宿迁,2020,inv_app_appyear,2010,605,0.006357763421697483,0.035323383084577116,0.11592039800995024,0.18159203980099503,157.28801681850035,354,883,0.4393034825870647,155,0.07711442786069651,972,0.4835820895522388,0,0.0,1127,0.5606965174129354,7.606387389772652,6.406879986069314,5.872117789475416,5.058078626733241,10,10
宿迁,2021,inv_app_appyear,2603,1012,0.003809399273187104,0.029197080291970802,0.09719554360353438,0.14752208989627352,262.5085816124908,703,1463,0.5620437956204379,163,0.06262005378409527,977,0.37533615059546677,2,0.000768344218209758,1138,0.4371878601613523,7.86480400332846,6.920671504248683,6.556778356158042,5.5702837733544195,10,10
宿迁,2022,inv_app_appyear,2951,1187,0.004177690025987549,0.04303625889528973,0.10437139952558455,0.137580481192816,239.3667298864792,671,1229,0.4164689935615046,325,0.11013215859030837,1397,0.47339884784818703,2,0.0006777363605557439,1720,0.5828532700779396,7.990238185720363,7.080026499922591,6.51025834052315,5.4779968105609775,10,10
宿迁,2023,inv_app_appyear,3209,1105,0.0038306682834708125,0.02617637893424743,0.10034278591461515,0.14334683702087878,261.05105584708593,538,1012,0.3153630414459333,386,0.12028669367404175,1811,0.5643502648800249,11,0.003427859146151449,2186,0.6812090994079152,8.07402621612406,7.00850518208228,6.289715570908998,5.564716004464685,10,10
屏东县,2021,inv_app_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,10,10
屏东县,2022,inv_app_appyear,6,6,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.0,6.0,5,5,0.8333333333333334,1,0.16666666666666666,0,0.0,0,0.0,1,0.16666666666666666,1.9459101490553132,1.9459101490553132,1.791759469228055,1.791759469228055,10,10
屏东县,2023,inv_app_appyear,18,14,0.08024691358024691,0.1111111111111111,0.5,0.7777777777777778,12.461538461538462,13,16,0.8888888888888888,2,0.1111111111111111,0,0.0,0,0.0,2,0.1111111111111111,2.9444389791664403,2.70805020110221,2.6390573296152584,2.5226469777708473,10,10
屯昌,2023,inv_app_appyear,7,5,0.2653061224489796,0.42857142857142855,1.0,1.0,3.769230769230769,5,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0794415416798357,1.791759469228055,1.791759469228055,1.32687094064909,10,10
屯昌县,2012,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
屯昌县,2013,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
屯昌县,2016,inv_app_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,10,10
屯昌县,2017,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,10,10
屯昌县,2018,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,10,10
屯昌县,2019,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,10,10
屯昌县,2020,inv_app_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.587786664902119,10,10
屯昌县,2021,inv_app_appyear,4,2,0.5,0.5,1.0,1.0,2.0,1,2,0.5,2,0.5,0,0.0,0,0.0,2,0.5,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,10,10
屯昌县,2022,inv_app_appyear,10,8,0.14,0.2,0.7,1.0,7.142857142857142,7,8,0.8,2,0.2,0,0.0,0,0.0,2,0.2,2.3978952727983707,2.1972245773362196,2.0794415416798357,1.9661128563728327,10,10
屯昌县,2023,inv_app_appyear,9,7,0.18518518518518517,0.3333333333333333,0.7777777777777778,1.0,5.4,6,6,0.6666666666666666,3,0.3333333333333333,0,0.0,0,0.0,3,0.3333333333333333,2.302585092994046,2.0794415416798357,1.9459101490553132,1.6863989535702288,10,10
山南,2010,inv_app_appyear,3,1,1.0,1.0,1.0,1.0,1.0,1,3,1.0,0,0.0,0,0.0,3,1.0,0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,10,10
山南,2011,inv_app_appyear,5,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,10,10
山南,2012,inv_app_appyear,3,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,3,1.0,0,0.0,3,1.0,0,0.0,1.3862943611198906,0.6931471805599453,0.0,0.0,10,10
山南,2013,inv_app_appyear,5,3,0.44,0.6,1.0,1.0,2.272727272727273,2,2,0.4,3,0.6,0,0.0,3,0.6,0,0.0,1.791759469228055,1.3862943611198906,1.0986122886681098,0.8209805520698303,10,10
山南,2014,inv_app_appyear,7,2,0.7551020408163265,0.8571428571428571,1.0,1.0,1.3243243243243243,1,1,0.14285714285714285,6,0.8571428571428571,0,0.0,6,0.8571428571428571,0,0.0,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.28090238546640217,10,10
山南,2015,inv_app_appyear,9,3,0.43209876543209874,0.5555555555555556,1.0,1.0,2.3142857142857145,2,8,0.8888888888888888,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,2.302585092994046,1.3862943611198906,1.0986122886681098,0.8391010931830252,10,10
山南,2016,inv_app_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,2,3,0.75,1,0.25,0,0.0,0,0.0,1,0.25,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.9808292530117262,10,10
山南,2017,inv_app_appyear,4,4,0.25,0.25,1.0,1.0,4.0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.3862943611198906,10,10
山南,2018,inv_app_appyear,16,9,0.1875,0.3125,0.75,1.0,5.333333333333333,8,12,0.75,4,0.25,0,0.0,0,0.0,4,0.25,2.833213344056216,2.302585092994046,2.1972245773362196,1.6739764335716716,10,10
山南,2019,inv_app_appyear,14,9,0.15306122448979592,0.2857142857142857,0.7142857142857143,1.0,6.533333333333333,7,9,0.6428571428571429,5,0.35714285714285715,0,0.0,0,0.0,5,0.35714285714285715,2.70805020110221,2.302585092994046,2.0794415416798357,1.8769172775683618,10,10
山南,2020,inv_app_appyear,21,7,0.2290249433106576,0.3333333333333333,0.9047619047619048,1.0,4.366336633663367,3,10,0.47619047619047616,10,0.47619047619047616,1,0.047619047619047616,0,0.0,11,0.5238095238095238,3.091042453358316,2.0794415416798357,1.3862943611198906,1.4739243586055866,10,10
山南,2021,inv_app_appyear,54,13,0.1721536351165981,0.35185185185185186,0.7222222222222222,0.9444444444444444,5.808764940239043,8,20,0.37037037037037035,14,0.25925925925925924,20,0.37037037037037035,0,0.0,34,0.6296296296296297,4.007333185232471,2.6390573296152584,2.1972245773362196,1.7593679734368195,10,10
山南,2022,inv_app_appyear,51,18,0.19415609381007304,0.39215686274509803,0.7058823529411765,0.8431372549019608,5.150495049504951,11,14,0.27450980392156865,35,0.6862745098039216,2,0.0392156862745098,0,0.0,37,0.7254901960784313,3.9512437185814275,2.9444389791664403,2.4849066497880004,1.6390928361732917,10,10
山南,2023,inv_app_appyear,62,8,0.518210197710718,0.7096774193548387,0.9193548387096774,1.0,1.9297188755020083,4,7,0.11290322580645161,55,0.8870967741935484,0,0.0,0,0.0,55,0.8870967741935484,4.143134726391533,2.1972245773362196,1.6094379124341003,0.6573743319456397,10,10
岳阳,2008,inv_app_appyear,102,65,0.025567089580930413,0.0784313725490196,0.2647058823529412,0.3627450980392157,39.11278195488722,54,74,0.7254901960784313,21,0.20588235294117646,7,0.06862745098039216,23,0.22549019607843138,7,0.06862745098039216,4.634728988229636,4.189654742026425,4.007333185232471,3.666449317786843,10,10
岳阳,2009,inv_app_appyear,137,73,0.032234002877084555,0.08759124087591241,0.32116788321167883,0.4744525547445255,31.023140495867768,53,66,0.48175182481751827,29,0.2116788321167883,42,0.30656934306569344,58,0.4233576642335766,19,0.1386861313868613,4.927253685157205,4.30406509320417,3.9889840465642745,3.4347333936254083,10,10
岳阳,2010,inv_app_appyear,204,107,0.021386005382545176,0.0784313725490196,0.24019607843137256,0.37254901960784315,46.75955056179775,76,124,0.6078431372549019,46,0.22549019607843138,34,0.16666666666666666,68,0.3333333333333333,35,0.1715686274509804,5.3230099791384085,4.68213122712422,4.343805421853684,3.845018524962247,10,10
