symbol,year,patent_count_dedup,invention_count_dedup,strict_ai_title_all_count,ai_compute_title_all_count,strict_ai_title_invention_count,ai_compute_title_invention_count
002470,2019.0,1,1,0,0,0,0
002470,2021.0,1,1,0,0,0,0
002470,2022.0,2,2,0,0,0,0
002470,2023.0,1,1,0,0,0,0
002471,2017.0,1,1,0,0,0,0
002472,2005.0,1,0,0,0,0,0
002472,2007.0,1,0,0,0,0,0
002472,2009.0,4,0,0,0,0,0
002472,2010.0,2,0,0,0,0,0
002474,2005.0,1,0,0,0,0,0
002474,2006.0,2,1,0,0,0,0
002474,2008.0,3,3,0,0,0,0
002474,2009.0,1,0,0,0,0,0
002475,2005.0,1,0,0,0,0,0
002475,2008.0,6,0,0,0,0,0
002475,2009.0,1,0,0,0,0,0
002475,2010.0,18,1,0,0,0,0
002475,2011.0,7,0,0,0,0,0
002475,2023.0,3,0,0,0,0,0
002475,2024.0,1,0,0,0,0,0
002476,2011.0,3,3,0,0,0,0
002476,2012.0,1,1,0,0,0,0
002476,2013.0,1,1,0,0,0,0
002476,2014.0,1,1,0,0,0,0
002476,2016.0,4,4,0,0,0,0
002476,2017.0,1,1,0,0,0,0
002476,2018.0,2,2,0,0,0,0
002476,2019.0,4,4,0,0,0,0
002476,2020.0,1,1,0,0,0,0
002476,2021.0,3,3,0,0,0,0
002476,2022.0,4,4,0,0,0,0
002476,2023.0,3,3,0,0,0,0
002478,2017.0,1,1,0,0,0,0
002479,2003.0,1,0,0,0,0,0
002479,2007.0,1,1,0,0,0,0
002479,2008.0,12,1,0,0,0,0
002479,2009.0,5,0,0,0,0,0
002479,2010.0,10,0,0,0,0,0
002479,2011.0,12,1,0,0,0,0
002479,2012.0,5,4,0,0,0,0
002479,2013.0,3,1,0,0,0,0
002479,2014.0,5,4,0,0,0,0
002481,2013.0,2,2,0,0,0,0
002481,2020.0,1,1,0,0,0,0
002481,2021.0,1,1,0,0,0,0
002483,2010.0,45,0,0,0,0,0
002483,2011.0,52,7,0,0,0,0
002486,2011.0,4,0,0,0,0,0
002486,2012.0,3,0,0,0,0,0
002487,2012.0,2,1,0,0,0,0
002487,2013.0,1,0,0,0,0,0
002490,2010.0,7,1,0,0,0,0
002490,2011.0,4,0,0,0,0,0
002490,2012.0,8,2,0,0,0,0
002491,2021.0,7,0,0,0,0,0
002491,2022.0,2,0,0,0,0,0
002491,2023.0,3,0,0,0,0,0
002491,2024.0,4,0,0,0,0,0
002491,2025.0,2,0,0,0,0,0
002492,2019.0,1,0,0,0,0,0
002492,2021.0,8,0,0,0,0,0
002492,2022.0,7,0,0,0,0,0
002492,2023.0,10,0,0,0,0,0
002492,2024.0,1,0,0,0,0,0
002493,2007.0,1,1,0,0,0,0
002493,2009.0,1,1,0,0,0,0
002493,2010.0,3,0,0,0,0,0
002493,2011.0,2,1,0,0,0,0
002493,2013.0,2,0,0,0,0,0
002494,2009.0,3,0,0,0,0,0
002494,2010.0,17,0,0,0,0,0
002495,2011.0,4,1,0,0,0,0
002495,2012.0,12,0,0,0,0,0
002495,2013.0,1,1,0,0,0,0
002495,2014.0,1,0,0,0,0,0
002495,2017.0,12,1,0,0,0,0
002495,2018.0,3,0,0,0,0,0
002495,2019.0,8,0,0,0,0,0
002495,2020.0,2,0,0,0,0,0
002496,2009.0,4,4,0,0,0,0
002496,2011.0,1,1,0,0,0,0
002496,2013.0,1,1,0,0,0,0
002496,2014.0,1,1,0,0,0,0
002496,2018.0,2,2,0,0,0,0
002496,2019.0,1,1,0,0,0,0
002497,2009.0,4,1,0,0,0,0
002497,2010.0,25,0,0,0,0,0
002497,2011.0,15,2,0,0,0,0
002497,2012.0,4,1,0,0,0,0
002497,2013.0,1,1,0,0,0,0
002497,2015.0,3,2,0,0,0,0
002497,2016.0,1,1,0,0,0,0
002497,2017.0,1,0,0,0,0,0
002497,2018.0,2,1,0,0,0,0
002497,2019.0,1,0,0,0,0,0
002497,2021.0,2,0,0,0,0,0
002497,2022.0,2,2,0,0,0,0
002497,2023.0,2,2,0,0,0,0
002499,2010.0,10,0,0,0,0,0
002501,2023.0,3,1,0,0,0,0
002504,2008.0,2,0,0,0,0,0
002504,2010.0,1,0,0,0,0,0
002504,2011.0,1,0,0,0,0,0
002506,2004.0,1,0,0,0,0,0
002506,2005.0,6,0,0,0,0,0
002506,2006.0,1,0,0,0,0,0
002506,2007.0,3,0,0,0,0,0
002506,2008.0,1,0,0,0,0,0
002506,2009.0,1,1,0,0,0,0
002506,2010.0,4,0,0,0,0,0
002506,2011.0,13,1,0,0,0,0
002506,2012.0,3,0,0,0,0,0
002507,2012.0,4,0,0,0,0,0
002509,2011.0,1,1,0,0,0,0
002509,2013.0,23,1,0,0,0,0
002509,2014.0,26,2,0,0,0,0
002509,2015.0,19,3,0,0,0,0
002509,2016.0,32,7,0,0,0,0
002509,2017.0,67,5,0,0,0,0
002509,2018.0,39,1,0,0,0,0
002509,2019.0,30,0,0,0,0,0
002512,2003.0,2,0,0,0,0,0
002512,2004.0,1,0,0,0,0,0
002512,2005.0,1,0,0,0,0,0
002512,2007.0,13,0,0,0,0,0
002512,2008.0,41,0,0,0,0,0
002512,2009.0,10,1,0,0,0,0
002512,2010.0,9,0,0,0,0,0
002512,2011.0,7,1,0,0,0,0
002513,2013.0,1,1,0,0,0,0
002513,2016.0,1,1,0,0,0,0
002513,2018.0,1,1,0,0,0,0
002513,2020.0,1,1,0,0,0,0
002513,2022.0,6,6,0,0,0,0
002513,2023.0,2,0,0,0,0,0
002515,2004.0,1,1,0,0,0,0
002515,2005.0,2,2,0,0,0,0
002515,2007.0,2,1,0,0,0,0
002515,2011.0,2,2,0,0,0,0
002515,2024.0,2,2,0,0,0,0
002520,2006.0,1,1,0,0,0,0
002520,2007.0,2,0,0,0,0,0
002520,2008.0,7,0,0,0,0,0
002520,2009.0,2,0,0,0,0,0
002520,2010.0,4,0,0,0,0,0
002520,2011.0,1,0,0,0,0,0
002520,2012.0,4,1,0,0,0,0
002521,2011.0,9,1,0,0,0,0
002522,2006.0,2,0,0,0,0,0
002522,2009.0,2,0,0,0,0,0
002524,2008.0,5,0,0,0,0,0
002524,2009.0,2,0,0,0,0,0
002524,2010.0,6,0,0,0,0,0
002524,2011.0,2,0,0,0,0,0
002524,2012.0,4,0,0,0,0,0
002529,2006.0,1,0,0,0,0,0
002529,2022.0,1,1,0,0,0,0
002530,2019.0,1,1,0,0,0,0
002532,2003.0,1,1,0,0,0,0
002532,2010.0,1,0,0,0,0,0
002532,2011.0,7,0,0,0,0,0
002532,2012.0,3,0,0,0,0,0
002533,2009.0,1,0,0,0,0,0
002533,2011.0,2,0,0,0,0,0
002533,2013.0,1,0,0,0,0,0
002533,2014.0,1,1,0,0,0,0
002534,2004.0,1,1,0,0,0,0
002534,2006.0,1,0,0,0,0,0
002534,2007.0,2,0,0,0,0,0
002534,2008.0,5,1,0,0,0,0
002534,2009.0,14,8,0,0,0,0
002534,2010.0,17,1,0,0,0,0
002534,2011.0,25,5,0,0,0,0
002534,2012.0,2,0,0,0,0,0
002535,2011.0,1,0,0,0,0,0
002535,2012.0,1,0,0,0,0,0
002536,2010.0,15,1,0,0,0,0
002536,2011.0,1,0,0,0,0,0
002537,2010.0,20,0,0,0,0,0
002537,2011.0,14,0,0,0,0,0
002538,2004.0,3,3,0,0,0,0
002538,2007.0,4,0,0,0,0,0
002538,2009.0,3,0,0,0,0,0
002538,2010.0,14,0,0,0,0,0
002538,2011.0,4,0,0,0,0,0
002538,2012.0,7,2,0,0,0,0
002538,2013.0,15,4,0,0,0,0
002538,2014.0,9,5,0,0,0,0
002538,2015.0,24,19,0,0,0,0
002538,2016.0,2,1,0,0,0,0
002538,2017.0,2,0,0,0,0,0
002538,2020.0,4,0,0,0,0,0
002538,2022.0,2,2,0,0,0,0
002538,2023.0,1,1,0,0,0,0
002538,2024.0,2,1,0,0,0,0
002539,2011.0,12,3,0,0,0,0
002539,2012.0,1,1,0,0,0,0
002539,2013.0,2,2,0,0,0,0
002539,2015.0,1,0,0,0,0,0
002539,2016.0,3,2,0,0,0,0
002539,2017.0,4,1,0,0,0,0
002539,2018.0,1,1,0,0,0,0
002539,2020.0,1,1,0,0,0,0
002539,2021.0,6,0,0,0,0,0
002539,2022.0,4,0,0,0,0,0
002539,2023.0,3,1,0,0,0,0
002539,2024.0,3,1,0,0,0,0
002540,2017.0,4,4,0,0,0,0
002541,2002.0,1,0,0,0,0,0
002541,2006.0,1,0,0,0,0,0
002541,2007.0,1,0,0,0,0,0
002541,2008.0,2,0,0,0,0,0
002541,2009.0,3,1,0,0,0,0
002541,2010.0,1,0,0,0,0,0
002541,2011.0,17,1,0,0,0,0
002541,2012.0,1,0,0,0,0,0
002541,2014.0,4,0,0,0,0,0
002542,2004.0,1,0,0,0,0,0
002542,2005.0,2,0,0,0,0,0
002542,2007.0,8,2,0,0,0,0
002542,2008.0,2,2,0,0,0,0
002542,2009.0,2,2,0,0,0,0
002542,2010.0,21,1,0,0,0,0
002542,2011.0,24,15,0,0,0,0
002542,2012.0,25,9,0,0,0,0
002542,2013.0,30,2,0,0,0,0
002542,2014.0,32,14,0,0,0,0
002542,2015.0,24,13,0,0,0,0
002543,2019.0,1,1,0,0,0,0
002545,2022.0,1,1,0,0,0,0
002546,2017.0,1,1,0,0,0,0
002547,2011.0,18,0,0,0,0,0
002548,2006.0,1,1,0,0,0,0
002548,2009.0,6,3,0,0,0,0
002548,2010.0,2,0,0,0,0,0
002549,2003.0,2,2,0,0,0,0
002549,2010.0,1,1,0,0,0,0
002550,2009.0,1,1,0,0,0,0
002550,2010.0,2,2,0,0,0,0
002552,2006.0,1,1,0,0,0,0
002552,2011.0,4,1,0,0,0,0
002553,2003.0,1,0,0,0,0,0
002553,2005.0,1,0,0,0,0,0
002553,2008.0,1,1,0,0,0,0
002553,2009.0,2,1,0,0,0,0
002553,2010.0,17,2,0,0,0,0
002553,2024.0,3,0,0,0,0,0
002553,2025.0,2,0,0,0,0,0
002554,2010.0,8,0,0,0,0,0
002554,2011.0,16,2,0,0,0,0
002554,2012.0,4,3,0,0,0,0
002554,2013.0,4,0,0,0,0,0
002556,2012.0,3,0,0,0,0,0
002556,2014.0,1,0,0,0,0,0
002556,2015.0,2,1,0,0,0,0
002556,2016.0,2,2,0,0,0,0
002556,2017.0,3,3,0,0,0,0
002556,2019.0,7,1,0,0,0,0
002556,2020.0,3,3,0,0,0,0
002556,2021.0,6,6,0,0,0,0
002556,2022.0,7,5,0,0,0,0
002556,2023.0,14,6,0,0,0,0
002556,2024.0,9,4,0,0,0,0
002556,2025.0,1,1,0,0,0,0
002559,2011.0,14,1,0,0,0,0
002560,2009.0,4,0,0,0,0,0
002560,2011.0,1,1,0,0,0,0
002560,2012.0,1,1,0,0,0,0
002560,2013.0,1,1,0,0,0,0
002562,2013.0,2,2,0,0,0,0
002562,2014.0,2,2,0,0,0,0
002562,2015.0,4,2,0,0,0,0
002562,2016.0,3,3,0,0,0,0
002562,2017.0,1,1,0,0,0,0
002562,2018.0,2,0,0,0,0,0
002562,2019.0,2,2,0,0,0,0
002562,2020.0,20,5,0,0,0,0
002562,2021.0,9,9,0,0,0,0
002562,2022.0,6,5,0,0,0,0
002562,2023.0,2,2,0,0,0,0
002564,2010.0,7,0,0,0,0,0
002564,2011.0,7,4,0,0,0,0
002565,2006.0,1,0,0,0,0,0
002565,2008.0,1,0,0,0,0,0
002565,2010.0,6,0,0,0,0,0
002565,2012.0,3,0,0,0,0,0
002565,2017.0,3,3,0,0,0,0
002565,2023.0,1,0,0,0,0,0
002566,2020.0,4,4,0,0,0,0
002566,2021.0,1,1,0,0,0,0
002570,2010.0,5,0,0,0,0,0
002570,2011.0,6,0,0,0,0,0
002571,2010.0,2,0,0,0,0,0
002571,2011.0,3,2,0,0,0,0
002571,2012.0,1,1,0,0,0,0
002571,2014.0,2,0,0,0,0,0
002571,2017.0,4,0,0,0,0,0
002571,2020.0,1,0,0,0,0,0
002571,2023.0,1,0,0,0,0,0
002572,2011.0,12,0,0,0,0,0
002572,2012.0,20,2,0,0,0,0
002572,2013.0,2,1,0,0,0,0
002572,2014.0,20,1,0,0,0,0
002572,2015.0,13,4,0,0,0,0
002573,2019.0,1,1,0,0,0,0
002576,2008.0,1,0,0,0,0,0
002576,2009.0,3,0,0,0,0,0
002576,2010.0,8,0,0,0,0,0
002576,2011.0,11,1,0,0,0,0
002577,2010.0,1,0,0,0,0,0
002577,2011.0,28,0,0,0,0,0
002577,2012.0,49,1,0,0,0,0
002577,2013.0,66,0,0,0,0,0
002577,2014.0,71,5,0,0,0,0
002578,2009.0,1,1,0,0,0,0
002578,2010.0,14,0,0,0,0,0
002578,2011.0,4,0,0,0,0,0
002579,2017.0,1,1,0,0,0,0
002580,2011.0,17,0,0,0,0,0
002580,2016.0,1,1,0,0,0,0
002580,2018.0,1,1,0,0,0,0
002580,2019.0,2,2,0,0,0,0
002581,2013.0,1,1,0,0,0,0
002582,2020.0,1,0,0,0,0,0
002584,2010.0,5,3,0,0,0,0
002584,2017.0,2,0,0,0,0,0
002584,2021.0,2,0,0,0,0,0
002584,2022.0,6,3,0,0,0,0
002584,2023.0,14,1,0,0,0,0
002584,2024.0,1,1,0,0,0,0
002585,2017.0,1,1,0,0,0,0
002586,2012.0,8,1,0,0,0,0
002586,2013.0,3,1,0,0,0,0
002586,2014.0,8,2,0,0,0,0
002586,2015.0,7,1,0,0,0,0
002586,2016.0,1,1,0,0,0,0
002586,2018.0,1,0,0,0,0,0
002587,2009.0,1,1,0,0,0,0
002587,2011.0,5,2,0,0,0,0
002587,2012.0,75,2,0,0,0,0
002587,2014.0,80,3,0,0,0,0
002587,2016.0,1,1,0,0,0,0
002587,2017.0,23,22,0,0,0,0
002587,2018.0,7,7,0,0,0,0
002588,2006.0,2,2,0,0,0,0
002588,2009.0,2,2,0,0,0,0
002588,2010.0,1,1,0,0,0,0
002588,2012.0,1,1,0,0,0,0
002588,2013.0,1,1,0,0,0,0
002588,2014.0,2,2,0,0,0,0
002588,2015.0,1,1,0,0,0,0
002588,2016.0,2,2,0,0,0,0
002588,2018.0,1,0,0,0,0,0
002588,2020.0,1,1,0,0,0,0
002588,2021.0,1,1,0,0,0,0
002588,2022.0,3,3,0,0,0,0
002588,2023.0,1,0,0,0,0,0
002592,2009.0,1,0,0,0,0,0
002592,2012.0,1,0,0,0,0,0
002592,2013.0,2,1,0,0,0,0
002592,2018.0,1,0,0,0,0,0
002596,2019.0,4,3,0,0,0,0
002596,2020.0,23,1,0,0,0,0
002596,2024.0,3,3,0,0,0,0
002597,2009.0,1,1,0,0,0,0
002597,2013.0,1,1,0,0,0,0
002597,2015.0,3,3,0,0,0,0
002597,2016.0,4,4,0,0,0,0
002597,2017.0,2,2,0,0,0,0
002597,2018.0,2,2,0,0,0,0
002597,2019.0,1,1,0,0,0,0
002597,2020.0,3,3,0,0,0,0
002597,2021.0,2,2,0,0,0,0
002597,2022.0,1,1,0,0,0,0
002597,2023.0,1,1,0,0,0,0
002597,2024.0,2,2,0,0,0,0
002598,2006.0,2,0,0,0,0,0
002598,2008.0,9,1,0,0,0,0
002598,2009.0,9,0,0,0,0,0
002598,2010.0,4,0,0,0,0,0
002598,2011.0,5,0,0,0,0,0
002598,2012.0,1,0,0,0,0,0
002600,2012.0,18,3,0,0,0,0
002600,2013.0,5,3,0,0,0,0
002600,2014.0,2,0,0,0,0,0
002600,2016.0,2,1,0,0,0,0
002600,2017.0,1,0,0,0,0,0
002600,2018.0,1,0,0,0,0,0
002600,2019.0,3,1,0,0,0,0
002600,2020.0,1,0,0,0,0,0
002601,2006.0,3,0,0,0,0,0
002601,2009.0,1,0,0,0,0,0
002601,2010.0,7,2,0,0,0,0
002601,2011.0,6,2,0,0,0,0
002603,2011.0,27,26,0,0,0,0
002603,2013.0,1,1,0,0,0,0
002603,2014.0,36,36,0,0,0,0
002603,2017.0,21,20,0,0,0,0
002603,2018.0,23,23,0,0,0,0
002603,2019.0,14,14,0,0,0,0
002603,2020.0,25,25,0,0,0,0
002603,2021.0,20,20,0,0,0,0
002603,2022.0,11,11,0,0,0,0
002603,2023.0,23,23,0,0,0,0
002603,2024.0,25,25,0,0,0,0
002604,2010.0,1,1,0,0,0,0
002605,2009.0,1,0,0,0,0,0
002605,2011.0,1,1,0,0,0,0
002606,2022.0,13,1,0,0,0,0
002606,2023.0,12,2,0,0,0,0
002606,2024.0,27,5,0,0,0,0
002608,2022.0,2,1,0,0,0,0
002608,2023.0,3,0,0,0,0,0
002608,2024.0,1,0,0,0,0,0
002610,2011.0,14,2,0,0,0,0
002612,2023.0,11,6,0,0,0,0
002612,2024.0,1,0,0,0,0,0
002613,1992.0,1,1,0,0,0,0
002613,2011.0,34,0,0,0,0,0
002614,2008.0,1,0,0,0,0,0
002614,2011.0,6,6,0,0,0,0
002615,2011.0,16,0,0,0,0,0
002615,2012.0,41,0,0,0,0,0
002615,2013.0,38,0,0,0,0,0
002615,2014.0,21,1,0,0,0,0
002615,2015.0,49,1,0,0,0,0
002616,2002.0,1,0,0,0,0,0
002617,2008.0,1,0,0,0,0,0
002617,2010.0,2,2,0,0,0,0
002617,2011.0,5,0,0,0,0,0
002618,2005.0,1,1,0,0,0,0
002618,2006.0,5,5,0,0,0,0
002618,2008.0,2,2,0,0,0,0
002618,2009.0,1,1,0,0,0,0
002618,2011.0,3,3,0,0,0,0
002618,2012.0,5,5,0,0,0,0
002618,2013.0,4,4,0,0,0,0
002618,2015.0,5,5,0,0,0,0
002618,2017.0,3,3,0,0,0,0
002618,2018.0,2,2,0,0,0,0
002618,2020.0,3,3,0,0,0,0
002619,2007.0,1,1,0,0,0,0
002619,2009.0,2,0,0,0,0,0
002619,2010.0,3,1,0,0,0,0
002620,2021.0,1,0,0,0,0,0
002620,2022.0,2,0,0,0,0,0
002622,2004.0,3,0,0,0,0,0
002622,2005.0,3,0,0,0,0,0
002622,2006.0,3,0,0,0,0,0
002622,2007.0,3,1,0,0,0,0
002622,2008.0,2,0,0,0,0,0
002622,2009.0,1,0,0,0,0,0
002622,2010.0,4,2,0,0,0,0
002622,2011.0,4,0,0,0,0,0
002622,2012.0,3,0,0,0,0,0
002622,2013.0,1,0,0,0,0,0
002622,2023.0,2,0,0,0,0,0
002622,2024.0,3,2,0,0,0,0
002623,2008.0,4,1,0,0,0,0
002623,2009.0,2,1,0,0,0,0
002623,2011.0,7,0,0,0,0,0
002625,2011.0,6,1,0,0,0,0
002625,2012.0,9,0,0,0,0,0
002625,2013.0,16,0,0,0,0,0
002625,2014.0,51,2,0,0,0,0
002628,2020.0,4,0,0,0,0,0
002628,2021.0,3,3,0,0,0,0
002629,2006.0,1,1,0,0,0,0
002629,2007.0,2,1,0,0,0,0
002629,2008.0,3,2,0,0,0,0
002629,2009.0,1,1,0,0,0,0
002629,2010.0,2,2,0,0,0,0
002630,2009.0,1,1,0,0,0,0
002631,2019.0,1,1,0,0,0,0
002632,2004.0,1,0,0,0,0,0
002632,2005.0,3,0,0,0,0,0
002632,2006.0,1,0,0,0,0,0
002632,2008.0,2,0,0,0,0,0
002632,2009.0,3,0,0,0,0,0
002632,2010.0,5,0,0,0,0,0
002632,2011.0,3,2,0,0,0,0
002632,2012.0,1,0,0,0,0,0
002632,2020.0,30,3,0,0,0,0
002632,2021.0,39,12,0,0,0,0
002632,2022.0,40,16,0,0,0,0
002632,2023.0,40,12,0,0,0,0
002634,2005.0,1,0,0,0,0,0
002634,2008.0,3,0,0,0,0,0
002634,2009.0,2,0,0,0,0,0
002634,2010.0,6,0,0,0,0,0
002634,2011.0,3,0,0,0,0,0
002634,2012.0,1,0,0,0,0,0
002634,2013.0,4,0,0,0,0,0
002635,2010.0,24,0,0,0,0,0
002635,2011.0,18,4,0,0,0,0
002635,2012.0,38,8,0,0,0,0
002635,2013.0,15,0,0,0,0,0
002635,2014.0,30,5,0,0,0,0
002636,2007.0,1,1,0,0,0,0
002636,2009.0,1,0,0,0,0,0
002636,2010.0,2,2,0,0,0,0
002636,2011.0,6,3,0,0,0,0
002637,2004.0,1,1,0,0,0,0
002637,2009.0,4,4,0,0,0,0
002637,2010.0,4,4,0,0,0,0
002637,2011.0,7,6,0,0,0,0
002637,2012.0,11,8,0,0,0,0
002638,2010.0,1,1,0,0,0,0
002638,2011.0,120,7,0,0,0,0
002638,2012.0,12,12,0,0,0,0
002639,2012.0,1,1,0,0,0,0
002639,2014.0,1,0,0,0,0,0
002639,2016.0,1,1,0,0,0,0
002641,2010.0,18,0,0,0,0,0
002641,2011.0,21,1,0,0,0,0
002641,2012.0,16,0,0,0,0,0
002642,2016.0,7,6,0,0,0,0
002642,2017.0,11,11,0,2,0,2
002642,2018.0,7,7,0,0,0,0
002642,2019.0,10,6,0,1,0,0
002642,2020.0,6,6,0,0,0,0
002642,2021.0,1,1,0,0,0,0
002645,2011.0,24,2,0,0,0,0
002647,2003.0,1,0,0,0,0,0
002647,2005.0,1,0,0,0,0,0
002647,2007.0,2,0,0,0,0,0
002647,2008.0,6,1,0,0,0,0
002647,2009.0,4,0,0,0,0,0
002647,2010.0,3,0,0,0,0,0
002647,2011.0,12,0,0,0,0,0
002648,2006.0,1,1,0,0,0,0
002648,2007.0,1,1,0,0,0,0
002648,2008.0,1,1,0,0,0,0
002648,2010.0,2,2,0,0,0,0
002648,2011.0,2,2,0,0,0,0
002650,2022.0,2,0,0,0,0,0
002651,2003.0,1,0,0,0,0,0
002651,2004.0,3,0,0,0,0,0
002651,2005.0,3,1,0,0,0,0
002651,2006.0,1,0,0,0,0,0
002651,2007.0,1,1,0,0,0,0
002651,2008.0,2,2,0,0,0,0
002651,2010.0,7,2,0,0,0,0
002651,2011.0,14,0,0,0,0,0
002651,2012.0,25,3,0,0,0,0
002651,2013.0,19,5,0,0,0,0
002651,2014.0,12,8,0,0,0,0
002651,2015.0,31,11,0,0,0,0
002651,2016.0,11,4,0,0,0,0
002651,2017.0,12,11,0,0,0,0
002651,2018.0,9,4,0,0,0,0
002651,2019.0,7,2,0,0,0,0
002651,2020.0,9,0,0,0,0,0
002651,2021.0,18,0,0,0,0,0
002652,2011.0,4,0,0,0,0,0
002652,2012.0,11,1,0,0,0,0
002653,2012.0,1,1,0,0,0,0
002654,2011.0,14,3,0,0,0,0
002655,2013.0,4,0,0,0,0,0
002657,2012.0,5,0,0,0,0,0
002657,2021.0,1,1,0,0,0,0
002660,2008.0,2,2,0,0,0,0
002660,2010.0,1,1,0,0,0,0
002660,2012.0,3,3,0,0,0,0
002660,2017.0,1,1,0,0,0,0
002660,2018.0,3,1,0,0,0,0
002660,2020.0,2,1,0,0,0,0
002663,2017.0,1,1,0,0,0,0
002663,2018.0,3,1,0,0,0,0
002663,2019.0,27,6,0,0,0,0
002663,2020.0,9,2,0,0,0,0
002663,2021.0,16,6,0,0,0,0
002663,2022.0,1,1,0,0,0,0
002664,2019.0,1,1,0,0,0,0
002669,2018.0,18,1,0,0,0,0
002669,2019.0,4,2,0,0,0,0
002669,2020.0,9,3,0,0,0,0
002672,2018.0,1,1,0,0,0,0
002675,2011.0,1,1,0,0,0,0
002675,2016.0,5,5,0,0,0,0
002675,2021.0,1,1,0,0,0,0
002680,2011.0,1,1,0,0,0,0
002680,2013.0,1,1,0,0,0,0
002680,2016.0,1,1,0,0,0,0
002681,2004.0,1,0,0,0,0,0
002681,2008.0,1,0,0,0,0,0
002681,2009.0,20,0,0,0,0,0
002681,2010.0,22,0,0,0,0,0
002681,2011.0,30,1,0,0,0,0
002681,2012.0,42,1,0,0,0,0
002681,2013.0,5,1,0,0,0,0
002684,2012.0,4,0,0,0,0,0
002684,2020.0,2,2,0,0,0,0
002684,2021.0,2,2,0,0,0,0
002687,2012.0,3,1,0,0,0,0
002688,2013.0,1,1,0,0,0,0
002688,2017.0,1,0,0,0,0,0
002691,2009.0,7,0,0,0,0,0
002691,2010.0,2,0,0,0,0,0
002691,2011.0,1,0,0,0,0,0
002691,2016.0,1,0,0,0,0,0
002692,2018.0,2,0,0,0,0,0
002694,2023.0,2,2,0,0,0,0
002694,2024.0,1,0,0,0,0,0
002695,2024.0,1,1,0,0,0,0
002709,2007.0,1,0,0,0,0,0
002709,2009.0,2,2,0,0,0,0
002709,2014.0,1,1,0,0,0,0
002709,2015.0,5,5,0,0,0,0
002709,2016.0,2,2,0,0,0,0
002709,2017.0,7,4,0,0,0,0
002709,2018.0,5,2,0,0,0,0
002709,2019.0,13,13,0,0,0,0
002709,2020.0,7,5,0,0,0,0
002709,2021.0,7,6,0,0,0,0
002709,2022.0,2,2,0,0,0,0
002709,2023.0,18,18,0,0,0,0
002709,2024.0,1,1,0,0,0,0
002709,2025.0,12,12,0,0,0,0
002713,2018.0,2,2,0,0,0,0
002713,2022.0,2,0,0,0,0,0
002713,2023.0,7,2,0,0,0,0
002713,2024.0,2,1,0,0,0,0
002714,2011.0,1,1,0,0,0,0
002724,2016.0,1,0,0,0,0,0
002724,2018.0,2,0,0,0,0,0
002724,2019.0,1,0,0,0,0,0
002724,2024.0,1,1,0,0,0,0
002729,2013.0,1,0,0,0,0,0
002732,2011.0,1,1,0,0,0,0
002732,2016.0,1,0,0,0,0,0
002732,2018.0,4,2,0,0,0,0
002732,2019.0,1,0,0,0,0,0
002732,2021.0,1,0,0,0,0,0
002732,2022.0,1,0,0,0,0,0
002734,2011.0,1,1,0,0,0,0
002734,2012.0,2,1,0,0,0,0
002734,2014.0,1,1,0,0,0,0
002734,2015.0,3,3,0,0,0,0
002734,2016.0,1,1,0,0,0,0
002734,2017.0,3,3,0,0,0,0
002734,2018.0,1,1,0,0,0,0
002734,2020.0,6,4,0,0,0,0
002734,2021.0,3,3,0,0,0,0
002734,2022.0,19,19,0,0,0,0
002734,2023.0,21,18,0,0,0,0
002734,2024.0,6,5,0,0,0,0
002735,2021.0,3,0,0,0,0,0
002735,2022.0,1,0,0,0,0,0
002737,2022.0,1,1,0,0,0,0
002737,2024.0,7,7,0,0,0,0
002737,2025.0,1,1,0,0,0,0
002738,2018.0,1,0,0,0,0,0
002738,2022.0,1,1,0,0,0,0
002738,2023.0,3,1,0,0,0,0
002741,2018.0,8,8,0,0,0,0
002741,2019.0,7,7,0,0,0,0
002741,2020.0,8,6,0,0,0,0
002741,2021.0,9,5,0,0,0,0
002741,2022.0,11,5,0,0,0,0
002741,2023.0,12,3,0,0,0,0
002741,2024.0,15,6,0,0,0,0
002742,2014.0,1,1,0,0,0,0
002745,2018.0,7,0,0,0,0,0
002745,2019.0,2,0,0,0,0,0
002749,2012.0,1,1,0,0,0,0
002749,2014.0,3,3,0,0,0,0
002749,2015.0,5,2,0,0,0,0
002749,2017.0,1,1,0,0,0,0
002749,2018.0,1,1,0,0,0,0
002749,2020.0,5,4,0,0,0,0
002749,2021.0,17,2,0,0,0,0
002749,2022.0,10,2,0,0,0,0
002749,2023.0,14,10,0,0,0,0
002749,2024.0,1,0,0,0,0,0
002753,2016.0,1,0,0,0,0,0
002753,2019.0,4,1,0,0,0,0
002753,2020.0,2,1,0,0,0,0
002753,2021.0,7,2,0,0,0,0
002755,2005.0,1,1,0,0,0,0
002755,2014.0,1,1,0,0,0,0
002755,2019.0,1,1,0,0,0,0
002756,2019.0,1,1,0,0,0,0
002759,2014.0,1,1,0,0,0,0
002759,2015.0,20,4,0,0,0,0
002759,2016.0,99,4,0,0,0,0
002759,2018.0,56,11,0,0,0,0
002759,2019.0,60,1,0,0,0,0
002759,2020.0,4,1,0,0,0,0
002759,2022.0,4,1,0,0,0,0
002759,2023.0,8,2,0,0,0,0
002759,2024.0,19,6,0,0,0,0
002761,2010.0,1,1,0,0,0,0
002762,2022.0,3,2,0,0,0,0
002762,2023.0,1,1,0,0,0,0
002767,2014.0,1,0,0,0,0,0
