city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,ln1p_idc_stock_l1,ln1p_idc_new_l1,merge_idc,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,city_id,scope_id
邯郸,2024,all_pub,10759,2562,0.0050177320705942,0.0438702481643275,0.122502091272423,0.163491030764941,199.29322369768937,1217,2846,0.2645227251603309,0.0,2.0,0.0,1.0986122886681098,1.0986122886681098,0.0,both,9.283590833715776,7.848933726364071,7.1049654482698426,5.294777226127368,304,1
邵阳,2008,all_pub,333,195,0.0091352613875136,0.042042042042042,0.102102102102102,0.1771771771771771,109.4659427443238,138,214,0.6426426426426426,0.0,0.0,0.0,0.0,0.0,0.0,both,5.811140992976701,5.278114659230517,4.9344739331306915,4.6956134757122046,305,1
邵阳,2009,all_pub,493,244,0.0136227674254985,0.0608519269776876,0.2028397565922921,0.2758620689655172,73.40652370884932,162,283,0.5740365111561866,0.0,0.0,0.0,0.0,0.0,0.0,both,6.202535517187923,5.501258210544727,5.093750200806762,4.2960128105381346,305,1
邵阳,2010,all_pub,474,229,0.0168064234720219,0.0864978902953586,0.2172995780590717,0.3016877637130801,59.501059322033875,150,245,0.5168776371308017,0.0,0.0,0.0,0.0,0.0,0.0,both,6.163314804034641,5.438079308923196,5.017279836814924,4.085994116124762,305,1
邵阳,2011,all_pub,638,264,0.0117579426302807,0.0470219435736677,0.1724137931034483,0.2570532915360501,85.04889260342667,151,302,0.4733542319749216,0.0,0.0,0.0,0.0,0.0,0.0,both,6.459904454377535,5.579729825986222,5.0238805208462765,4.443226298221261,305,1
邵阳,2012,all_pub,823,301,0.0106964266995802,0.0388821385176184,0.1652490886998784,0.2454434993924665,93.48916494133888,181,405,0.4921020656136087,0.0,0.0,0.0,0.0,0.0,0.0,both,6.714170529909472,5.71042701737487,5.204006687076795,4.537845546599357,305,1
邵阳,2013,all_pub,976,390,0.008688020693362,0.055327868852459,0.1331967213114754,0.1987704918032787,115.10101498308362,228,424,0.4344262295081967,0.0,0.0,0.0,0.0,0.0,0.0,both,6.884486652042782,5.968707559985366,5.43372200355424,4.7458101339607515,305,1
邵阳,2014,all_pub,1175,420,0.0087503847894975,0.0357446808510638,0.1514893617021276,0.2212765957446808,114.28068868471156,265,711,0.6051063829787234,0.0,0.0,0.0,0.0,0.0,0.0,both,7.069874128458572,6.042632833682381,5.583496308781699,4.738657603636955,305,1
邵阳,2015,all_pub,1665,537,0.0107332557783008,0.0756756756756756,0.1591591591591591,0.2234234234234234,93.16837506301462,321,812,0.4876876876876876,0.0,0.0,0.0,0.0,0.0,0.0,both,7.418180822726788,6.2878585601617845,5.7745515455444085,4.534408340750136,305,1
邵阳,2016,all_pub,1815,634,0.0127851011998269,0.0964187327823691,0.1476584022038567,0.1999999999999999,78.2160410285633,384,784,0.4319559228650138,0.0,0.0,0.0,0.0,0.0,0.0,both,7.504391559161238,6.453624998892692,5.953243334287785,4.359474754757842,305,1
邵阳,2017,all_pub,2189,756,0.0096689686231731,0.0790315212425765,0.1301964367291,0.1827318410232982,103.42364723403334,486,1097,0.5011420740063957,0.0,0.0,0.0,0.0,0.0,0.0,both,7.691656822810547,6.6293632534374485,6.18826412308259,4.6388336325813295,305,1
邵阳,2018,all_pub,3178,971,0.0078784643163093,0.0613593455003146,0.1384518565135305,0.198552548772813,126.92828955636548,627,1688,0.5311516677155443,0.0,0.0,0.0,0.0,0.0,0.0,both,8.064321960910803,6.879355804460439,6.4425401664681985,4.843622277821742,305,1
邵阳,2019,all_pub,4492,1173,0.007790341035691,0.0636687444345503,0.1375779162956367,0.1925645592163846,128.36408514319885,726,2087,0.4646037399821905,0.0,0.0,0.0,0.0,0.0,0.0,both,8.41027590907016,7.068172000388042,6.588926477533519,4.85487064140677,305,1
邵阳,2020,all_pub,5749,1540,0.013851411035932,0.1081927291702904,0.1688989389459036,0.1984692990085232,72.19481086843031,926,2361,0.4106801182814402,0.0,0.0,0.0,0.0,0.0,0.0,both,8.656955133791396,7.340186835320115,6.831953565565855,4.279368171687502,305,1
邵阳,2021,all_pub,7043,1752,0.0092193450552597,0.0820673008661082,0.1438307539400823,0.1821666903308249,108.4675748663394,968,2737,0.3886128070424535,0.0,0.0,0.0,0.0,0.0,0.0,both,8.859931469616097,7.469083884921234,6.876264611890766,4.686451279158043,305,1
邵阳,2022,all_pub,5657,1505,0.005677988656147,0.0546225914795828,0.1175534735725649,0.1599787873431147,176.11870339286205,776,1878,0.3319780802545519,0.0,0.0,0.0,0.0,0.0,0.0,both,8.640825751861513,7.317212408359839,6.655440350367647,5.171158218794033,305,1
邵阳,2023,all_pub,3904,1211,0.0057474416739451,0.0399590163934426,0.1355020491803278,0.1844262295081967,173.9904564031142,538,1178,0.3017418032786885,0.0,0.0,0.0,0.0,0.0,0.0,both,8.270013062273787,7.10002716662926,6.289715570908998,5.159000449452344,305,1
邵阳,2024,all_pub,4052,1134,0.0045757570146827,0.0372655478775913,0.1085883514313919,0.1584402764067127,218.54307315514865,445,940,0.2319842053307008,0.0,0.0,0.0,0.0,0.0,0.0,both,8.307212626628308,7.034387929915503,6.100318952020064,5.386983126252699,305,1
郑州,2008,all_pub,4881,1481,0.0036381134261139,0.0264290104486785,0.0985453800450727,0.1389059618930547,274.8677357946351,903,2731,0.5595164925220242,0.0,2.0,0.0,1.0986122886681098,1.0986122886681098,0.0,both,8.493310250952906,7.301147805856032,6.806829360392176,5.6162900212210705,306,1
郑州,2009,all_pub,4732,1520,0.004228418372706,0.0291631445477599,0.1010143702451394,0.1587066779374472,236.49504657696292,755,1635,0.3455198647506339,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,both,8.462314529906248,7.327123292259293,6.628041376179533,5.465927263006356,306,1
郑州,2010,all_pub,7090,1964,0.0045735565895667,0.0283497884344146,0.105641748942172,0.1671368124118476,218.6482183868049,1075,2410,0.3399153737658674,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,both,8.866581653303996,7.583247524303362,6.98100574072173,5.387464129583359,306,1
郑州,2011,all_pub,8416,2044,0.0047744812524396,0.030537072243346,0.1075332699619771,0.1714591254752851,209.4468377038903,1011,2430,0.2887357414448669,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,9.038008749211576,7.623153068476902,6.919683849847411,5.344469949183532,306,1
郑州,2012,all_pub,11938,2488,0.0042067463039407,0.0299882727425029,0.0950745518512313,0.1467582509633104,237.7134078808663,1242,3148,0.2636957614340761,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,9.387565631345389,7.819636302367592,7.1252830915107115,5.471065779510166,306,1
郑州,2013,all_pub,14191,2725,0.0044142080640265,0.0306532309210062,0.1013318300331195,0.1559439081107744,226.54120184081725,1299,3702,0.2608695652173913,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,9.56043370454936,7.9105906122564775,7.170119543449628,5.422926834962067,306,1
郑州,2014,all_pub,17744,2918,0.0039585384683558,0.026544183949504,0.0972723174030658,0.1464156898106402,252.61848735180655,1457,5021,0.2829688908926961,1.0,4.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,both,9.783859065080597,7.978996370854115,7.284820912568604,5.531880395487693,306,1
郑州,2015,all_pub,24198,3728,0.0044617100534224,0.0321927432019175,0.1098851144722704,0.1622861393503595,224.1293109651816,1961,5711,0.2360112405983965,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,both,10.094066588976938,8.22389538017882,7.581719640125308,5.412223166386969,306,1
郑州,2016,all_pub,25710,4068,0.0053764931261394,0.0397510696227148,0.1199922209257098,0.1789187086736678,185.9948439510125,2135,6617,0.2573706728899261,1.0,5.0,0.6931471805599453,1.791759469228055,1.6094379124341003,0.0,both,10.15467419487498,8.31115254800169,7.666690200080086,5.225718952635495,306,1
郑州,2017,all_pub,36974,5110,0.0150426500290902,0.1069941039649483,0.1927300265051117,0.241845621247363,66.47764842405752,2843,9333,0.2524206198950613,5.0,10.0,1.791759469228055,2.3978952727983707,1.791759469228055,0.6931471805599453,both,10.517997287579,8.53915035876828,7.952966790923131,4.196865777238916,306,1
郑州,2018,all_pub,56201,6624,0.0094589790533603,0.0837885446878169,0.1520079713884094,0.1928079571537873,105.71965477022025,3762,17415,0.3098699311400153,5.0,15.0,1.791759469228055,2.772588722239781,2.3978952727983707,1.791759469228055,both,10.936707622437186,8.798605650854423,8.232971790593437,4.6607908242201646,306,1
郑州,2019,all_pub,52438,7960,0.0060308315758884,0.0534536023494412,0.1296960219688012,0.1894427705099355,165.81461236590528,4291,11912,0.2271635073801441,2.0,17.0,1.0986122886681098,2.8903717578961645,2.772588722239781,1.791759469228055,both,10.86740586828315,8.982309899088579,8.36450810375059,5.110870371302106,306,1
郑州,2020,all_pub,65788,10975,0.0027736873753226,0.0265853955128594,0.0819906365902596,0.1260108226424272,360.53089792920895,6281,18787,0.285568796741047,4.0,21.0,1.6094379124341003,3.091042453358316,2.8903717578961645,1.0986122886681098,both,11.094207930086123,9.303466349965667,8.745443680098592,5.887577661593731,306,1
郑州,2021,all_pub,80145,12410,0.003061955197159,0.0294216732172936,0.0895127581258968,0.1356042173560422,326.58871067996796,6278,19763,0.2465905546197517,6.0,27.0,1.9459101490553132,3.332204510175204,3.091042453358316,1.6094379124341003,both,11.29160525036688,9.426338455129521,8.744966011114109,5.788701613741659,306,1
郑州,2022,all_pub,72509,11753,0.0038820007942014,0.0394985450082058,0.1036974720379539,0.1506985339750927,257.59912298155507,5432,14584,0.201133652374188,7.0,34.0,2.0794415416798357,3.5553480614894135,3.332204510175204,1.9459101490553132,both,11.191479762365638,9.371948887172596,8.600246746551523,5.551404589649694,306,1
郑州,2023,all_pub,55748,9556,0.0050651547416587,0.0522171198966779,0.1102461074836765,0.1675037669512807,197.4273346035063,3322,8077,0.1448841214034584,4.0,38.0,1.6094379124341003,3.6635616461296463,3.5553480614894135,2.0794415416798357,both,10.92861475194176,9.16502914926618,8.108623268354595,5.285370590581582,306,1
郑州,2024,all_pub,64245,9621,0.0054404598669358,0.0538407658183516,0.1174410459957973,0.1786131216437076,183.80799132026488,3213,7673,0.1194334189431084,1.0,39.0,0.6931471805599453,3.6888794541139363,3.6635616461296463,1.6094379124341003,both,11.070474744010092,9.171807422259398,8.075271546297458,5.2138916873239,306,1
郴州,2008,all_pub,307,150,0.020403399505565,0.0944625407166123,0.2214983713355049,0.3420195439739414,49.011440457618306,81,134,0.4364820846905538,0.0,0.0,0.0,0.0,0.0,0.0,both,5.730099782973574,5.017279836814924,4.406719247264253,3.8920537495856147,307,1
郴州,2009,all_pub,371,153,0.0233142740898424,0.0970350404312668,0.2506738544474393,0.3719676549865229,42.892178248675606,81,161,0.4339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,both,5.918893854273146,5.0369526024136295,4.406719247264253,3.7586894841050134,307,1
郴州,2010,all_pub,525,164,0.0251174603174603,0.1161904761904761,0.2457142857142857,0.36,39.81294236602628,84,173,0.3295238095238095,0.0,0.0,0.0,0.0,0.0,0.0,both,6.26530121273771,5.10594547390058,4.442651256490317,3.6841920445052216,307,1
郴州,2011,all_pub,610,211,0.014092985756517,0.0491803278688524,0.1770491803278688,0.2786885245901639,70.95728451563691,124,274,0.4491803278688525,0.0,0.0,0.0,0.0,0.0,0.0,both,6.415096959171596,5.356586274672012,4.8283137373023015,4.262078069451124,307,1
郴州,2012,all_pub,836,292,0.0084561937684576,0.0299043062200956,0.1244019138755981,0.2069377990430622,118.25651438240271,163,369,0.4413875598086124,0.0,0.0,0.0,0.0,0.0,0.0,both,6.729824070489475,5.680172609017068,5.099866427824199,4.772856115769259,307,1
郴州,2013,all_pub,1319,358,0.0108928755156599,0.0568612585291887,0.1516300227445034,0.2395754359363154,91.80312384570736,208,576,0.4366944655041698,0.0,0.0,0.0,0.0,0.0,0.0,both,7.1853870155804165,5.883322388488279,5.342334251964811,4.51964632586782,307,1
郴州,2014,all_pub,1230,340,0.0097732830986846,0.0439024390243902,0.1373983739837398,0.2268292682926829,102.3197619369674,171,492,0.4,0.0,0.0,0.0,0.0,0.0,0.0,both,7.115582126184454,5.831882477283517,5.147494476813453,4.628102830615881,307,1
郴州,2015,all_pub,1537,422,0.0115261417670143,0.0585556278464541,0.1724137931034483,0.2400780741704619,86.75930074552866,240,784,0.5100845803513337,0.0,0.0,0.0,0.0,0.0,0.0,both,7.338238150065589,6.0473721790462776,5.484796933490655,4.463137626284985,307,1
郴州,2016,all_pub,1401,426,0.0108217796913696,0.0742326909350463,0.1406138472519628,0.2069950035688793,92.40624264394332,228,672,0.4796573875802998,0.0,0.0,0.0,0.0,0.0,0.0,both,7.2456550675945355,6.056784013228625,5.43372200355424,4.526194537447129,307,1
郴州,2017,all_pub,1870,532,0.0107157768309073,0.0684491978609625,0.1737967914438502,0.23475935828877,93.32034585824084,298,832,0.4449197860962567,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,both,7.534228326274089,6.278521424165844,5.700443573390687,4.536038153299821,307,1
郴州,2018,all_pub,2485,630,0.0089416984806221,0.0434607645875251,0.1593561368209255,0.2366197183098591,111.83557600014488,364,952,0.3830985915492957,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,both,7.818430272070656,6.447305862541213,5.8998973535824915,4.717029721195117,307,1
郴州,2019,all_pub,2831,742,0.0062981615586929,0.0342635111268103,0.125044154009184,0.187566231013776,158.77649226380328,404,918,0.324267043447545,1.0,3.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,both,7.94873845481361,6.610696044717759,6.003887067106539,5.067497504251726,307,1
郴州,2020,all_pub,3812,930,0.0047991431487686,0.0312172088142707,0.1046694648478489,0.1550367261280168,208.37052969686545,525,1569,0.4115949632738719,0.0,4.0,0.0,1.6094379124341003,1.3862943611198906,0.6931471805599453,both,8.246171559857563,6.836259277277067,6.26530121273771,5.3393178876764225,307,1
郴州,2021,all_pub,4394,1079,0.0042613038966323,0.0345926263086026,0.0942193900773782,0.1486117432862994,234.6699564868609,586,1684,0.3832498862084661,1.0,5.0,0.6931471805599453,1.791759469228055,1.6094379124341003,0.0,both,8.388222810119277,6.984716320118266,6.375024819828097,5.4581800865118115,307,1
郴州,2022,all_pub,3887,1021,0.0054087133107932,0.0406483148958065,0.1155132492925135,0.1610496526884486,184.8868561778779,537,1410,0.3627476202727039,0.0,6.0,0.0,1.9459101490553132,1.791759469228055,0.6931471805599453,both,8.265650165580329,6.92951677076365,6.2878585601617845,5.2197440497542695,307,1
郴州,2023,all_pub,3366,830,0.0051301170101631,0.0323826500297088,0.1075460487225193,0.1696375519904931,194.9273277819834,342,1043,0.3098633392751039,1.0,8.0,0.6931471805599453,2.1972245773362196,1.9459101490553132,0.0,both,8.121777419161074,6.7226297948554485,5.8377304471659395,5.272626811060916,307,1
郴州,2024,all_pub,3828,907,0.0055168755984883,0.0342215256008359,0.1162486938349007,0.1765935214211076,181.26201726825167,366,902,0.2356321839080459,0.0,8.0,0.0,2.1972245773362196,2.1972245773362196,0.6931471805599453,both,8.250358951477294,6.811244378601294,5.905361848054571,5.199943593706557,307,1
鄂尔多斯,2008,all_pub,94,61,0.0255771842462652,0.0638297872340425,0.2659574468085106,0.3829787234042552,39.09734513274337,43,56,0.5957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,both,4.553876891600541,4.127134385045092,3.784189633918261,3.6660545652677223,308,1
鄂尔多斯,2009,all_pub,147,72,0.0412328196584756,0.1564625850340136,0.3265306122448979,0.4557823129251701,24.252525252525253,47,69,0.4693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,both,4.997212273764115,4.290459441148391,3.871201010907891,3.188520746086663,308,1
鄂尔多斯,2010,all_pub,313,106,0.0332043809776561,0.1182108626198083,0.3194888178913738,0.4568690095846646,30.11650783891793,78,161,0.5143769968051118,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,both,5.749392985908253,4.672828834461906,4.3694478524670215,3.4050734546069554,308,1
鄂尔多斯,2011,all_pub,273,127,0.043513263293483,0.1721611721611721,0.3516483516483517,0.4578754578754579,22.98149861239592,87,119,0.4358974358974359,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,both,5.6131281063880705,4.852030263919617,4.477336814478207,3.134689484062601,308,1
鄂尔多斯,2012,all_pub,308,137,0.0226429414741103,0.0876623376623376,0.2435064935064935,0.3538961038961039,44.16387337057728,93,171,0.5551948051948052,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,both,5.733341276897746,4.927253685157205,4.543294782270004,3.7879071103183937,308,1
鄂尔多斯,2013,all_pub,717,149,0.1473383013447088,0.3737796373779637,0.4951185495118549,0.5829846582984658,6.787101458842167,88,515,0.7182705718270572,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,both,6.576469569048224,5.0106352940962555,4.48863636973214,1.9150239666068165,308,1
鄂尔多斯,2014,all_pub,561,164,0.0449191506127649,0.1586452762923351,0.3778966131907308,0.46524064171123,22.26221970715145,92,183,0.3262032085561497,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,both,6.331501849893691,5.10594547390058,4.532599493153256,3.10289105817836,308,1
鄂尔多斯,2015,all_pub,703,220,0.0150644767699495,0.0526315789473684,0.1877667140825035,0.3015647226173542,66.38132975151107,124,296,0.4210526315789473,1.0,2.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,both,6.556778356158042,5.3981627015177525,4.8283137373023015,4.19541583850322,308,1
鄂尔多斯,2016,all_pub,1092,252,0.0294566544566544,0.0989010989010989,0.3195970695970695,0.433150183150183,33.94818652849741,134,484,0.4432234432234432,0.0,2.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,both,6.996681488176539,5.53338948872752,4.90527477843843,3.52483543662802,308,1
鄂尔多斯,2017,all_pub,1110,315,0.0221345669994318,0.0936936936936937,0.2459459459459459,0.3342342342342342,45.17820475212672,189,426,0.3837837837837838,0.0,2.0,0.0,1.0986122886681098,1.0986122886681098,0.0,both,7.01301578963963,5.755742213586912,5.247024072160486,3.8106147747950203,308,1
鄂尔多斯,2018,all_pub,1794,570,0.0113005198798422,0.0685618729096989,0.1677814938684503,0.2525083612040134,88.49150398680233,380,705,0.3929765886287625,0.0,2.0,0.0,1.0986122886681098,1.0986122886681098,0.0,both,7.492760300922379,6.3473892096560105,5.942799375126701,4.482906547256448,308,1
鄂尔多斯,2019,all_pub,1982,691,0.0064724803758549,0.0332996972754793,0.1165489404641776,0.1796165489404641,154.5002753087391,460,863,0.4354187689202825,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,both,7.592366128519796,6.539585955617669,6.133398042996649,5.040195878269799,308,1
鄂尔多斯,2020,all_pub,3248,1054,0.0062152685093062,0.0471059113300492,0.1160714285714285,0.1687192118226601,160.8940946803319,737,1269,0.3907019704433497,2.0,5.0,1.0986122886681098,1.791759469228055,1.3862943611198906,0.6931471805599453,both,8.0861025356691,6.961296045910167,6.6039438246004725,5.080746351524511,308,1
鄂尔多斯,2021,all_pub,4607,1502,0.0049191854167804,0.0323420881267636,0.1076622530931191,0.1619275016279574,203.2856896568237,1064,1850,0.4015628391578033,0.0,5.0,0.0,1.791759469228055,1.791759469228055,1.0986122886681098,both,8.435549202375727,7.315218389752975,6.970730078143525,5.314612327880467,308,1
鄂尔多斯,2022,all_pub,5212,1355,0.0093760546681045,0.0711818879508825,0.1588641596316193,0.2175748273215656,106.65466823714176,856,1605,0.307943207981581,0.0,5.0,0.0,1.791759469228055,1.791759469228055,0.0,both,8.558910784768106,7.212294468500341,6.75343791859778,4.669596215521923,308,1
鄂尔多斯,2023,all_pub,5301,1170,0.0132388983424233,0.0937558951141294,0.180720618751179,0.2418411620448972,75.53498592821373,603,1250,0.2358045651763818,1.0,6.0,0.6931471805599453,1.9459101490553132,1.791759469228055,0.0,both,8.57583938684897,7.065613363597717,6.403574197934815,4.3245959387007575,308,1
鄂尔多斯,2024,all_pub,7033,1474,0.0072977043548574,0.0671121854116308,0.1234181714773212,0.169628892364567,137.02939326863677,775,1651,0.2347504621072088,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,0.6931471805599453,both,8.858510813033927,7.29641326877392,6.654152520183219,4.9201954522218,308,1
鄂州,2008,all_pub,139,70,0.0389731380363335,0.1366906474820144,0.3525179856115108,0.4676258992805755,25.658698539176616,44,64,0.460431654676259,0.0,0.0,0.0,0.0,0.0,0.0,both,4.941642422609304,4.2626798770413155,3.8066624897703196,3.2448826384614895,309,1
鄂州,2009,all_pub,165,77,0.0528558310376492,0.1454545454545454,0.4242424242424243,0.509090909090909,18.919388464211256,41,111,0.6727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,both,5.111987788356544,4.356708826689592,3.7376696182833684,2.9401872409137932,309,1
鄂州,2010,all_pub,254,84,0.0472750945501891,0.1338582677165354,0.405511811023622,0.5314960629921259,21.152786885245895,43,155,0.610236220472441,0.0,0.0,0.0,0.0,0.0,0.0,both,5.541263545158426,4.442651256490317,3.784189633918261,3.0517716644356154,309,1
鄂州,2011,all_pub,194,72,0.0529811882240408,0.1855670103092783,0.3814432989690721,0.4999999999999999,18.87462387161484,37,100,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,both,5.272999558563747,4.290459441148391,3.6375861597263857,2.9378183676048724,309,1
鄂州,2012,all_pub,206,76,0.023234989160147,0.0485436893203883,0.203883495145631,0.3737864077669902,43.03853955375256,38,96,0.4660194174757281,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,both,5.332718793265369,4.343805421853684,3.6635616461296463,3.7620959829765273,309,1
鄂州,2013,all_pub,402,189,0.0111259622286577,0.0373134328358208,0.1318407960199004,0.2263681592039801,89.87986651835375,146,281,0.6990049751243781,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,both,5.998936561946683,5.247024072160486,4.990432586778736,4.498473962206477,309,1
鄂州,2014,all_pub,411,198,0.0128640015155013,0.0413625304136253,0.1678832116788321,0.2725060827250607,77.73630924988497,141,250,0.6082725060827251,1.0,2.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,both,6.021023349349527,5.293304824724492,4.955827057601261,4.35332244873604,309,1
鄂州,2015,all_pub,610,330,0.0078581026605751,0.0295081967213114,0.1278688524590163,0.2098360655737705,127.25718194254443,262,406,0.6655737704918033,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.6931471805599453,both,6.415096959171596,5.802118375377063,5.572154032177765,4.846210093465045,309,1
鄂州,2016,all_pub,829,447,0.0077512837563533,0.0386007237635705,0.1351025331724969,0.2062726176115802,129.0108879294162,365,541,0.6525934861278649,1.0,4.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.6931471805599453,both,6.721425700790643,6.104793232414985,5.902633333401366,4.859896803353591,309,1
鄂州,2017,all_pub,1332,836,0.0041189838487135,0.0292792792792792,0.0983483483483483,0.1463963963963964,242.7783251231527,739,981,0.7364864864864865,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,both,7.195187320178709,6.729824070489475,6.606650186198215,5.4921487847027715,309,1
鄂州,2018,all_pub,1470,503,0.0093720209172104,0.0619047619047619,0.1428571428571428,0.1993197278911564,106.700572782935,374,856,0.582312925170068,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.293697720601438,6.222576268071369,5.926926025970411,4.670026526455764,309,1
鄂州,2019,all_pub,1530,266,0.0164193259002947,0.0915032679738562,0.1954248366013072,0.2640522875816993,60.90384014985951,113,349,0.2281045751633987,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.333676395657684,5.58724865840025,4.736198448394496,4.109296229375804,309,1
鄂州,2020,all_pub,1749,318,0.0162566144960397,0.0909090909090909,0.2046883933676386,0.2795883361921097,61.51342275131211,158,532,0.3041738136077758,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.4673710669175595,5.765191102784844,5.0689042022202315,4.119255407116967,309,1
鄂州,2021,all_pub,2471,411,0.0180065285027893,0.0716309186564144,0.2602185350060704,0.3168757588021044,55.53541316112601,223,722,0.292189397005261,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.812782818577581,6.021023349349527,5.4116460518550396,4.017020892244349,309,1
鄂州,2022,all_pub,3007,452,0.0152510785995519,0.0891253741270369,0.2131692716993681,0.2763551712670435,65.56913292869523,202,836,0.2780179580977718,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,8.00903068506973,6.115892125483034,5.313205979041787,4.183105050590341,309,1
鄂州,2023,all_pub,2256,429,0.0147718770434082,0.0939716312056737,0.1852836879432624,0.2415780141843971,67.69620387858795,165,500,0.2216312056737588,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.721791776817535,6.063785208687608,5.111987788356544,4.21503010565168,309,1
鄂州,2024,all_pub,2770,456,0.0116438374017646,0.0671480144404332,0.1819494584837545,0.2505415162454874,85.8823397730071,151,526,0.1898916967509025,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.0,both,7.9269635448629785,6.124683390894205,5.0238805208462765,4.4529782173181545,309,1
酒泉,2008,all_pub,57,27,0.0655586334256694,0.1228070175438596,0.4912280701754385,0.7017543859649122,15.253521126760567,14,21,0.3684210526315789,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,4.060443010546419,3.332204510175204,2.70805020110221,2.7248103699596755,310,1
酒泉,2009,all_pub,31,22,0.0655567117585848,0.1612903225806451,0.4516129032258064,0.6129032258064515,15.253968253968257,13,14,0.4516129032258064,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,3.4657359027997265,3.1354942159291497,2.6390573296152584,2.72483968257876,310,1
酒泉,2010,all_pub,159,62,0.0308136545231597,0.0754716981132075,0.2893081761006289,0.4716981132075472,32.45314505776635,49,119,0.7484276729559748,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,5.075173815233827,4.143134726391533,3.912023005428146,3.4797973585697144,310,1
酒泉,2011,all_pub,153,70,0.028237002862147,0.0718954248366013,0.2941176470588235,0.4313725490196078,35.41452344931922,37,57,0.3725490196078431,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,5.0369526024136295,4.2626798770413155,3.6375861597263857,3.5671220029331847,310,1
酒泉,2012,all_pub,355,86,0.0941638563777028,0.2422535211267605,0.5126760563380282,0.6056338028169014,10.619785961068503,45,149,0.4197183098591549,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,5.87493073085203,4.465908118654584,3.828641396489095,2.3627188612856918,310,1
酒泉,2013,all_pub,528,151,0.0190541781450872,0.0568181818181818,0.2140151515151515,0.3522727272727272,52.481927710843365,87,227,0.4299242424242424,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,both,6.270988431858299,5.0238805208462765,4.477336814478207,3.960468876256253,310,1
酒泉,2014,all_pub,917,203,0.0184602248334798,0.0763358778625954,0.2126499454743729,0.3162486368593238,54.17052116214648,120,464,0.5059978189749182,1.0,4.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,both,6.822197390620491,5.318119993844216,4.795790545596741,3.992136870486486,310,1
酒泉,2015,all_pub,986,220,0.0153405280416706,0.0547667342799188,0.1967545638945233,0.3012170385395537,65.18680434491083,134,545,0.552738336713996,0.0,4.0,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,both,6.894670039433482,5.3981627015177525,4.90527477843843,4.177257061101531,310,1
