city,year,total_patents,active_applicants,new_applicants,new_applicant_share,hhi,top10_share,org_total_patents,org_active_applicants,org_new_applicants,org_new_patents,org_hhi,org_top1_share,org_top5_share,org_top10_share,org_new_share,org_patent_share_total,ln1p_org_total_patents,ln1p_org_active_applicants,ln1p_org_new_applicants,ln_org_effective_applicants
五指山,2017,3,3,2,0.6666666666666666,0.3333333333333333,1.0,3.0,3.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098
五指山,2018,3,2,2,1.0,0.5555555555555556,1.0,3.0,2.0,2.0,3.0,0.5555555555555556,0.6666666666666666,1.0,1.0,1.0,1.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.587786664902119
五指山,2019,6,4,3,0.8333333333333334,0.2777777777777778,1.0,3.0,2.0,1.0,2.0,0.5555555555555556,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.587786664902119
五指山,2020,10,5,4,0.7,0.24,1.0,8.0,4.0,3.0,5.0,0.3125,0.375,1.0,1.0,0.625,0.8,2.1972245773362196,1.6094379124341003,1.3862943611198906,1.1631508098056809
五指山,2021,23,7,5,0.6956521739130435,0.2816635160680529,1.0,18.0,4.0,3.0,12.0,0.425925925925926,0.5555555555555556,1.0,1.0,0.6666666666666666,0.782608695652174,2.9444389791664403,1.6094379124341003,1.3862943611198906,0.8534898306351246
五指山,2022,13,8,5,0.4615384615384615,0.2071005917159763,1.0,12.0,7.0,4.0,5.0,0.23611111111111113,0.4166666666666667,0.8333333333333334,1.0,0.4166666666666667,0.9230769230769231,2.5649493574615367,2.0794415416798357,1.6094379124341003,1.4434527749598391
五指山,2023,12,5,3,0.5,0.2777777777777778,1.0,12.0,5.0,3.0,6.0,0.2777777777777778,0.4166666666666667,1.0,1.0,0.5,1.0,2.5649493574615367,1.791759469228055,1.3862943611198906,1.2809338454620642
亳州,2008,49,26,20,0.5306122448979592,0.1528529779258642,0.673469387755102,12.0,8.0,7.0,11.0,0.1388888888888889,0.16666666666666666,0.75,1.0,0.9166666666666666,0.24489795918367346,2.5649493574615367,2.1972245773362196,2.0794415416798357,1.9740810260220096
亳州,2009,60,33,23,0.5833333333333334,0.0866666666666666,0.6166666666666667,29.0,10.0,7.0,12.0,0.2984542211652795,0.5172413793103449,0.8275862068965517,1.0,0.41379310344827586,0.48333333333333334,3.4011973816621555,2.3978952727983707,2.0794415416798357,1.2091387208411641
亳州,2010,96,46,28,0.3958333333333333,0.04296875,0.53125,40.0,15.0,10.0,14.0,0.1325,0.25,0.725,0.875,0.35,0.4166666666666667,3.713572066704308,2.772588722239781,2.3978952727983707,2.02117263355586
亳州,2011,98,55,40,0.7244897959183674,0.0281132861307788,0.4183673469387755,39.0,24.0,19.0,34.0,0.07297830374753451,0.15384615384615385,0.48717948717948717,0.6410256410256411,0.8717948717948718,0.3979591836734694,3.6888794541139363,3.2188758248682006,2.995732273553991,2.6175930909469587
亳州,2012,311,92,76,0.7588424437299035,0.0270158497120583,0.4244372990353697,108.0,33.0,27.0,73.0,0.05967078189300411,0.1574074074074074,0.4166666666666667,0.6388888888888888,0.6759259259259259,0.34726688102893893,4.6913478822291435,3.5263605246161616,3.332204510175204,2.81891279391402
亳州,2013,661,166,126,0.6777609682299546,0.012654461561701,0.2390317700453857,217.0,60.0,42.0,130.0,0.028732825075920062,0.07834101382488479,0.25806451612903225,0.4147465437788018,0.5990783410138248,0.32829046898638425,5.384495062789089,4.110873864173311,3.7612001156935624,3.5497150789101313
亳州,2014,607,167,113,0.6013179571663921,0.0157715179034276,0.2883031301482702,286.0,58.0,42.0,192.0,0.045699056188566685,0.11888111888111888,0.3706293706293706,0.5559440559440559,0.6713286713286714,0.471169686985173,5.659482215759621,4.07753744390572,3.7612001156935624,3.085677633624197
亳州,2015,678,157,92,0.504424778761062,0.0145708791256602,0.2625368731563421,343.0,67.0,32.0,168.0,0.030794991882633935,0.061224489795918366,0.27113702623906705,0.45481049562682213,0.4897959183673469,0.5058997050147492,5.840641657373398,4.219507705176107,3.4965075614664802,3.4804032034368024
亳州,2016,1247,177,118,0.6511627906976745,0.0245355493119332,0.3616680032076985,805.0,82.0,55.0,596.0,0.050308244280699035,0.16770186335403728,0.37515527950310557,0.5341614906832298,0.7403726708074534,0.6455493183640738,6.692083742506628,4.418840607796598,4.02535169073515,2.9895863131061655
亳州,2017,2077,335,241,0.6210881078478575,0.0084185437451566,0.1887337506018295,1081.0,191.0,136.0,722.0,0.015334244425408688,0.05365402405180388,0.17761332099907493,0.27752081406105455,0.667900092506938,0.5204622051035147,6.9865664594064265,5.2574953720277815,4.919980925828125,4.177666753878001
亳州,2018,3095,473,289,0.5134087237479806,0.0047026706789052,0.125686591276252,1785.0,252.0,130.0,705.0,0.009230044959160135,0.025210084033613446,0.11988795518207283,0.20728291316526612,0.3949579831932773,0.5767366720516963,7.487733761436444,5.53338948872752,4.875197323201151,4.6852913594976435
亳州,2019,1918,343,196,0.3738269030239833,0.0104112186725614,0.2241918665276329,1530.0,219.0,104.0,444.0,0.015443632790806953,0.06928104575163399,0.1718954248366013,0.28104575163398693,0.2901960784313726,0.7977059436913452,7.333676395657684,5.393627546352362,4.653960350157523,4.170558477681847
亳州,2020,2253,503,348,0.4904571682201509,0.0052460505881687,0.1522414558366622,1472.0,243.0,120.0,447.0,0.010487432065217392,0.033967391304347824,0.14130434782608695,0.23301630434782608,0.30366847826086957,0.6533510874389703,7.29505641646263,5.497168225293202,4.795790545596741,4.557577684900625
亳州,2021,1920,576,366,0.4848958333333333,0.0042051866319444,0.1260416666666666,1212.0,249.0,108.0,367.0,0.008715104183685696,0.02557755775577558,0.11056105610561057,0.19801980198019803,0.3028052805280528,0.63125,7.10085190894405,5.521460917862246,4.6913478822291435,4.742697645556571
亳州,2022,1250,419,238,0.36,0.00574592,0.1472,1074.0,276.0,115.0,310.0,0.007519879043863939,0.0260707635009311,0.09962756052141528,0.1713221601489758,0.2886405959031657,0.8592,6.980075940561763,5.6240175061873385,4.7535901911063645,4.890205225742308
亳州,2023,870,310,174,0.3873563218390805,0.0083974104901572,0.2183908045977011,829.0,272.0,144.0,306.0,0.009177275511792805,0.030156815440289506,0.13630880579010857,0.22919179734620024,0.3691194209891435,0.9528735632183908,6.721425700790643,5.60947179518496,4.976733742420574,4.691024903606939
仙桃,2008,33,22,18,0.8787878787878788,0.0890725436179981,0.6363636363636364,23.0,12.0,11.0,22.0,0.16446124763705103,0.34782608695652173,0.6956521739130435,0.9130434782608695,0.9565217391304348,0.696969696969697,3.1780538303479458,2.5649493574615367,2.4849066497880004,1.8050803132037156
仙桃,2009,40,20,14,0.525,0.09625,0.75,36.0,16.0,12.0,19.0,0.11574074074074074,0.25,0.6388888888888888,0.8333333333333334,0.5277777777777778,0.9,3.6109179126442243,2.833213344056216,2.5649493574615367,2.1564025828159643
仙桃,2010,38,23,14,0.5526315789473685,0.0678670360110803,0.6578947368421053,31.0,18.0,9.0,14.0,0.09053069719042663,0.1935483870967742,0.5806451612903226,0.7419354838709677,0.45161290322580644,0.8157894736842105,3.4657359027997265,2.9444389791664403,2.302585092994046,2.402066290315709
仙桃,2011,29,15,11,0.4827586206896552,0.1200951248513674,0.8275862068965517,27.0,13.0,9.0,12.0,0.13580246913580243,0.25925925925925924,0.7037037037037037,0.8888888888888888,0.4444444444444444,0.9310344827586207,3.332204510175204,2.6390573296152584,2.302585092994046,1.9965538818740685
仙桃,2012,85,31,20,0.7647058823529411,0.0549480968858131,0.6705882352941176,44.0,17.0,10.0,29.0,0.10537190082644628,0.20454545454545456,0.6363636363636364,0.8409090909090909,0.6590909090909091,0.5176470588235295,3.8066624897703196,2.8903717578961645,2.3978952727983707,2.250259273992306
仙桃,2013,108,52,35,0.5925925925925926,0.0363511659807956,0.4907407407407407,58.0,28.0,17.0,28.0,0.055291319857312726,0.10344827586206896,0.43103448275862066,0.6206896551724138,0.4827586206896552,0.5370370370370371,4.07753744390572,3.367295829986474,2.8903717578961645,2.8951393473796374
仙桃,2014,115,53,32,0.6260869565217392,0.0353119092627599,0.4782608695652174,63.0,27.0,14.0,37.0,0.05870496346686823,0.12698412698412698,0.4444444444444444,0.6507936507936508,0.5873015873015873,0.5478260869565217,4.1588830833596715,3.332204510175204,2.70805020110221,2.8352309992173645
仙桃,2015,84,44,25,0.6428571428571429,0.0753968253968253,0.5595238095238095,43.0,24.0,12.0,21.0,0.05786911844240129,0.11627906976744186,0.4186046511627907,0.6744186046511628,0.4883720930232558,0.5119047619047619,3.784189633918261,3.2188758248682006,2.5649493574615367,2.8495713969252185
仙桃,2016,277,85,62,0.6570397111913358,0.0322042513260957,0.447653429602888,221.0,59.0,42.0,145.0,0.04649781945496612,0.14027149321266968,0.3665158371040724,0.5565610859728507,0.6561085972850679,0.7978339350180506,5.402677381872279,4.0943445622221,3.7612001156935624,3.068349860929947
仙桃,2017,476,81,43,0.4348739495798319,0.0509056563801991,0.5147058823529411,409.0,58.0,29.0,155.0,0.0633604533688823,0.20048899755501223,0.4254278728606357,0.5525672371638142,0.37897310513447435,0.8592436974789915,6.016157159698354,4.07753744390572,3.4011973816621555,2.7589153760583485
仙桃,2018,233,78,47,0.5236051502145923,0.0309639153419661,0.4420600858369098,152.0,46.0,26.0,87.0,0.04259002770083102,0.09210526315789473,0.3618421052631579,0.5592105263157895,0.5723684210526315,0.6523605150214592,5.030437921392435,3.8501476017100584,3.295836866004329,3.156135144640299
仙桃,2019,163,67,35,0.4723926380368098,0.0264594075802627,0.3742331288343558,133.0,46.0,17.0,52.0,0.036915597263836294,0.11278195488721804,0.3007518796992481,0.45864661654135336,0.39097744360902253,0.8159509202453987,4.897839799950911,3.8501476017100584,2.8903717578961645,3.299121127167076
仙桃,2020,235,89,50,0.5617021276595745,0.0220009053870529,0.3702127659574468,176.0,62.0,31.0,84.0,0.029442148760330578,0.07386363636363637,0.2727272727272727,0.44886363636363635,0.4772727272727273,0.7489361702127659,5.176149732573829,4.143134726391533,3.4657359027997265,3.525328000001972
仙桃,2021,169,73,33,0.3727810650887574,0.0217429361717026,0.3491124260355029,131.0,53.0,22.0,45.0,0.03047607948254764,0.07633587786259542,0.2595419847328244,0.44274809160305345,0.3435114503816794,0.7751479289940828,4.882801922586371,3.9889840465642745,3.1354942159291497,3.49081318233738
仙桃,2022,135,74,39,0.3481481481481481,0.025514403292181,0.3777777777777777,103.0,47.0,15.0,21.0,0.03968328777453105,0.1262135922330097,0.3300970873786408,0.49514563106796117,0.20388349514563106,0.762962962962963,4.6443908991413725,3.871201010907891,2.772588722239781,3.22682514277689
仙桃,2023,185,65,20,0.1945945945945946,0.0317604090577063,0.4648648648648649,167.0,58.0,16.0,29.0,0.03653770303703969,0.08982035928143713,0.33532934131736525,0.5089820359281437,0.17365269461077845,0.9027027027027027,5.123963979403259,4.07753744390572,2.833213344056216,3.3094105916107854
伊春,2008,24,19,14,0.6666666666666666,0.0694444444444444,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
伊春,2009,18,14,11,0.8333333333333334,0.0987654320987654,0.7777777777777778,2.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.1111111111111111,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453
伊春,2010,25,14,9,0.64,0.1104,0.84,4.0,3.0,2.0,3.0,0.375,0.5,1.0,1.0,0.75,0.16,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.9808292530117262
伊春,2011,23,20,15,0.782608695652174,0.0586011342155009,0.5652173913043478,9.0,6.0,6.0,9.0,0.20987654320987653,0.3333333333333333,0.8888888888888888,1.0,1.0,0.391304347826087,2.302585092994046,1.9459101490553132,1.9459101490553132,1.5612358106162227
伊春,2012,54,28,21,0.6111111111111112,0.0823045267489712,0.6666666666666666,40.0,19.0,15.0,23.0,0.1275,0.3,0.6,0.775,0.575,0.7407407407407407,3.713572066704308,2.995732273553991,2.772588722239781,2.059638914383656
伊春,2013,132,30,18,0.3712121212121212,0.1347566574839302,0.8409090909090909,114.0,15.0,8.0,37.0,0.17882425361649734,0.3508771929824561,0.7543859649122807,0.956140350877193,0.32456140350877194,0.8636363636363636,4.74493212836325,2.772588722239781,2.1972245773362196,1.7213517788171893
伊春,2014,115,37,25,0.3217391304347826,0.1783742911153119,0.7652173913043478,97.0,22.0,16.0,25.0,0.2475289616324796,0.4639175257731959,0.7835051546391752,0.8762886597938144,0.25773195876288657,0.8434782608695652,4.584967478670572,3.1354942159291497,2.833213344056216,1.3962276871224246
伊春,2015,195,35,26,0.6923076923076923,0.1969493754109138,0.8615384615384616,170.0,14.0,8.0,113.0,0.25792387543252593,0.3,0.9176470588235294,0.9764705882352941,0.6647058823529411,0.8717948717948718,5.14166355650266,2.70805020110221,2.1972245773362196,1.35509079406132
伊春,2016,50,30,19,0.42,0.0776,0.6,29.0,11.0,5.0,5.0,0.20095124851367424,0.3448275862068966,0.7931034482758621,0.9655172413793104,0.1724137931034483,0.58,3.4011973816621555,2.4849066497880004,1.791759469228055,1.6046929450498744
伊春,2017,62,26,18,0.4354838709677419,0.0811654526534859,0.7258064516129032,40.0,12.0,6.0,7.0,0.16624999999999998,0.3,0.8,0.95,0.175,0.6451612903225806,3.713572066704308,2.5649493574615367,1.9459101490553132,1.7942625994461736
伊春,2018,108,39,27,0.7685185185185185,0.2007887517146776,0.6851851851851852,27.0,14.0,8.0,13.0,0.09739368998628255,0.14814814814814814,0.5925925925925926,0.8518518518518519,0.48148148148148145,0.25,3.332204510175204,2.70805020110221,2.1972245773362196,2.328993854967343
伊春,2019,64,31,19,0.5625,0.0478515625,0.609375,33.0,14.0,6.0,9.0,0.1056014692378329,0.18181818181818182,0.6363636363636364,0.8787878787878788,0.2727272727272727,0.515625,3.5263605246161616,2.70805020110221,1.9459101490553132,2.2480829945697103
伊春,2020,185,53,43,0.6324324324324324,0.0665887509130752,0.5135135135135135,59.0,16.0,11.0,36.0,0.10025854639471418,0.15254237288135594,0.6271186440677966,0.8983050847457628,0.6101694915254238,0.31891891891891894,4.0943445622221,2.833213344056216,2.4849066497880004,2.3000029656090115
伊春,2021,122,51,33,0.4262295081967213,0.0655737704918032,0.5491803278688525,58.0,14.0,5.0,6.0,0.2431629013079667,0.3793103448275862,0.8275862068965517,0.9310344827586207,0.10344827586206896,0.47540983606557374,4.07753744390572,2.70805020110221,1.791759469228055,1.4140236844900915
伊春,2022,77,26,14,0.1948051948051948,0.1492663180974869,0.7922077922077922,64.0,15.0,6.0,6.0,0.2119140625,0.375,0.828125,0.921875,0.09375,0.8311688311688312,4.174387269895637,2.772588722239781,1.9459101490553132,1.5515744520589936
伊春,2023,140,37,26,0.2071428571428571,0.1456122448979591,0.8071428571428572,122.0,19.0,10.0,13.0,0.19054017737167428,0.3442622950819672,0.8360655737704918,0.9262295081967213,0.10655737704918032,0.8714285714285714,4.812184355372417,2.995732273553991,2.3978952727983707,1.6578922018144948
伊犁,2017,4,3,3,1.0,0.375,1.0,4.0,3.0,3.0,4.0,0.375,0.5,1.0,1.0,1.0,1.0,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.9808292530117262
伊犁,2018,15,7,6,0.8666666666666667,0.2711111111111111,1.0,13.0,5.0,4.0,11.0,0.3491124260355029,0.5384615384615384,1.0,1.0,0.8461538461538461,0.8666666666666667,2.6390573296152584,1.791759469228055,1.6094379124341003,1.0523612710173542
伊犁,2019,21,10,7,0.5238095238095238,0.2018140589569161,1.0,20.0,9.0,6.0,10.0,0.22000000000000003,0.4,0.8,1.0,0.5,0.9523809523809523,3.044522437723423,2.302585092994046,1.9459101490553132,1.5141277326297755
伊犁,2020,19,11,8,0.631578947368421,0.1468144044321329,0.9473684210526316,19.0,11.0,8.0,12.0,0.14681440443213295,0.2631578947368421,0.6842105263157895,0.9473684210526315,0.631578947368421,1.0,2.995732273553991,2.4849066497880004,2.1972245773362196,1.9185860447807592
伊犁,2021,28,14,7,0.3214285714285714,0.1122448979591836,0.8571428571428571,27.0,13.0,6.0,8.0,0.11934156378600821,0.2222222222222222,0.7037037037037037,0.8888888888888888,0.2962962962962963,0.9642857142857143,3.332204510175204,2.6390573296152584,1.9459101490553132,2.1257656133540745
伊犁,2022,45,32,26,0.6666666666666666,0.0459259259259259,0.5111111111111111,43.0,30.0,24.0,28.0,0.04921579232017308,0.11627906976744186,0.3953488372093023,0.5348837209302325,0.6511627906976745,0.9555555555555556,3.784189633918261,3.4339872044851463,3.2188758248682006,3.0115407248702746
伊犁,2023,137,54,36,0.4452554744525547,0.0364963503649635,0.5036496350364964,131.0,48.0,30.0,55.0,0.03956645883107045,0.10687022900763359,0.31297709923664124,0.5267175572519084,0.4198473282442748,0.9562043795620438,4.882801922586371,3.8918202981106265,3.4339872044851463,3.229773518843607
伊犁哈萨克自治州,2008,9,9,7,0.7777777777777778,0.1111111111111111,1.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098
伊犁哈萨克自治州,2009,18,16,13,0.8333333333333334,0.0679012345679012,0.6666666666666666,6.0,6.0,4.0,4.0,0.16666666666666669,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.3333333333333333,1.9459101490553132,1.9459101490553132,1.6094379124341003,1.791759469228055
伊犁哈萨克自治州,2010,23,17,12,0.6956521739130435,0.0812854442344045,0.6956521739130435,6.0,6.0,5.0,5.0,0.16666666666666669,0.16666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.2608695652173913,1.9459101490553132,1.9459101490553132,1.791759469228055,1.791759469228055
伊犁哈萨克自治州,2011,33,18,15,0.6363636363636364,0.1313131313131313,0.7575757575757576,18.0,12.0,12.0,18.0,0.11728395061728394,0.2222222222222222,0.6111111111111112,0.8888888888888888,1.0,0.5454545454545454,2.9444389791664403,2.5649493574615367,2.5649493574615367,2.143157356065944
伊犁哈萨克自治州,2012,50,28,20,0.62,0.052,0.64,30.0,12.0,7.0,15.0,0.11111111111111112,0.16666666666666666,0.6666666666666666,0.9333333333333333,0.5,0.6,3.4339872044851463,2.5649493574615367,2.0794415416798357,2.1972245773362196
伊犁哈萨克自治州,2013,70,44,33,0.5571428571428572,0.0375510204081632,0.5,31.0,22.0,17.0,19.0,0.0697190426638918,0.16129032258064516,0.45161290322580644,0.6129032258064516,0.6129032258064516,0.44285714285714284,3.4657359027997265,3.1354942159291497,2.8903717578961645,2.663281789579326
伊犁哈萨克自治州,2014,77,40,26,0.5974025974025974,0.0406476640242874,0.5324675324675324,46.0,24.0,15.0,31.0,0.07088846880907372,0.17391304347826086,0.4782608695652174,0.6956521739130435,0.6739130434782609,0.5974025974025974,3.8501476017100584,3.2188758248682006,2.772588722239781,2.646647498881934
伊犁哈萨克自治州,2015,80,52,37,0.6375,0.030625,0.45,47.0,25.0,16.0,27.0,0.06564056133997283,0.1276595744680851,0.48936170212765956,0.6808510638297872,0.574468085106383,0.5875,3.871201010907891,3.258096538021482,2.833213344056216,2.723561460999543
伊犁哈萨克自治州,2016,136,52,28,0.4411764705882353,0.0500648788927335,0.5588235294117647,93.0,29.0,14.0,41.0,0.09006821597872587,0.22580645161290322,0.5591397849462365,0.7204301075268817,0.44086021505376344,0.6838235294117647,4.543294782270004,3.4011973816621555,2.70805020110221,2.4071879404357635
伊犁哈萨克自治州,2017,175,74,45,0.3771428571428571,0.0467918367346938,0.5028571428571429,136.0,47.0,29.0,47.0,0.07342128027681659,0.20588235294117646,0.49264705882352944,0.6323529411764706,0.34558823529411764,0.7771428571428571,4.919980925828125,3.871201010907891,3.4011973816621555,2.6115414633534626
伊犁哈萨克自治州,2018,135,61,43,0.5555555555555556,0.0475720164609053,0.5333333333333333,102.0,41.0,30.0,59.0,0.06901191849288735,0.17647058823529413,0.49019607843137253,0.6176470588235294,0.5784313725490197,0.7555555555555555,4.634728988229636,3.7376696182833684,3.4339872044851463,2.6734760575203182
伊犁哈萨克自治州,2019,167,69,48,0.6407185628742516,0.0509519882390906,0.5449101796407185,138.0,45.0,26.0,82.0,0.07256878806973326,0.18840579710144928,0.5072463768115942,0.6594202898550725,0.5942028985507246,0.8263473053892215,4.9344739331306915,3.828641396489095,3.295836866004329,2.623220365986794
伊犁哈萨克自治州,2020,187,69,40,0.4385026737967914,0.0326860933970087,0.4705882352941176,130.0,41.0,16.0,38.0,0.05360946745562131,0.13846153846153847,0.4307692307692308,0.6076923076923076,0.2923076923076923,0.6951871657754011,4.875197323201151,3.7376696182833684,2.833213344056216,2.9260295948681856
伊犁哈萨克自治州,2021,153,68,44,0.392156862745098,0.0465205690119184,0.5359477124183006,132.0,52.0,29.0,40.0,0.060376492194674,0.15151515151515152,0.4696969696969697,0.6060606060606061,0.30303030303030304,0.8627450980392157,4.890349128221754,3.970291913552122,3.4011973816621555,2.8071554518750865
伊犁哈萨克自治州,2022,166,80,48,0.4216867469879518,0.0259108724052837,0.3975903614457831,140.0,57.0,29.0,49.0,0.03469387755102041,0.1,0.32142857142857145,0.4714285714285714,0.35,0.8433734939759037,4.948759890378168,4.060443010546419,3.4011973816621555,3.361192047048456
伊犁哈萨克自治州,2023,190,59,29,0.2526315789473684,0.0366204986149584,0.5157894736842106,178.0,47.0,19.0,38.0,0.04134578967302108,0.0898876404494382,0.34269662921348315,0.550561797752809,0.21348314606741572,0.9368421052631579,5.187385805840755,3.871201010907891,2.995732273553991,3.185784684388973
佛山,2008,1494,529,327,0.3360107095046854,0.0240936974134825,0.3360107095046854,877.0,170.0,99.0,202.0,0.06665331823400235,0.22006841505131128,0.4492588369441277,0.56442417331813,0.23033067274800456,0.5870147255689424,6.777646593635117,5.14166355650266,4.605170185988092,2.7082504476401748
佛山,2009,1737,653,406,0.3552101324122049,0.0101999589681585,0.2694300518134715,1019.0,250.0,146.0,253.0,0.02654279195771028,0.08537782139352307,0.29931305201177627,0.4592737978410206,0.24828263002944062,0.58664363845711,6.927557906278317,5.5254529391317835,4.990432586778736,3.6289970575058734
佛山,2010,1993,763,470,0.3562468640240843,0.0121627401877469,0.2744606121424987,1201.0,310.0,187.0,338.0,0.029709491327307727,0.10741049125728559,0.33139050791007496,0.42464612822647796,0.28143213988343047,0.6026091319618665,7.091742115095153,5.739792912179234,5.236441962829949,3.5162887109161325
佛山,2011,2539,870,497,0.3678613627412367,0.0093450405265103,0.2197715636077195,1690.0,453.0,251.0,556.0,0.01902314344735829,0.10177514792899409,0.23727810650887574,0.3088757396449704,0.3289940828402367,0.6656163844033084,7.43307534889858,6.118097198041348,5.529429087511423,3.9620989648918568
佛山,2012,2941,1026,565,0.3168990139408364,0.0073152366020573,0.2182930975858551,2024.0,534.0,267.0,490.0,0.013947257416925742,0.06175889328063241,0.21146245059288538,0.30879446640316205,0.24209486166007904,0.6882012920775247,7.613324979540639,6.282266746896006,5.5909869805108565,4.272472390980483
佛山,2013,4477,1240,686,0.3140495867768595,0.0114162032045354,0.2389993299084208,3305.0,712.0,371.0,870.0,0.02016117330135196,0.0907715582450832,0.24659606656580937,0.32344931921331316,0.2632375189107413,0.7382175563993746,8.10349427838097,6.569481420414296,5.918893854273146,3.9039966380006694
佛山,2014,6879,1476,825,0.3360953626980665,0.0104317479554006,0.2543974414885884,5247.0,878.0,452.0,1477.0,0.01717499710962283,0.07833047455688966,0.23003621116828665,0.3335239184295788,0.28149418715456453,0.7627562145660707,8.565602330623925,6.778784897685177,6.115892125483034,4.06430060916353
佛山,2015,10628,1821,1054,0.3131351147911178,0.0138847908727473,0.2881068874670681,8071.0,1126.0,620.0,1949.0,0.022618259969164445,0.10581092801387684,0.2720852434642547,0.37182505265766325,0.24148184859373065,0.75940910801656,8.996156562033445,7.027314514039777,6.431331081933479,3.788997735693121
佛山,2016,16761,2364,1413,0.4086868325278921,0.0096668072598478,0.2436012171111508,12676.0,1631.0,939.0,4346.0,0.016154295702062452,0.07178920795203535,0.22940990848848217,0.3221047649100663,0.3428526349005996,0.7562794582662132,9.447544606938727,7.397561535524052,6.84587987526405,4.125569276938135
佛山,2017,28501,3294,1985,0.4013192519560717,0.0104413048140157,0.2362724114943335,23815.0,2572.0,1548.0,8557.0,0.014750254218770915,0.09120302330463993,0.2115473441108545,0.2827629645181608,0.35931135838757083,0.8355847163257429,10.078112902695612,7.8528278122817445,7.3453648404168685,4.216494961173923
佛山,2018,32327,3874,2245,0.379527948773471,0.0092214554103195,0.2356544065332384,28948.0,3171.0,1794.0,10167.0,0.011428785151703313,0.06110957579107365,0.19963382617106537,0.26316153102114137,0.35121597346966976,0.895474371268599,10.273290940090206,8.06211758275474,7.492760300922379,4.471620092764386
佛山,2019,19163,3645,1909,0.219015811720503,0.0174060157289283,0.3124249856494286,17919.0,3089.0,1537.0,3473.0,0.019871667918634334,0.10859981025726882,0.2541436464088398,0.3341146269323065,0.19381661923098387,0.9350832333141993,9.793672686528922,8.035926369891792,7.338238150065589,3.918460284389503
佛山,2020,20542,3796,1872,0.2172621945282835,0.0118045348430714,0.2804011293934378,19415.0,3261.0,1505.0,3759.0,0.013196385732588065,0.06994591810455833,0.20798351789853206,0.29667782642286894,0.19361318568117436,0.9451367929120825,9.873852747406437,8.09009578318096,7.317212408359839,4.327812295019371
佛山,2021,20043,4074,1993,0.2056079429227161,0.0062733132546146,0.205558050192087,19296.0,3610.0,1663.0,3626.0,0.006761410651620284,0.03959369817578773,0.13505389718076286,0.21351575456053068,0.18791459369817579,0.962730130220027,9.867704922396356,8.191740021277457,7.416979621381154,4.99652373442194
佛山,2022,18432,3778,1657,0.1622721354166666,0.0075759240138677,0.2100694444444444,17964.0,3417.0,1382.0,2654.0,0.007973002091666943,0.056947227788911155,0.14829659318637275,0.21554219550211534,0.1477399242930305,0.974609375,9.79618069954762,8.136810863675537,7.232010331664759,4.831694183118035
佛山,2023,20081,4249,1865,0.1721029829191773,0.0070213246034353,0.2111448633036203,19825.0,4052.0,1726.0,3284.0,0.007202596489777355,0.05044136191677175,0.1540983606557377,0.21387137452711225,0.16564943253467843,0.9872516308948758,9.894749486592843,8.307212626628308,7.454141078146678,4.9333136943889935
佳木斯,2008,29,23,15,0.5862068965517241,0.0630202140309155,0.5517241379310345,11.0,6.0,4.0,5.0,0.2727272727272727,0.45454545454545453,0.9090909090909091,1.0,0.45454545454545453,0.3793103448275862,2.4849066497880004,1.9459101490553132,1.6094379124341003,1.2992829841302609
佳木斯,2009,41,27,23,0.7804878048780488,0.0636525877453896,0.5853658536585366,14.0,6.0,4.0,7.0,0.2857142857142857,0.42857142857142855,0.9285714285714286,1.0,0.5,0.34146341463414637,2.70805020110221,1.9459101490553132,1.6094379124341003,1.252762968495368
佳木斯,2010,57,25,14,0.4912280701754385,0.1018775007694675,0.7368421052631579,22.0,6.0,3.0,7.0,0.36363636363636354,0.5454545454545454,0.9545454545454546,1.0,0.3181818181818182,0.38596491228070173,3.1354942159291497,1.9459101490553132,1.3862943611198906,1.0116009116784803
佳木斯,2011,66,36,24,0.4242424242424242,0.1455463728191001,0.6060606060606061,34.0,8.0,5.0,8.0,0.5121107266435987,0.7058823529411765,0.9117647058823529,1.0,0.23529411764705882,0.5151515151515151,3.5553480614894135,2.1972245773362196,1.791759469228055,0.669214414348317
佳木斯,2012,55,35,24,0.5454545454545454,0.0585123966942148,0.5454545454545454,30.0,13.0,9.0,13.0,0.16,0.3333333333333333,0.7,0.9,0.43333333333333335,0.5454545454545454,3.4339872044851463,2.6390573296152584,2.302585092994046,1.8325814637483102
