city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,base_top_patents,base_top_share,roll_top_n,base_top_n
七台河,2008,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,10,10
七台河,2009,inv_grant_appyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0,0,0.0,5,1.0,10,10
七台河,2010,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,4,1.0,10,10
七台河,2011,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666,0,0.0,0,0.0,10,10
七台河,2012,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,1,1,0.25,1,0.25,1,0.25,10,10
七台河,2013,inv_grant_appyear,33,10,0.16069788797061524,0.24242424242424243,0.8181818181818183,1.0,6.222857142857143,6,27,0.8181818181818182,2,0.06060606060606061,4,0.12121212121212122,10,10
七台河,2014,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,1,1,0.25,2,0.5,1,0.25,10,10
七台河,2015,inv_grant_appyear,25,14,0.14239999999999994,0.32,0.64,0.8400000000000001,7.022471910112363,11,15,0.6,9,0.36,1,0.04,10,10
七台河,2016,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,3,3,0.5,1,0.16666666666666666,0,0.0,10,10
七台河,2017,inv_grant_appyear,9,9,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,9.0,6,6,0.6666666666666666,2,0.2222222222222222,0,0.0,10,10
七台河,2018,inv_grant_appyear,8,7,0.15625,0.25,0.75,1.0,6.4,4,4,0.5,0,0.0,1,0.125,10,10
七台河,2019,inv_grant_appyear,16,8,0.25,0.4375,0.8125,1.0,4.0,6,12,0.75,1,0.0625,0,0.0,10,10
七台河,2020,inv_grant_appyear,13,12,0.08875739644970415,0.15384615384615385,0.46153846153846156,0.846153846153846,11.266666666666666,10,10,0.7692307692307693,2,0.15384615384615385,0,0.0,10,10
七台河,2021,inv_grant_appyear,17,10,0.15570934256055363,0.29411764705882354,0.7058823529411765,1.0,6.4222222222222225,7,7,0.4117647058823529,5,0.29411764705882354,0,0.0,10,10
七台河,2022,inv_grant_appyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,2,2,0.4,3,0.6,0,0.0,10,10
七台河,2023,inv_grant_appyear,9,6,0.20987654320987653,0.3333333333333333,0.8888888888888891,1.0000000000000002,4.764705882352941,5,8,0.8888888888888888,1,0.1111111111111111,0,0.0,10,10
万宁,2008,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,1,0.3333333333333333,2,0.6666666666666666,3,1.0,10,10
万宁,2009,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,2,1.0,10,10
万宁,2010,inv_grant_appyear,6,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,0,0,0.0,6,1.0,6,1.0,10,10
万宁,2011,inv_grant_appyear,11,3,0.4876033057851239,0.6363636363636364,1.0,1.0,2.050847457627119,1,1,0.09090909090909091,10,0.9090909090909091,10,0.9090909090909091,10,10
万宁,2012,inv_grant_appyear,11,3,0.5702479338842975,0.7272727272727273,1.0,1.0,1.7536231884057971,0,0,0.0,11,1.0,10,0.9090909090909091,10,10
万宁,2013,inv_grant_appyear,17,5,0.356401384083045,0.5294117647058824,1.0,1.0,2.8058252427184462,3,4,0.23529411764705882,13,0.7647058823529411,13,0.7647058823529411,10,10
万宁,2014,inv_grant_appyear,15,3,0.4755555555555555,0.6,1.0,1.0,2.1028037383177574,0,0,0.0,15,1.0,14,0.9333333333333333,10,10
万宁,2015,inv_grant_appyear,13,3,0.3609467455621302,0.46153846153846156,1.0,1.0,2.7704918032786883,0,0,0.0,13,1.0,10,0.7692307692307693,10,10
万宁,2016,inv_grant_appyear,12,4,0.48611111111111105,0.6666666666666666,1.0,1.0,2.0571428571428574,2,2,0.16666666666666666,10,0.8333333333333334,10,0.8333333333333334,10,10
万宁,2017,inv_grant_appyear,7,2,0.7551020408163265,0.8571428571428571,1.0,1.0,1.3243243243243243,0,0,0.0,7,1.0,7,1.0,10,10
万宁,2018,inv_grant_appyear,7,4,0.30612244897959184,0.42857142857142855,0.9999999999999998,0.9999999999999998,3.2666666666666666,2,3,0.42857142857142855,4,0.5714285714285714,4,0.5714285714285714,10,10
万宁,2019,inv_grant_appyear,11,5,0.4380165289256197,0.6363636363636364,1.0,1.0,2.283018867924529,3,3,0.2727272727272727,8,0.7272727272727273,8,0.7272727272727273,10,10
万宁,2020,inv_grant_appyear,14,3,0.7448979591836733,0.8571428571428571,0.9999999999999999,0.9999999999999999,1.3424657534246578,1,1,0.07142857142857142,13,0.9285714285714286,12,0.8571428571428571,10,10
万宁,2021,inv_grant_appyear,11,5,0.3553719008264462,0.5454545454545454,1.0,1.0,2.8139534883720936,2,3,0.2727272727272727,8,0.7272727272727273,6,0.5454545454545454,10,10
万宁,2022,inv_grant_appyear,29,7,0.3246135552913198,0.41379310344827586,0.9310344827586207,0.9999999999999999,3.080586080586081,3,4,0.13793103448275862,25,0.8620689655172413,23,0.7931034482758621,10,10
万宁,2023,inv_grant_appyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,0,0,0.0,4,0.8,3,0.6,10,10
三亚,2008,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0.0,1,1.0,10,10
三亚,2009,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,2,1.0,10,10
三亚,2010,inv_grant_appyear,5,3,0.44000000000000006,0.6,1.0,1.0,2.2727272727272725,3,5,1.0,0,0.0,5,1.0,10,10
三亚,2011,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,3,3,0.75,1,0.25,1,0.25,10,10
三亚,2012,inv_grant_appyear,8,4,0.4375,0.625,1.0,1.0,2.2857142857142856,3,7,0.875,1,0.125,1,0.125,10,10
三亚,2013,inv_grant_appyear,11,5,0.4380165289256197,0.6363636363636364,1.0,1.0,2.283018867924529,4,4,0.36363636363636365,7,0.6363636363636364,0,0.0,10,10
三亚,2014,inv_grant_appyear,15,10,0.16444444444444445,0.3333333333333333,0.6666666666666666,1.0,6.081081081081081,7,8,0.5333333333333333,6,0.4,0,0.0,10,10
三亚,2015,inv_grant_appyear,21,13,0.10204081632653059,0.19047619047619047,0.619047619047619,0.8571428571428572,9.800000000000002,9,12,0.5714285714285714,6,0.2857142857142857,0,0.0,10,10
三亚,2016,inv_grant_appyear,23,15,0.08506616257088849,0.13043478260869565,0.5652173913043478,0.7826086956521738,11.755555555555553,8,8,0.34782608695652173,4,0.17391304347826086,3,0.13043478260869565,10,10
三亚,2017,inv_grant_appyear,49,23,0.09620991253644316,0.24489795918367346,0.5306122448979592,0.7346938775510204,10.393939393939393,15,21,0.42857142857142855,17,0.3469387755102041,2,0.04081632653061224,10,10
三亚,2018,inv_grant_appyear,59,25,0.0939385234128124,0.22033898305084745,0.576271186440678,0.7457627118644067,10.64525993883792,19,28,0.4745762711864407,29,0.4915254237288136,0,0.0,10,10
三亚,2019,inv_grant_appyear,87,33,0.09922050469018365,0.22988505747126436,0.5517241379310345,0.7126436781609194,10.078561917443409,23,31,0.3563218390804598,49,0.5632183908045977,0,0.0,10,10
三亚,2020,inv_grant_appyear,149,52,0.06409621188234764,0.1476510067114094,0.5033557046979866,0.6308724832214765,15.60154602951511,34,48,0.3221476510067114,56,0.37583892617449666,4,0.026845637583892617,10,10
三亚,2021,inv_grant_appyear,185,65,0.03777940102264427,0.0972972972972973,0.3675675675675676,0.5027027027027027,26.46945088940448,44,71,0.3837837837837838,58,0.31351351351351353,0,0.0,10,10
三亚,2022,inv_grant_appyear,269,101,0.026243418415997564,0.09665427509293681,0.27137546468401486,0.40148698884758366,38.10479199578726,68,104,0.38661710037174724,58,0.21561338289962825,2,0.007434944237918215,10,10
三亚,2023,inv_grant_appyear,543,98,0.04218769607494006,0.09023941068139964,0.37937384898710863,0.561694290976059,23.703593536457912,51,138,0.2541436464088398,145,0.26703499079189685,0,0.0,10,10
三明,2008,inv_grant_appyear,9,7,0.18518518518518517,0.3333333333333333,0.7777777777777779,1.0000000000000002,5.4,5,5,0.5555555555555556,0,0.0,4,0.4444444444444444,10,10
三明,2009,inv_grant_appyear,35,28,0.04489795918367348,0.11428571428571428,0.34285714285714286,0.4857142857142857,22.272727272727266,23,27,0.7714285714285715,2,0.05714285714285714,10,0.2857142857142857,10,10
三明,2010,inv_grant_appyear,50,36,0.04079999999999999,0.12,0.31999999999999995,0.4800000000000001,24.509803921568633,28,37,0.74,6,0.12,20,0.4,10,10
三明,2011,inv_grant_appyear,55,39,0.03140495867768594,0.05454545454545454,0.2545454545454545,0.4363636363636364,31.842105263157908,22,28,0.509090909090909,12,0.21818181818181817,12,0.21818181818181817,10,10
三明,2012,inv_grant_appyear,51,40,0.030372933487120342,0.058823529411764705,0.2549019607843137,0.4117647058823529,32.92405063291139,22,24,0.47058823529411764,9,0.17647058823529413,9,0.17647058823529413,10,10
三明,2013,inv_grant_appyear,85,52,0.03252595155709341,0.11764705882352941,0.2588235294117647,0.4,30.744680851063844,38,54,0.6352941176470588,15,0.17647058823529413,13,0.15294117647058825,10,10
三明,2014,inv_grant_appyear,131,82,0.019754093584289957,0.06870229007633588,0.21374045801526717,0.3206106870229008,50.622418879056056,57,80,0.6106870229007634,24,0.183206106870229,15,0.11450381679389313,10,10
三明,2015,inv_grant_appyear,123,77,0.03642012029876395,0.15447154471544716,0.28455284552845533,0.38211382113821135,27.457350272232315,53,65,0.5284552845528455,31,0.25203252032520324,21,0.17073170731707318,10,10
三明,2016,inv_grant_appyear,172,102,0.021768523526230397,0.09302325581395349,0.2325581395348837,0.3255813953488371,45.93788819875776,77,110,0.6395348837209303,29,0.1686046511627907,19,0.11046511627906977,10,10
三明,2017,inv_grant_appyear,147,89,0.029756120135128877,0.1292517006802721,0.2653061224489796,0.3673469387755102,33.606531881804045,52,65,0.4421768707482993,27,0.1836734693877551,20,0.1360544217687075,10,10
三明,2018,inv_grant_appyear,210,93,0.04140589569160996,0.17142857142857143,0.2952380952380953,0.3952380952380953,24.15115005476452,50,73,0.3476190476190476,60,0.2857142857142857,39,0.18571428571428572,10,10
三明,2019,inv_grant_appyear,189,92,0.06609557403208195,0.2328042328042328,0.3862433862433862,0.47619047619047616,15.12960609911055,56,67,0.3544973544973545,64,0.3386243386243386,47,0.24867724867724866,10,10
三明,2020,inv_grant_appyear,310,140,0.030260145681581682,0.14838709677419354,0.2387096774193548,0.3225806451612903,33.04676753782669,83,133,0.4290322580645161,81,0.26129032258064516,46,0.14838709677419354,10,10
三明,2021,inv_grant_appyear,267,132,0.05547840480298505,0.2209737827715356,0.3033707865168539,0.3782771535580524,18.025031605562575,60,79,0.2958801498127341,77,0.2883895131086142,60,0.2247191011235955,10,10
三明,2022,inv_grant_appyear,257,131,0.020333388847673696,0.08949416342412451,0.23346303501945526,0.3424124513618677,49.180193596425916,53,82,0.31906614785992216,60,0.23346303501945526,24,0.0933852140077821,10,10
三明,2023,inv_grant_appyear,133,72,0.039629148058115196,0.12781954887218044,0.37593984962406013,0.48872180451127817,25.23395149786021,31,36,0.2706766917293233,34,0.2556390977443609,10,0.07518796992481203,10,10
三门峡,2008,inv_grant_appyear,21,17,0.0748299319727891,0.14285714285714285,0.42857142857142855,0.6666666666666667,13.363636363636367,15,17,0.8095238095238095,4,0.19047619047619047,10,0.47619047619047616,10,10
三门峡,2009,inv_grant_appyear,33,19,0.10927456382001839,0.2727272727272727,0.5454545454545454,0.7272727272727273,9.151260504201678,12,15,0.45454545454545453,11,0.3333333333333333,17,0.5151515151515151,10,10
三门峡,2010,inv_grant_appyear,32,21,0.099609375,0.25,0.5,0.65625,10.03921568627451,17,28,0.875,3,0.09375,17,0.53125,10,10
三门峡,2011,inv_grant_appyear,42,26,0.09523809523809522,0.2619047619047619,0.5,0.6190476190476192,10.500000000000002,17,19,0.4523809523809524,14,0.3333333333333333,14,0.3333333333333333,10,10
三门峡,2012,inv_grant_appyear,39,28,0.047994740302432594,0.1282051282051282,0.33333333333333326,0.5384615384615384,20.835616438356173,23,32,0.8205128205128205,3,0.07692307692307693,4,0.10256410256410256,10,10
三门峡,2013,inv_grant_appyear,52,33,0.04511834319526628,0.11538461538461539,0.3653846153846154,0.5576923076923077,22.163934426229503,19,28,0.5384615384615384,4,0.07692307692307693,4,0.07692307692307693,10,10
三门峡,2014,inv_grant_appyear,55,39,0.03338842975206611,0.07272727272727272,0.2909090909090909,0.4727272727272727,29.95049504950496,29,38,0.6909090909090909,2,0.03636363636363636,7,0.12727272727272726,10,10
三门峡,2015,inv_grant_appyear,65,38,0.04804733727810651,0.13846153846153847,0.36923076923076925,0.5230769230769231,20.8128078817734,18,25,0.38461538461538464,12,0.18461538461538463,3,0.046153846153846156,10,10
三门峡,2016,inv_grant_appyear,79,46,0.054959141163275146,0.189873417721519,0.36708860759493667,0.4936708860759494,18.19533527696792,23,30,0.379746835443038,12,0.1518987341772152,4,0.05063291139240506,10,10
三门峡,2017,inv_grant_appyear,50,26,0.07919999999999998,0.22,0.45999999999999996,0.66,12.62626262626263,12,18,0.36,20,0.4,5,0.1,10,10
三门峡,2018,inv_grant_appyear,51,36,0.037293348712033825,0.0784313725490196,0.3137254901960784,0.49019607843137253,26.81443298969073,21,27,0.5294117647058824,7,0.13725490196078433,5,0.09803921568627451,10,10
三门峡,2019,inv_grant_appyear,66,44,0.028007346189164374,0.045454545454545456,0.2272727272727273,0.3939393939393939,35.70491803278688,20,29,0.4393939393939394,10,0.15151515151515152,3,0.045454545454545456,10,10
三门峡,2020,inv_grant_appyear,91,61,0.026687598116169553,0.07692307692307693,0.27472527472527475,0.3846153846153846,37.47058823529411,38,41,0.45054945054945056,17,0.18681318681318682,4,0.04395604395604396,10,10
三门峡,2021,inv_grant_appyear,107,63,0.03030832387108044,0.102803738317757,0.2897196261682243,0.42056074766355134,32.9942363112392,34,41,0.38317757009345793,24,0.22429906542056074,0,0.0,10,10
三门峡,2022,inv_grant_appyear,70,40,0.03673469387755102,0.08571428571428572,0.3142857142857143,0.5,27.222222222222225,19,25,0.35714285714285715,11,0.15714285714285714,0,0.0,10,10
三门峡,2023,inv_grant_appyear,26,18,0.08284023668639054,0.19230769230769232,0.5,0.6923076923076923,12.071428571428571,7,7,0.2692307692307692,5,0.19230769230769232,1,0.038461538461538464,10,10
上海,2008,inv_grant_appyear,7945,1750,0.015907650179946223,0.08785399622404028,0.2181246066708622,0.31755821271239776,62.86283572294274,924,1389,0.1748269351793581,2481,0.31227186910006294,2487,0.3130270610446822,10,10
上海,2009,inv_grant_appyear,10101,2167,0.014134589424164712,0.06593406593406594,0.21374121374121374,0.31185031185031187,70.7484292603777,1143,1831,0.18126918126918126,3012,0.2981882981882982,3150,0.31185031185031187,10,10
上海,2010,inv_grant_appyear,11106,2396,0.012705033942842234,0.06609040158472898,0.19692058346839544,0.2992076355123357,78.70895933838732,1217,1928,0.1735998559337295,3255,0.2930848190167477,3255,0.2930848190167477,10,10
上海,2011,inv_grant_appyear,13861,2795,0.012276864048918893,0.06370391746627227,0.1984705288218743,0.2985354592020777,81.45402571987107,1362,2429,0.1752398816824183,3500,0.252507034124522,3500,0.252507034124522,10,10
上海,2012,inv_grant_appyear,15099,2976,0.010437025515256064,0.05755348036293794,0.1845155308298563,0.26544804291674945,95.81273884386646,1393,2333,0.1545135439433075,3913,0.25915623551228556,3456,0.22888933041923307,10,10
上海,2013,inv_grant_appyear,19977,3678,0.011924362764388336,0.0670270811433148,0.19126996045452271,0.2726635630975622,83.86192367331046,1782,3058,0.15307603744305953,5258,0.2632026830855484,4820,0.24127746908945288,10,10
上海,2014,inv_grant_appyear,18927,3634,0.011608769706459705,0.05774819041580811,0.1922121836529825,0.27537380461774186,86.14177258108148,1740,2717,0.14355154012785967,5112,0.2700903471231574,4523,0.23897078248005496,10,10
上海,2015,inv_grant_appyear,20846,4171,0.009584833075812078,0.05483066295692219,0.17720425981003549,0.2468579103904826,104.3314987429006,2045,3223,0.15460999712174997,4576,0.21951453516262112,4165,0.19979852249832103,10,10
上海,2016,inv_grant_appyear,23982,4788,0.008464264552346376,0.05679259444583438,0.1626636644149779,0.2263781169210241,118.14375529209921,2385,4049,0.16883495955299807,5397,0.22504378283712784,4772,0.1989825702610291,10,10
上海,2017,inv_grant_appyear,23072,4799,0.005894820032711925,0.03827149791955617,0.12734049930651872,0.18815013869625521,169.64046305921707,2289,3762,0.16305478502080445,4020,0.1742371705963939,3657,0.15850381414701803,10,10
上海,2018,inv_grant_appyear,28149,5764,0.005225438685767466,0.03811858325340154,0.11744644569966961,0.16991722618920743,191.3714924497538,2752,4660,0.16554762158513625,4437,0.1576254929127145,4059,0.14419695193434937,10,10
上海,2019,inv_grant_appyear,33914,6627,0.005206826132818898,0.04080910538420711,0.11989149024001886,0.17482455623046528,192.05557752292663,3026,5223,0.1540071946688683,5704,0.16819012797074953,5111,0.15070472371292093,10,10
上海,2020,inv_grant_appyear,40285,7587,0.004565803637293296,0.03845103636589301,0.10867568573910885,0.15591411195233956,219.01949348676348,3358,6002,0.14898845724214968,6157,0.1528360431922552,5460,0.1355343179843614,10,10
上海,2021,inv_grant_appyear,41416,8003,0.00500438802866828,0.042737106432296695,0.12096774193548387,0.16493625651921964,199.82463275656713,3375,5783,0.13963202627004057,6341,0.15310508016225613,5772,0.13936642843345567,10,10
上海,2022,inv_grant_appyear,28435,6014,0.0055919130959528164,0.04656233515034289,0.1311060312994549,0.1779848777914542,178.82967471789868,2007,3353,0.11791805873043784,4445,0.1563214348514155,4153,0.14605240021100757,10,10
上海,2023,inv_grant_appyear,14499,3996,0.004700029946104195,0.04131319401338023,0.11718049520656598,0.16339057866059728,212.76460181469471,1145,1912,0.13187116352851921,2195,0.15138975101731153,1956,0.13490585557624662,10,10
上饶,2008,inv_grant_appyear,12,9,0.13888888888888887,0.25,0.6666666666666666,0.9999999999999999,7.200000000000001,7,8,0.6666666666666666,1,0.08333333333333333,6,0.5,10,10
上饶,2009,inv_grant_appyear,27,20,0.0727023319615912,0.18518518518518517,0.4444444444444444,0.6296296296296295,13.754716981132079,17,20,0.7407407407407407,5,0.18518518518518517,12,0.4444444444444444,10,10
上饶,2010,inv_grant_appyear,29,17,0.1700356718192628,0.3793103448275862,0.5862068965517241,0.7586206896551724,5.881118881118881,14,26,0.896551724137931,0,0.0,17,0.5862068965517241,10,10
上饶,2011,inv_grant_appyear,21,19,0.05668934240362811,0.09523809523809523,0.3333333333333333,0.5714285714285714,17.640000000000004,17,19,0.9047619047619048,1,0.047619047619047616,1,0.047619047619047616,10,10
上饶,2012,inv_grant_appyear,30,17,0.1222222222222222,0.26666666666666666,0.6,0.7666666666666666,8.181818181818183,10,21,0.7,1,0.03333333333333333,1,0.03333333333333333,10,10
上饶,2013,inv_grant_appyear,65,36,0.0527810650887574,0.12307692307692308,0.4307692307692308,0.6000000000000001,18.946188340807176,27,42,0.6461538461538462,14,0.2153846153846154,5,0.07692307692307693,10,10
上饶,2014,inv_grant_appyear,60,43,0.02944444444444444,0.06666666666666667,0.2333333333333333,0.4,33.962264150943405,31,40,0.6666666666666666,10,0.16666666666666666,2,0.03333333333333333,10,10
上饶,2015,inv_grant_appyear,64,43,0.0380859375,0.09375,0.34375,0.484375,26.256410256410255,25,33,0.515625,10,0.15625,2,0.03125,10,10
上饶,2016,inv_grant_appyear,66,54,0.024334251606978892,0.07575757575757576,0.2272727272727273,0.3333333333333333,41.09433962264149,44,51,0.7727272727272727,7,0.10606060606060606,1,0.015151515151515152,10,10
上饶,2017,inv_grant_appyear,168,85,0.0274234693877551,0.10119047619047619,0.27976190476190477,0.40476190476190477,36.46511627906977,64,110,0.6547619047619048,19,0.1130952380952381,4,0.023809523809523808,10,10
上饶,2018,inv_grant_appyear,340,147,0.027716262975778543,0.1264705882352941,0.2735294117647059,0.38235294117647056,36.07990012484395,102,157,0.46176470588235297,82,0.2411764705882353,11,0.03235294117647059,10,10
上饶,2019,inv_grant_appyear,319,136,0.056357543656214065,0.219435736677116,0.322884012539185,0.4137931034482758,17.743853530950307,78,98,0.3072100313479624,103,0.322884012539185,7,0.0219435736677116,10,10
上饶,2020,inv_grant_appyear,306,168,0.01572044939980349,0.058823529411764705,0.2222222222222222,0.30718954248366015,63.61141304347828,102,121,0.3954248366013072,69,0.22549019607843138,9,0.029411764705882353,10,10
上饶,2021,inv_grant_appyear,387,177,0.014949689188016212,0.056847545219638244,0.2118863049095607,0.29974160206718353,66.8910227780259,93,138,0.35658914728682173,74,0.19121447028423771,14,0.03617571059431524,10,10
上饶,2022,inv_grant_appyear,375,163,0.017528888888888892,0.07466666666666667,0.20533333333333337,0.30133333333333334,57.04868154158214,76,129,0.344,87,0.232,7,0.018666666666666668,10,10
上饶,2023,inv_grant_appyear,222,144,0.012783053323593863,0.05855855855855856,0.17117117117117117,0.24774774774774774,78.22857142857144,75,93,0.4189189189189189,32,0.14414414414414414,3,0.013513513513513514,10,10
东方,2010,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,1,1.0,10,10
东方,2012,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
东方,2013,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
东方,2014,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,0,0.0,10,10
东方,2015,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
东方,2016,inv_grant_appyear,5,2,0.6800000000000002,0.8,1.0,1.0,1.4705882352941173,2,5,1.0,0,0.0,0,0.0,10,10
东方,2017,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,10,10
东方,2018,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,0,0.0,0,0.0,10,10
东方,2019,inv_grant_appyear,6,4,0.2777777777777778,0.3333333333333333,0.9999999999999999,0.9999999999999999,3.5999999999999996,3,4,0.6666666666666666,0,0.0,0,0.0,10,10
东方,2020,inv_grant_appyear,11,7,0.15702479338842976,0.18181818181818182,0.8181818181818182,1.0,6.368421052631579,3,4,0.36363636363636365,5,0.45454545454545453,0,0.0,10,10
东方,2021,inv_grant_appyear,10,5,0.24000000000000002,0.3,1.0,1.0,4.166666666666666,2,3,0.3,7,0.7,0,0.0,10,10
东方,2022,inv_grant_appyear,10,6,0.30000000000000004,0.5,0.8999999999999999,0.9999999999999999,3.333333333333333,4,4,0.4,6,0.6,0,0.0,10,10
东方,2023,inv_grant_appyear,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,2,2,0.3333333333333333,4,0.6666666666666666,0,0.0,10,10
东莞,2008,inv_grant_appyear,528,323,0.006040518824609734,0.032196969696969696,0.11174242424242424,0.16287878787878785,165.54869358669833,235,330,0.625,39,0.07386363636363637,41,0.07765151515151515,10,10
东莞,2009,inv_grant_appyear,807,424,0.010117481946229476,0.07930607187112763,0.1412639405204461,0.19083023543990088,98.83882227955684,289,418,0.5179677819083024,105,0.13011152416356878,123,0.1524163568773234,10,10
东莞,2010,inv_grant_appyear,1681,693,0.006248582240323934,0.045211183819155266,0.1237358715050565,0.1802498512790006,160.0363028827094,479,921,0.5478881618084473,189,0.1124330755502677,295,0.1754907792980369,10,10
东莞,2011,inv_grant_appyear,1289,578,0.007346882765851288,0.04189294026377036,0.13809154383242822,0.2117920868890613,136.11214876710088,357,586,0.4546159813809154,144,0.11171450737005431,144,0.11171450737005431,10,10
东莞,2012,inv_grant_appyear,2612,792,0.02668828519097861,0.12404287901990811,0.28560490045941805,0.3537519142419602,37.469623576190955,473,819,0.31355283307810106,740,0.2833078101071976,309,0.11830015313935681,10,10
东莞,2013,inv_grant_appyear,3741,1035,0.028965820204970582,0.12777332264100508,0.3191659983961508,0.38144881047848167,34.52344842727424,607,1002,0.2678428227746592,1145,0.30606789628441594,382,0.10211173483025929,10,10
东莞,2014,inv_grant_appyear,3867,1208,0.02508029958360108,0.143522110162917,0.23196276183087666,0.29273338505301266,39.87193201846188,707,1194,0.30876648564778897,811,0.20972329971554177,164,0.04241013705715024,10,10
东莞,2015,inv_grant_appyear,6212,1310,0.11540217322350155,0.3153573728267869,0.5146490663232454,0.5716355441081779,8.665348078526055,812,1283,0.20653573728267868,2281,0.36719253058596263,116,0.018673535093367676,10,10
东莞,2016,inv_grant_appyear,8006,1698,0.08232003614076852,0.2379465400949288,0.5176117911566325,0.5681988508618536,12.147710896166089,1008,1545,0.19298026480139896,4133,0.5162378216337746,297,0.03709717711716213,10,10
东莞,2017,inv_grant_appyear,9489,1642,0.16915663455589375,0.36990199177995575,0.60691326799452,0.6351564969965223,5.911680630354312,929,1351,0.1423753820212878,5933,0.6252502898092528,237,0.024976288333860258,10,10
东莞,2018,inv_grant_appyear,11436,2027,0.1695287709718309,0.3605281566981462,0.6152500874431619,0.6365862189576774,5.898703767316058,1160,1641,0.14349422875131165,7187,0.628454004896817,279,0.02439664218258132,10,10
东莞,2019,inv_grant_appyear,11444,2155,0.14363888416837897,0.32147850401957356,0.5748864033554701,0.5966445298846557,6.961903148925621,1082,1609,0.1405976931142957,6666,0.582488640335547,230,0.02009786787836421,10,10
东莞,2020,inv_grant_appyear,11889,2326,0.1289112235015512,0.2729413743796787,0.5536209941963159,0.5839851964000337,7.7572764638911895,1202,1687,0.14189587013205485,6600,0.5551349987383295,207,0.0174110522331567,10,10
东莞,2021,inv_grant_appyear,10233,2483,0.09213335727275962,0.2377601876282615,0.4620345939607154,0.48822437212938535,10.853832201506702,1234,1706,0.16671552819310076,4817,0.4707319456659826,241,0.023551255741229356,10,10
东莞,2022,inv_grant_appyear,6610,1935,0.04395723712066941,0.1481089258698941,0.34205748865355523,0.37776096822995464,22.74938247949582,832,1121,0.16959152798789712,2298,0.3476550680786687,185,0.02798789712556732,10,10
东莞,2023,inv_grant_appyear,3831,1628,0.0034444717669214198,0.030540328895849646,0.09658052727747324,0.1367789089010702,290.32027772832475,667,920,0.24014617593317672,354,0.09240407204385279,84,0.02192638997650744,10,10
东营,2008,inv_grant_appyear,155,76,0.04649323621227888,0.17419354838709677,0.3548387096774194,0.45161290322580644,21.50850492390331,52,68,0.43870967741935485,50,0.3225806451612903,54,0.34838709677419355,10,10
东营,2009,inv_grant_appyear,187,91,0.05687894992707826,0.20320855614973263,0.39037433155080214,0.4919786096256684,17.581196581196583,65,79,0.42245989304812837,67,0.3582887700534759,85,0.45454545454545453,10,10
东营,2010,inv_grant_appyear,160,71,0.1363281249999999,0.35625,0.49375,0.5687499999999999,7.335243553008601,46,51,0.31875,68,0.425,78,0.4875,10,10
东营,2011,inv_grant_appyear,171,96,0.06364351424369889,0.23391812865497075,0.3391812865497076,0.4269005847953216,15.712520150456749,74,92,0.5380116959064327,43,0.25146198830409355,43,0.25146198830409355,10,10
东营,2012,inv_grant_appyear,166,106,0.017781971258528095,0.07228915662650602,0.19879518072289154,0.31927710843373497,56.23673469387753,66,102,0.6144578313253012,7,0.04216867469879518,7,0.04216867469879518,10,10
