province,city,year,province_code,city_code,city_apply,city_grant,city_invgrant,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,nonlisted_grant_proxy,nonlisted_invgrant_proxy,listed_share_apply,listed_share_grant,listed_share_invgrant,bad_negative_nonlisted_apply,bad_negative_nonlisted_grant,bad_negative_nonlisted_invgrant,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,merge_idc,ln1p_city_apply,ln1p_listed_apply,ln1p_nonlisted_apply_proxy,listed_share_apply_clean,listed_share_apply_wins01,ln1p_city_grant,ln1p_listed_grant,ln1p_nonlisted_grant_proxy,listed_share_grant_clean,listed_share_grant_wins01,ln1p_city_invgrant,ln1p_listed_invgrant,ln1p_nonlisted_invgrant_proxy,listed_share_invgrant_clean,listed_share_invgrant_wins01,city_key,city_id,ln1p_idc_stock_l1,ln1p_idc_new_l1
上海市,上海市,2000,310000,310000,8608,3626,277,351.0,122.0,28.0,128.0,8257.0,3504.0,249.0,0.0407760223048327,0.0336458907887479,0.1010830324909747,False,False,False,0.0,0.0,0.0,0.0,both,9.060563446657955,5.863631175598097,9.018937706446035,0.0407760223048327,0.0407760223048327,8.196161139282902,4.812184355372417,8.16194579946869,0.0336458907887479,0.0336458907887479,5.627621113690637,3.367295829986474,5.521460917862246,0.1010830324909747,0.1010830324909747,上海市_上海市,1,,
上海市,上海市,2001,310000,310000,8896,4648,314,658.0,572.0,40.0,134.0,8238.0,4076.0,274.0,0.0739658273381295,0.1230636833046471,0.1273885350318471,False,False,False,0.0,0.0,0.0,0.0,both,9.093469420244768,6.490723534502507,9.01663425631559,0.0739658273381295,0.0739658273381295,8.444407421690585,6.35088571671474,8.313116702819253,0.1230636833046471,0.1230636833046471,5.752572638825633,3.713572066704308,5.616771097666572,0.1273885350318471,0.1273885350318471,上海市_上海市,1,0.0,0.0
上海市,上海市,2002,310000,310000,17492,6556,320,1294.0,526.0,29.0,141.0,16198.0,6030.0,291.0,0.0739766750514521,0.0802318486882245,0.090625,False,False,False,0.0,0.0,0.0,0.0,both,9.769556079890267,7.166265974133638,9.692704790920137,0.0739766750514521,0.0739766750514521,8.788288460263619,6.267200548541362,8.704668113450987,0.0802318486882245,0.0802318486882245,5.771441123130016,3.4011973816621555,5.676753802268282,0.090625,0.090625,上海市_上海市,1,0.0,0.0
上海市,上海市,2003,310000,310000,14937,14468,862,1187.0,1041.0,78.0,144.0,13750.0,13427.0,784.0,0.0794670951328914,0.0719518938346696,0.0904872389791183,False,False,False,0.0,0.0,0.0,0.0,both,9.611663580917012,7.080026499922591,9.528866827722945,0.0794670951328914,0.0794670951328914,9.579763708737081,6.948897222313312,9.505097358099926,0.0719518938346696,0.0719518938346696,6.760414691083428,4.3694478524670215,6.665683717782408,0.0904872389791183,0.0904872389791183,上海市_上海市,1,0.0,0.0
上海市,上海市,2004,310000,310000,17734,9894,1614,1255.0,874.0,129.0,147.0,16479.0,9020.0,1485.0,0.0707680162399909,0.0883363654740246,0.0799256505576208,False,False,False,0.0,0.0,0.0,0.0,both,9.783295367207723,7.135687347028144,9.709902803463462,0.0707680162399909,0.0707680162399909,9.199784858036667,6.774223886357614,9.107310471656639,0.0883363654740246,0.0883363654740246,7.387090235656757,4.867534450455582,7.303843225277705,0.0799256505576208,0.0799256505576208,上海市_上海市,1,0.0,0.0
上海市,上海市,2005,310000,310000,23073,11609,1942,1793.0,1094.0,172.0,146.0,21280.0,10515.0,1770.0,0.0777098773458154,0.09423722973555,0.0885684860968074,False,False,False,2.0,3.0,1.0986122886681098,1.3862943611198906,both,10.046461721487235,7.492203042618741,9.965569934832672,0.0777098773458154,0.0777098773458154,9.359622074691938,6.9985096422506015,9.260653185849772,0.09423722973555,0.09423722973555,7.57198844937744,5.153291594497779,7.479299637782834,0.0885684860968074,0.0885684860968074,上海市_上海市,1,0.0,0.0
上海市,上海市,2006,310000,310000,30839,14847,2706,2209.0,1351.0,200.0,149.0,28630.0,13496.0,2506.0,0.0716300787963293,0.090994813767091,0.0739098300073909,False,False,False,1.0,9.0,0.6931471805599453,2.302585092994046,both,10.336567827677266,7.700747794511798,10.262245325878965,0.0716300787963293,0.0716300787963293,9.605620455025981,7.20934025660291,9.510222717509283,0.090994813767091,0.090994813767091,7.903596289614301,5.303304908059076,7.826842098158293,0.0739098300073909,0.0739098300073909,上海市_上海市,1,1.3862943611198906,1.0986122886681098
上海市,上海市,2007,310000,310000,36523,22157,3103,2621.0,1634.0,224.0,157.0,33902.0,20523.0,2879.0,0.0717629986583796,0.0737464458184772,0.0721882049629391,False,False,False,0.0,18.0,0.0,2.9444389791664403,both,10.505724857736231,7.871692664323645,10.43125878502826,0.0717629986583796,0.0717629986583796,10.005953884080618,7.399398083331354,9.929350212061856,0.0737464458184772,0.0737464458184772,8.04044688130311,5.41610040220442,7.965545573129992,0.0721882049629391,0.0721882049629391,上海市_上海市,1,2.302585092994046,0.6931471805599453
上海市,上海市,2008,310000,310000,41725,24014,4218,3784.0,2242.0,467.0,159.0,37941.0,21772.0,3751.0,0.0906890353505092,0.0933622053801949,0.1107159791370317,False,False,False,1.0,27.0,0.6931471805599453,3.332204510175204,both,10.63887971468982,8.23880116587155,10.54381395691249,0.0906890353505092,0.0906890353505092,10.086433914098924,7.715569534520208,9.988425949052319,0.0933622053801949,0.0933622053801949,8.347353412124338,6.148468295917647,8.230044310126114,0.1107159791370317,0.1107159791370317,上海市_上海市,1,2.9444389791664403,0.0
上海市,上海市,2009,310000,310000,55139,33391,6138,4705.0,3478.0,766.0,167.0,50434.0,29913.0,5372.0,0.0853298028618582,0.104159803539876,0.1247963506028022,False,False,False,4.0,33.0,1.6094379124341005,3.5263605246161616,both,10.917630684577787,8.456593569287309,10.828440657488935,0.0853298028618582,0.0853298028618582,10.416071629316981,8.154500175151941,10.306081877219272,0.104159803539876,0.104159803539876,8.722417141427496,6.642486801367256,8.589141690728821,0.1247963506028022,0.1247963506028022,上海市_上海市,1,3.332204510175204,0.6931471805599453
上海市,上海市,2010,310000,310000,59040,49413,6611,5915.0,4917.0,833.0,183.0,53125.0,44496.0,5778.0,0.1001863143631436,0.0995082265800497,0.1260021176826501,False,False,False,4.0,48.0,1.6094379124341005,3.8918202981106265,both,10.98598739680029,8.68541582383069,10.88042172957897,0.1001863143631436,0.1001863143631436,10.807989063835306,8.500657222776137,10.703177050151451,0.0995082265800497,0.0995082265800497,8.796641458940915,6.726233402358747,8.661985936317778,0.1260021176826501,0.1260021176826501,上海市_上海市,1,3.5263605246161616,1.6094379124341005
上海市,上海市,2011,310000,310000,63182,48741,8864,6959.0,5455.0,1227.0,196.0,56223.0,43286.0,7637.0,0.1101421290873983,0.1119180977000882,0.1384250902527075,False,False,False,1.0,56.0,0.6931471805599453,4.04305126783455,both,11.053790556609593,8.847934753328465,10.937098990986824,0.1101421290873983,0.1101421290873983,10.794296360395592,8.604471199523298,10.675607637965365,0.1119180977000882,0.1119180977000882,9.089866218508309,7.113142108707088,8.940891067785461,0.1384250902527075,0.1384250902527075,上海市_上海市,1,3.8918202981106265,1.6094379124341005
上海市,上海市,2012,310000,310000,69942,44742,11365,8682.0,5860.0,1399.0,202.0,61260.0,38882.0,9966.0,0.1241314231792056,0.1309731348620982,0.1230972283326,False,False,False,4.0,69.0,1.6094379124341005,4.248495242049359,both,11.155435903606515,9.069122370060645,11.022898704119024,0.1241314231792056,0.1241314231792056,10.708690286886394,8.676075516476429,10.568312416091485,0.1309731348620982,0.1309731348620982,9.338381721857067,7.24422751560335,9.207034914967457,0.1230972283326,0.1230972283326,上海市_上海市,1,4.04305126783455,0.6931471805599453
上海市,上海市,2013,310000,310000,71409,52140,11521,8778.0,6837.0,1404.0,204.0,62631.0,45303.0,10117.0,0.1229256816367684,0.1311277330264672,0.12186442149119,False,False,False,9.0,86.0,2.302585092994046,4.465908118654584,both,11.176193194543156,9.080117784926209,11.04503160858775,0.1229256816367684,0.1229256816367684,10.861706866436679,8.830250570199247,10.721150607793641,0.1311277330264672,0.1311277330264672,9.352013530292329,7.247792581767846,9.222071294851881,0.12186442149119,0.12186442149119,上海市_上海市,1,4.248495242049359,1.6094379124341005
上海市,上海市,2014,310000,310000,75825,50302,11671,8379.0,6056.0,1537.0,210.0,67446.0,44246.0,10134.0,0.1105044510385756,0.1203928273229692,0.1316939422500214,False,False,False,13.0,115.0,2.6390573296152584,4.7535901911063645,both,11.236196520732264,9.033603193476129,11.119097383256094,0.1105044510385756,0.1105044510385756,10.825819996456426,8.708969906980947,10.697542851527611,0.1203928273229692,0.1203928273229692,9.364948090202622,7.338238150065589,9.2237500588861,0.1316939422500214,0.1316939422500214,上海市_上海市,1,4.465908118654584,2.302585092994046
上海市,上海市,2015,310000,310000,91684,60015,16680,10295.0,7069.0,2203.0,225.0,81389.0,52946.0,14477.0,0.1122878582958858,0.1177872198617012,0.1320743405275779,False,False,False,8.0,155.0,2.1972245773362196,5.049856007249537,both,11.426114067983265,9.239510749275963,11.307007694321086,0.1122878582958858,0.1122878582958858,11.002366472321668,8.863615758890619,10.877046692200675,0.1177872198617012,0.1177872198617012,9.722025626154055,7.698029170272805,9.580385534853086,0.1320743405275779,0.1320743405275779,上海市_上海市,1,4.7535901911063645,2.6390573296152584
上海市,上海市,2016,310000,310000,109001,66989,21088,13306.0,9146.0,3081.0,257.0,95695.0,57843.0,18007.0,0.1220722745662883,0.1365298780396781,0.1461020485584218,False,False,False,17.0,213.0,2.8903717578961645,5.365976015021851,both,11.5991215096668,9.496045491543743,11.468931779284338,0.1220722745662883,0.1220722745662883,11.112298633502313,9.121181235656364,10.965505010734683,0.1365298780396781,0.1365298780396781,9.956506856511764,8.033334015880062,9.798571382586568,0.1461020485584218,0.1461020485584218,上海市_上海市,1,5.049856007249537,2.1972245773362196
上海市,上海市,2017,310000,310000,130846,74551,21120,18609.0,11411.0,3560.0,288.0,112237.0,63140.0,17560.0,0.1422206257738104,0.1530630038497136,0.168560606060606,False,False,False,27.0,296.0,3.332204510175204,5.6937321388027,both,11.781783980679798,9.831454349636296,11.62837689565821,0.1422206257738104,0.1422206257738104,11.219252147465491,9.342420712333391,11.05312559980728,0.1530630038497136,0.1530630038497136,9.958023085184141,8.177796683277778,9.773435813175855,0.168560606060606,0.168560606060606,上海市_上海市,1,5.365976015021851,2.8903717578961645
上海市,上海市,2018,310000,310000,143425,94663,21798,21272.0,14150.0,3332.0,296.0,122153.0,80513.0,18466.0,0.1483144500610075,0.1494776206120659,0.1528580603725112,False,False,False,12.0,403.0,2.5649493574615367,6.0014148779611505,both,11.873574501730932,9.965193941972107,11.713037822772732,0.1483144500610075,0.1483144500610075,11.458089059064395,9.557540571952371,11.296186361329013,0.1494776206120659,0.1494776206120659,9.989619376165415,8.11162807830774,9.823740634445873,0.1528580603725112,0.1528580603725112,上海市_上海市,1,5.6937321388027,3.332204510175204
上海市,上海市,2019,310000,310000,179791,102948,23199,25408.0,14252.0,3301.0,317.0,154383.0,88696.0,19898.0,0.1413196433636833,0.1384388234837005,0.1422906159748265,False,False,False,27.0,504.0,3.332204510175204,6.22455842927536,both,12.099555906147684,10.142858720954989,11.947198284260166,0.1413196433636833,0.1413196433636833,11.541988998955627,9.564722689855031,11.392981345854222,0.1384388234837005,0.1384388234837005,10.0519075576544,8.102283624480073,9.898424758193666,0.1422906159748265,0.1422906159748265,上海市_上海市,1,6.0014148779611505,2.5649493574615367
上海市,上海市,2020,310000,310000,218878,143055,24708,31248.0,19361.0,4010.0,357.0,187630.0,123694.0,20698.0,0.1427644623945759,0.1353395547167173,0.1622956127570017,False,False,False,42.0,606.0,3.7612001156935624,6.408528791059498,both,12.296274344692435,10.349742654652538,12.142232547105335,0.1427644623945759,0.1427644623945759,11.8709914409751,9.871067661280017,11.725574137191787,0.1353395547167173,0.1353395547167173,10.114922828718177,8.296795865770052,9.937840668907791,0.1622956127570017,0.1622956127570017,上海市_上海市,1,6.22455842927536,3.332204510175204
上海市,上海市,2021,310000,310000,234125,183453,33532,34623.0,24069.0,6092.0,397.0,199502.0,159384.0,27440.0,0.1478825413774693,0.1311998168468218,0.1816772038649648,False,False,False,30.0,706.0,3.4339872044851463,6.561030665896573,both,12.363614710959906,10.452302362206153,12.203584552792977,0.1478825413774693,0.1478825413774693,12.119719233852068,10.088721530777118,11.979077938024476,0.1311998168468218,0.1311998168468218,10.420285307572408,8.714895850248494,10.219793524324475,0.1816772038649648,0.1816772038649648,上海市_上海市,1,6.408528791059498,3.7612001156935624
上海市,上海市,2022,310000,310000,213073,182392,37548,36443.0,26718.0,8049.0,424.0,176630.0,155674.0,29499.0,0.1710352789888911,0.1464866880126321,0.2143656120166187,False,False,False,23.0,819.0,3.1780538303479458,6.709304340258298,both,12.269394802196334,10.50353211483375,12.08181808968586,0.1710352789888911,0.1710352789888911,12.113918978692963,10.193130201800543,11.955525779740652,0.1464866880126321,0.1464866880126321,10.53340202567921,8.99342737041261,10.292145542327912,0.2143656120166187,0.2143656120166187,上海市_上海市,1,6.561030665896573,3.4339872044851463
上海市,上海市,2023,310000,310000,222584,162724,45249,38378.0,26177.0,10143.0,444.0,184206.0,136547.0,35106.0,0.1724202997520037,0.1608674811336987,0.2241596499370151,False,False,False,5.0,906.0,1.791759469228055,6.810142450115136,both,12.313064330108336,10.555265713985145,12.123815404252833,0.1724202997520037,0.1724202997520037,11.999816938440588,10.172674642351664,11.824431480145009,0.1608674811336987,0.1608674811336987,10.719957949128073,9.224637676677007,10.46615581976983,0.2241596499370151,0.2241596499370151,上海市_上海市,1,6.709304340258298,3.1780538303479458
上海市,上海市,2024,310000,310000,144749,154192,51684,26023.0,25624.0,11452.0,443.0,118726.0,128568.0,40232.0,0.1797801711928925,0.1661824219155338,0.2215772773005185,False,False,False,10.0,946.0,2.3978952727983707,6.853299093186078,both,11.882763395435243,10.166774468153188,11.684582018927152,0.1797801711928925,0.1797801711928925,11.945960343490812,10.151323716440709,11.764221004183849,0.1661824219155338,0.1661824219155338,10.852922883002584,9.346006983397716,10.60244283337905,0.2215772773005185,0.2215772773005185,上海市_上海市,1,6.810142450115136,1.791759469228055
云南省,临沧市,2000,530000,530900,11,7,2,0.0,0.0,0.0,0.0,11.0,7.0,2.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.4849066497880004,0.0,2.4849066497880004,0.0,0.0,2.0794415416798357,0.0,2.0794415416798357,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,云南省_临沧市,2,,
云南省,临沧市,2001,530000,530900,6,9,0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,1.9459101490553132,0.0,1.9459101490553132,0.0,0.0,2.302585092994046,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,,,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2002,530000,530900,11,9,0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.4849066497880004,0.0,2.4849066497880004,0.0,0.0,2.302585092994046,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,,,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2003,530000,530900,8,8,2,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2004,530000,530900,12,12,0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.5649493574615367,0.0,2.5649493574615367,0.0,0.0,2.5649493574615367,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,,,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2005,530000,530900,11,5,1,0.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.4849066497880004,0.0,2.4849066497880004,0.0,0.0,1.791759469228055,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2006,530000,530900,20,8,1,0.0,0.0,0.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,3.044522437723423,0.0,3.044522437723423,0.0,0.0,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2007,530000,530900,13,13,2,0.0,0.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.6390573296152584,0.0,2.6390573296152584,0.0,0.0,2.6390573296152584,0.0,2.6390573296152584,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2008,530000,530900,13,10,1,0.0,0.0,0.0,0.0,13.0,10.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.6390573296152584,0.0,2.6390573296152584,0.0,0.0,2.3978952727983707,0.0,2.3978952727983707,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2009,530000,530900,15,13,5,0.0,0.0,0.0,0.0,15.0,13.0,5.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,2.772588722239781,0.0,2.772588722239781,0.0,0.0,2.6390573296152584,0.0,2.6390573296152584,0.0,0.0,1.791759469228055,0.0,1.791759469228055,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2010,530000,530900,31,12,5,13.0,3.0,1.0,1.0,18.0,9.0,4.0,0.4193548387096774,0.25,0.2,False,False,False,0.0,0.0,0.0,0.0,both,3.4657359027997265,2.6390573296152584,2.9444389791664403,0.4193548387096774,0.4193548387096774,2.5649493574615367,1.3862943611198906,2.302585092994046,0.25,0.25,1.791759469228055,0.6931471805599453,1.6094379124341003,0.2,0.2,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2011,530000,530900,32,30,10,7.0,8.0,2.0,1.0,25.0,22.0,8.0,0.21875,0.2666666666666666,0.2,False,False,False,0.0,0.0,0.0,0.0,both,3.4965075614664802,2.0794415416798357,3.258096538021482,0.21875,0.21875,3.4339872044851463,2.1972245773362196,3.1354942159291497,0.2666666666666666,0.2666666666666666,2.3978952727983707,1.0986122886681098,2.1972245773362196,0.2,0.2,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2012,530000,530900,51,41,11,8.0,6.0,4.0,1.0,43.0,35.0,7.0,0.1568627450980392,0.1463414634146341,0.3636363636363636,False,False,False,0.0,0.0,0.0,0.0,both,3.9512437185814275,2.1972245773362196,3.784189633918261,0.1568627450980392,0.1568627450980392,3.7376696182833684,1.9459101490553132,3.58351893845611,0.1463414634146341,0.1463414634146341,2.4849066497880004,1.6094379124341003,2.0794415416798357,0.3636363636363636,0.3636363636363636,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2013,530000,530900,44,36,12,12.0,11.0,3.0,1.0,32.0,25.0,9.0,0.2727272727272727,0.3055555555555556,0.25,False,False,False,0.0,0.0,0.0,0.0,both,3.8066624897703196,2.5649493574615367,3.4965075614664802,0.2727272727272727,0.2727272727272727,3.6109179126442243,2.4849066497880004,3.258096538021482,0.3055555555555556,0.3055555555555556,2.5649493574615367,1.3862943611198906,2.302585092994046,0.25,0.25,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2014,530000,530900,162,81,2,22.0,10.0,1.0,1.0,140.0,71.0,1.0,0.1358024691358024,0.1234567901234567,0.5,False,False,False,0.0,0.0,0.0,0.0,both,5.093750200806762,3.1354942159291497,4.948759890378168,0.1358024691358024,0.1358024691358024,4.406719247264253,2.3978952727983707,4.276666119016055,0.1234567901234567,0.1234567901234567,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.5,0.5,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2015,530000,530900,175,146,12,9.0,10.0,5.0,1.0,166.0,136.0,7.0,0.0514285714285714,0.0684931506849315,0.4166666666666667,False,False,False,0.0,0.0,0.0,0.0,both,5.170483995038151,2.302585092994046,5.117993812416755,0.0514285714285714,0.0514285714285714,4.990432586778736,2.3978952727983707,4.919980925828125,0.0684931506849315,0.0684931506849315,2.5649493574615367,1.791759469228055,2.0794415416798357,0.4166666666666667,0.4166666666666667,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2016,530000,530900,267,135,16,23.0,10.0,2.0,1.0,244.0,125.0,14.0,0.0861423220973782,0.074074074074074,0.125,False,False,False,0.0,0.0,0.0,0.0,both,5.5909869805108565,3.1780538303479458,5.501258210544727,0.0861423220973782,0.0861423220973782,4.912654885736052,2.3978952727983707,4.836281906951478,0.074074074074074,0.074074074074074,2.833213344056216,1.0986122886681098,2.70805020110221,0.125,0.125,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2017,530000,530900,424,224,17,7.0,9.0,3.0,1.0,417.0,215.0,14.0,0.0165094339622641,0.0401785714285714,0.1764705882352941,False,False,False,0.0,0.0,0.0,0.0,both,6.052089168924417,2.0794415416798357,6.035481432524756,0.0165094339622641,0.0165094339622641,5.41610040220442,2.302585092994046,5.375278407684165,0.0401785714285714,0.0401785714285714,2.8903717578961645,1.3862943611198906,2.70805020110221,0.1764705882352941,0.1764705882352941,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2018,530000,530900,306,331,10,12.0,10.0,3.0,1.0,294.0,321.0,7.0,0.0392156862745098,0.0302114803625377,0.3,False,False,False,0.0,0.0,0.0,0.0,both,5.726847747587197,2.5649493574615367,5.68697535633982,0.0392156862745098,0.0392156862745098,5.805134968916488,2.3978952727983707,5.7745515455444085,0.0302114803625377,0.0302114803625377,2.3978952727983707,1.3862943611198906,2.0794415416798357,0.3,0.3,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2019,530000,530900,277,217,5,5.0,7.0,2.0,1.0,272.0,210.0,3.0,0.0180505415162454,0.032258064516129,0.4,False,False,False,0.0,0.0,0.0,0.0,both,5.627621113690637,1.791759469228055,5.60947179518496,0.0180505415162454,0.0180505415162454,5.384495062789089,2.0794415416798357,5.351858133476067,0.032258064516129,0.032258064516129,1.791759469228055,1.0986122886681098,1.3862943611198906,0.4,0.4,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2020,530000,530900,546,308,15,35.0,7.0,2.0,1.0,511.0,301.0,13.0,0.0641025641025641,0.0227272727272727,0.1333333333333333,False,False,False,0.0,0.0,0.0,0.0,both,6.304448802421981,3.58351893845611,6.238324625039508,0.0641025641025641,0.0641025641025641,5.733341276897746,2.0794415416798357,5.71042701737487,0.0227272727272727,0.0227272727272727,2.772588722239781,1.0986122886681098,2.6390573296152584,0.1333333333333333,0.1333333333333333,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2021,530000,530900,704,612,16,40.0,38.0,0.0,1.0,664.0,574.0,16.0,0.0568181818181818,0.0620915032679738,0.0,False,False,False,0.0,0.0,0.0,0.0,both,6.558197802812269,3.713572066704308,6.499787040655854,0.0568181818181818,0.0568181818181818,6.418364935936212,3.6635616461296463,6.354370040797351,0.0620915032679738,0.0620915032679738,2.833213344056216,0.0,2.833213344056216,0.0,0.0,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2022,530000,530900,741,728,40,23.0,24.0,11.0,1.0,718.0,704.0,29.0,0.0310391363022942,0.0329670329670329,0.275,False,False,False,0.0,0.0,0.0,0.0,both,6.60934924316738,3.1780538303479458,6.577861357721047,0.0310391363022942,0.0310391363022942,6.591673732008658,3.2188758248682006,6.558197802812269,0.0329670329670329,0.0329670329670329,3.713572066704308,2.4849066497880004,3.4011973816621555,0.275,0.275,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2023,530000,530900,707,509,34,35.0,27.0,10.0,1.0,672.0,482.0,24.0,0.0495049504950495,0.0530451866404715,0.2941176470588235,False,False,False,0.0,0.0,0.0,0.0,both,6.56244409369372,3.58351893845611,6.511745329644728,0.0495049504950495,0.0495049504950495,6.234410725718371,3.332204510175204,6.180016653652572,0.0530451866404715,0.0530451866404715,3.5553480614894135,2.3978952727983707,3.2188758248682006,0.2941176470588235,0.2941176470588235,云南省_临沧市,2,0.0,0.0
云南省,临沧市,2024,530000,530900,435,654,41,22.0,23.0,10.0,1.0,413.0,631.0,31.0,0.0505747126436781,0.0351681957186544,0.2439024390243902,False,False,False,0.0,0.0,0.0,0.0,both,6.077642243349034,3.1354942159291497,6.025865973825314,0.0505747126436781,0.0505747126436781,6.484635235635252,3.1780538303479458,6.448889394146858,0.0351681957186544,0.0351681957186544,3.7376696182833684,2.3978952727983707,3.4657359027997265,0.2439024390243902,0.2439024390243902,云南省_临沧市,2,0.0,0.0
云南省,丽江市,2000,530000,530700,7,3,0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.0794415416798357,0.0,2.0794415416798357,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,,,云南省_丽江市,3,,
云南省,丽江市,2001,530000,530700,18,6,0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.9444389791664403,0.0,2.9444389791664403,0.0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,,,云南省_丽江市,3,0.0,0.0
云南省,丽江市,2002,530000,530700,12,16,0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.5649493574615367,0.0,2.5649493574615367,0.0,0.0,2.833213344056216,0.0,2.833213344056216,0.0,0.0,0.0,0.0,0.0,,,云南省_丽江市,3,0.0,0.0
云南省,丽江市,2003,530000,530700,13,7,0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,2.6390573296152584,0.0,2.6390573296152584,0.0,0.0,2.0794415416798357,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,,,云南省_丽江市,3,0.0,0.0
云南省,丽江市,2004,530000,530700,28,8,0,0.0,0.0,0.0,1.0,28.0,8.0,0.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,0.0,both,3.367295829986474,0.0,3.367295829986474,0.0,0.0,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,,,云南省_丽江市,3,0.0,0.0
云南省,丽江市,2005,530000,530700,33,31,3,0.0,0.0,0.0,1.0,33.0,31.0,3.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,3.5263605246161616,0.0,3.5263605246161616,0.0,0.0,3.4657359027997265,0.0,3.4657359027997265,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,0.0,云南省_丽江市,3,0.0,0.0
云南省,丽江市,2006,530000,530700,36,24,1,0.0,0.0,0.0,1.0,36.0,24.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,both,3.6109179126442243,0.0,3.6109179126442243,0.0,0.0,3.2188758248682006,0.0,3.2188758248682006,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,云南省_丽江市,3,0.0,0.0
