省份,城市,年份,listed_apply,listed_grant,listed_invgrant,city_apply,city_grant,city_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
上海市,上海市,2000,351,122,28,8608.0,3626.0,277.0,128,8257.0,0.04077602230483272,0.9592239776951673,False,3504.0,0.03364589078874793,0.9663541092112521,False,249.0,0.10108303249097472,0.8989169675090253,False
上海市,上海市,2001,658,572,40,8896.0,4648.0,314.0,134,8238.0,0.0739658273381295,0.9260341726618705,False,4076.0,0.12306368330464716,0.8769363166953529,False,274.0,0.12738853503184713,0.8726114649681529,False
上海市,上海市,2002,1294,526,29,17492.0,6556.0,320.0,141,16198.0,0.0739766750514521,0.9260233249485479,False,6030.0,0.08023184868822453,0.9197681513117755,False,291.0,0.090625,0.909375,False
上海市,上海市,2003,1187,1041,78,14937.0,14468.0,862.0,144,13750.0,0.07946709513289148,0.9205329048671085,False,13427.0,0.07195189383466961,0.9280481061653304,False,784.0,0.09048723897911833,0.9095127610208816,False
上海市,上海市,2004,1255,874,129,17734.0,9894.0,1614.0,147,16479.0,0.07076801623999097,0.929231983760009,False,9020.0,0.08833636547402467,0.9116636345259753,False,1485.0,0.07992565055762081,0.9200743494423792,False
上海市,上海市,2005,1793,1094,172,23073.0,11609.0,1942.0,146,21280.0,0.07770987734581546,0.9222901226541845,False,10515.0,0.09423722973555,0.90576277026445,False,1770.0,0.08856848609680741,0.9114315139031925,False
上海市,上海市,2006,2209,1351,200,30839.0,14847.0,2706.0,149,28630.0,0.07163007879632932,0.9283699212036707,False,13496.0,0.090994813767091,0.909005186232909,False,2506.0,0.07390983000739099,0.9260901699926091,False
上海市,上海市,2007,2621,1634,224,36523.0,22157.0,3103.0,157,33902.0,0.07176299865837965,0.9282370013416203,False,20523.0,0.07374644581847722,0.9262535541815228,False,2879.0,0.0721882049629391,0.9278117950370609,False
上海市,上海市,2008,3784,2242,467,41725.0,24014.0,4218.0,159,37941.0,0.09068903535050929,0.9093109646494907,False,21772.0,0.0933622053801949,0.9066377946198051,False,3751.0,0.11071597913703177,0.8892840208629682,False
上海市,上海市,2009,4705,3478,766,55139.0,33391.0,6138.0,167,50434.0,0.0853298028618582,0.9146701971381418,False,29913.0,0.10415980353987601,0.895840196460124,False,5372.0,0.12479635060280221,0.8752036493971977,False
上海市,上海市,2010,5915,4917,833,59040.0,49413.0,6611.0,183,53125.0,0.10018631436314362,0.8998136856368564,False,44496.0,0.09950822658004979,0.9004917734199502,False,5778.0,0.12600211768265013,0.8739978823173499,False
上海市,上海市,2011,6959,5455,1227,63182.0,48741.0,8864.0,196,56223.0,0.11014212908739832,0.8898578709126017,False,43286.0,0.11191809770008822,0.8880819022999118,False,7637.0,0.13842509025270758,0.8615749097472925,False
上海市,上海市,2012,8682,5860,1399,69942.0,44742.0,11365.0,202,61260.0,0.12413142317920563,0.8758685768207943,False,38882.0,0.13097313486209824,0.8690268651379017,False,9966.0,0.12309722833260009,0.8769027716673999,False
上海市,上海市,2013,8778,6837,1404,71409.0,52140.0,11521.0,204,62631.0,0.12292568163676848,0.8770743183632316,False,45303.0,0.1311277330264672,0.8688722669735328,False,10117.0,0.12186442149119,0.87813557850881,False
上海市,上海市,2014,8379,6056,1537,75825.0,50302.0,11671.0,210,67446.0,0.11050445103857567,0.8894955489614244,False,44246.0,0.12039282732296927,0.8796071726770307,False,10134.0,0.13169394225002143,0.8683060577499786,False
上海市,上海市,2015,10295,7069,2203,91684.0,60015.0,16680.0,225,81389.0,0.11228785829588588,0.8877121417041142,False,52946.0,0.11778721986170124,0.8822127801382987,False,14477.0,0.13207434052757794,0.8679256594724221,False
上海市,上海市,2016,13306,9146,3081,109001.0,66989.0,21088.0,257,95695.0,0.12207227456628839,0.8779277254337117,False,57843.0,0.13652987803967814,0.8634701219603218,False,18007.0,0.14610204855842185,0.8538979514415781,False
上海市,上海市,2017,18609,11411,3560,130846.0,74551.0,21120.0,288,112237.0,0.14222062577381042,0.8577793742261896,False,63140.0,0.1530630038497136,0.8469369961502864,False,17560.0,0.16856060606060605,0.8314393939393939,False
上海市,上海市,2018,21272,14150,3332,143425.0,94663.0,21798.0,296,122153.0,0.1483144500610075,0.8516855499389925,False,80513.0,0.14947762061206596,0.8505223793879341,False,18466.0,0.15285806037251123,0.8471419396274887,False
上海市,上海市,2019,25408,14252,3301,179791.0,102948.0,23199.0,317,154383.0,0.14131964336368338,0.8586803566363166,False,88696.0,0.1384388234837005,0.8615611765162995,False,19898.0,0.1422906159748265,0.8577093840251735,False
上海市,上海市,2020,31248,19361,4010,218878.0,143055.0,24708.0,357,187630.0,0.14276446239457596,0.857235537605424,False,123694.0,0.13533955471671735,0.8646604452832827,False,20698.0,0.16229561275700177,0.8377043872429982,False
上海市,上海市,2021,34623,24069,6092,234125.0,183453.0,33532.0,397,199502.0,0.1478825413774693,0.8521174586225307,False,159384.0,0.1311998168468218,0.8688001831531782,False,27440.0,0.1816772038649648,0.8183227961350352,False
上海市,上海市,2022,36443,26718,8049,213073.0,182392.0,37548.0,424,176630.0,0.17103527898889112,0.8289647210111089,False,155674.0,0.14648668801263212,0.8535133119873679,False,29499.0,0.21436561201661872,0.7856343879833813,False
上海市,上海市,2023,38378,26177,10143,222584.0,162724.0,45249.0,444,184206.0,0.17242029975200374,0.8275797002479962,False,136547.0,0.16086748113369878,0.8391325188663012,False,35106.0,0.22415964993701518,0.7758403500629848,False
上海市,上海市,2024,26023,25624,11452,144749.0,154192.0,51684.0,443,118726.0,0.17978017119289252,0.8202198288071074,False,128568.0,0.16618242191553387,0.8338175780844661,False,40232.0,0.22157727730051854,0.7784227226994814,False
云南省,临沧市,2010,13,3,1,31.0,12.0,5.0,1,18.0,0.41935483870967744,0.5806451612903226,False,9.0,0.25,0.75,False,4.0,0.2,0.8,False
云南省,临沧市,2011,7,8,2,32.0,30.0,10.0,1,25.0,0.21875,0.78125,False,22.0,0.26666666666666666,0.7333333333333333,False,8.0,0.2,0.8,False
云南省,临沧市,2012,8,6,4,51.0,41.0,11.0,1,43.0,0.1568627450980392,0.8431372549019608,False,35.0,0.14634146341463414,0.8536585365853658,False,7.0,0.36363636363636365,0.6363636363636364,False
云南省,临沧市,2013,12,11,3,44.0,36.0,12.0,1,32.0,0.2727272727272727,0.7272727272727273,False,25.0,0.3055555555555556,0.6944444444444444,False,9.0,0.25,0.75,False
云南省,临沧市,2014,22,10,1,162.0,81.0,2.0,1,140.0,0.13580246913580246,0.8641975308641975,False,71.0,0.12345679012345678,0.8765432098765432,False,1.0,0.5,0.5,False
云南省,临沧市,2015,9,10,5,175.0,146.0,12.0,1,166.0,0.05142857142857143,0.9485714285714286,False,136.0,0.0684931506849315,0.9315068493150684,False,7.0,0.4166666666666667,0.5833333333333334,False
云南省,临沧市,2016,23,10,2,267.0,135.0,16.0,1,244.0,0.08614232209737828,0.9138576779026217,False,125.0,0.07407407407407407,0.9259259259259259,False,14.0,0.125,0.875,False
云南省,临沧市,2017,7,9,3,424.0,224.0,17.0,1,417.0,0.01650943396226415,0.9834905660377359,False,215.0,0.04017857142857143,0.9598214285714286,False,14.0,0.17647058823529413,0.8235294117647058,False
云南省,临沧市,2018,12,10,3,306.0,331.0,10.0,1,294.0,0.0392156862745098,0.9607843137254902,False,321.0,0.030211480362537766,0.9697885196374623,False,7.0,0.3,0.7,False
云南省,临沧市,2019,5,7,2,277.0,217.0,5.0,1,272.0,0.018050541516245487,0.9819494584837545,False,210.0,0.03225806451612903,0.967741935483871,False,3.0,0.4,0.6,False
云南省,临沧市,2020,35,7,2,546.0,308.0,15.0,1,511.0,0.0641025641025641,0.9358974358974359,False,301.0,0.022727272727272728,0.9772727272727273,False,13.0,0.13333333333333333,0.8666666666666667,False
云南省,临沧市,2021,40,38,0,704.0,612.0,16.0,1,664.0,0.056818181818181816,0.9431818181818182,False,574.0,0.06209150326797386,0.9379084967320261,False,16.0,0.0,1.0,False
云南省,临沧市,2022,23,24,11,741.0,728.0,40.0,1,718.0,0.0310391363022942,0.9689608636977058,False,704.0,0.03296703296703297,0.967032967032967,False,29.0,0.275,0.725,False
云南省,临沧市,2023,35,27,10,707.0,509.0,34.0,1,672.0,0.04950495049504951,0.9504950495049505,False,482.0,0.05304518664047151,0.9469548133595285,False,24.0,0.29411764705882354,0.7058823529411765,False
云南省,临沧市,2024,22,23,10,435.0,654.0,41.0,1,413.0,0.05057471264367816,0.9494252873563218,False,631.0,0.035168195718654434,0.9648318042813455,False,31.0,0.24390243902439024,0.7560975609756098,False
云南省,丽江市,2004,0,0,0,28.0,8.0,0.0,1,28.0,0.0,1.0,False,8.0,0.0,1.0,False,0.0,,,False
云南省,丽江市,2005,0,0,0,33.0,31.0,3.0,1,33.0,0.0,1.0,False,31.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,丽江市,2006,0,0,0,36.0,24.0,1.0,1,36.0,0.0,1.0,False,24.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,丽江市,2007,0,0,0,42.0,34.0,3.0,1,42.0,0.0,1.0,False,34.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,丽江市,2008,0,0,0,118.0,25.0,3.0,1,118.0,0.0,1.0,False,25.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,丽江市,2009,0,0,0,29.0,106.0,2.0,1,29.0,0.0,1.0,False,106.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,丽江市,2010,0,0,0,77.0,28.0,7.0,1,77.0,0.0,1.0,False,28.0,0.0,1.0,False,7.0,0.0,1.0,False
云南省,丽江市,2011,0,0,0,83.0,64.0,13.0,1,83.0,0.0,1.0,False,64.0,0.0,1.0,False,13.0,0.0,1.0,False
云南省,丽江市,2012,0,0,0,111.0,76.0,15.0,1,111.0,0.0,1.0,False,76.0,0.0,1.0,False,15.0,0.0,1.0,False
云南省,丽江市,2013,0,0,0,209.0,118.0,22.0,1,209.0,0.0,1.0,False,118.0,0.0,1.0,False,22.0,0.0,1.0,False
云南省,丽江市,2014,0,0,0,227.0,175.0,19.0,1,227.0,0.0,1.0,False,175.0,0.0,1.0,False,19.0,0.0,1.0,False
云南省,丽江市,2015,0,0,0,395.0,219.0,26.0,1,395.0,0.0,1.0,False,219.0,0.0,1.0,False,26.0,0.0,1.0,False
云南省,丽江市,2016,0,0,0,390.0,391.0,33.0,1,390.0,0.0,1.0,False,391.0,0.0,1.0,False,33.0,0.0,1.0,False
云南省,丽江市,2017,0,0,0,330.0,264.0,16.0,1,330.0,0.0,1.0,False,264.0,0.0,1.0,False,16.0,0.0,1.0,False
云南省,丽江市,2018,0,0,0,350.0,287.0,12.0,1,350.0,0.0,1.0,False,287.0,0.0,1.0,False,12.0,0.0,1.0,False
云南省,丽江市,2019,0,0,0,532.0,304.0,13.0,1,532.0,0.0,1.0,False,304.0,0.0,1.0,False,13.0,0.0,1.0,False
云南省,丽江市,2020,0,0,0,432.0,456.0,14.0,1,432.0,0.0,1.0,False,456.0,0.0,1.0,False,14.0,0.0,1.0,False
云南省,丽江市,2021,0,0,0,570.0,403.0,25.0,1,570.0,0.0,1.0,False,403.0,0.0,1.0,False,25.0,0.0,1.0,False
云南省,丽江市,2022,0,0,0,676.0,580.0,16.0,1,676.0,0.0,1.0,False,580.0,0.0,1.0,False,16.0,0.0,1.0,False
云南省,丽江市,2023,0,0,0,803.0,710.0,47.0,1,803.0,0.0,1.0,False,710.0,0.0,1.0,False,47.0,0.0,1.0,False
云南省,丽江市,2024,0,0,0,445.0,575.0,29.0,1,445.0,0.0,1.0,False,575.0,0.0,1.0,False,29.0,0.0,1.0,False
云南省,保山市,2000,0,0,0,10.0,10.0,1.0,1,10.0,0.0,1.0,False,10.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,保山市,2001,0,0,0,7.0,13.0,3.0,1,7.0,0.0,1.0,False,13.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,保山市,2002,0,0,0,6.0,6.0,1.0,1,6.0,0.0,1.0,False,6.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,保山市,2003,4,0,0,21.0,6.0,1.0,1,17.0,0.19047619047619047,0.8095238095238095,False,6.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,保山市,2004,7,0,0,30.0,16.0,3.0,1,23.0,0.23333333333333334,0.7666666666666667,False,16.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,保山市,2005,9,0,0,36.0,22.0,1.0,1,27.0,0.25,0.75,False,22.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,保山市,2006,6,7,2,28.0,32.0,6.0,1,22.0,0.21428571428571427,0.7857142857142857,False,25.0,0.21875,0.78125,False,4.0,0.3333333333333333,0.6666666666666666,False
云南省,保山市,2007,1,18,11,38.0,26.0,1.0,1,37.0,0.02631578947368421,0.9736842105263158,False,8.0,0.6923076923076923,0.3076923076923077,False,-10.0,11.0,-10.0,True
云南省,保山市,2008,0,0,0,52.0,35.0,4.0,1,52.0,0.0,1.0,False,35.0,0.0,1.0,False,4.0,0.0,1.0,False
云南省,保山市,2009,0,0,0,72.0,44.0,4.0,1,72.0,0.0,1.0,False,44.0,0.0,1.0,False,4.0,0.0,1.0,False
云南省,保山市,2010,16,18,7,79.0,67.0,4.0,1,63.0,0.20253164556962025,0.7974683544303798,False,49.0,0.26865671641791045,0.7313432835820896,False,-3.0,1.75,-0.75,True
云南省,保山市,2011,18,11,2,69.0,70.0,13.0,1,51.0,0.2608695652173913,0.7391304347826086,False,59.0,0.15714285714285714,0.8428571428571429,False,11.0,0.15384615384615385,0.8461538461538461,False
云南省,保山市,2012,15,11,6,115.0,67.0,20.0,1,100.0,0.13043478260869565,0.8695652173913043,False,56.0,0.16417910447761194,0.835820895522388,False,14.0,0.3,0.7,False
云南省,保山市,2013,0,0,0,138.0,104.0,14.0,1,138.0,0.0,1.0,False,104.0,0.0,1.0,False,14.0,0.0,1.0,False
云南省,保山市,2014,14,6,1,265.0,128.0,16.0,1,251.0,0.052830188679245285,0.9471698113207547,False,122.0,0.046875,0.953125,False,15.0,0.0625,0.9375,False
云南省,保山市,2015,13,9,3,360.0,337.0,31.0,1,347.0,0.03611111111111111,0.9638888888888889,False,328.0,0.026706231454005934,0.973293768545994,False,28.0,0.0967741935483871,0.9032258064516129,False
云南省,保山市,2016,0,0,0,441.0,370.0,26.0,1,441.0,0.0,1.0,False,370.0,0.0,1.0,False,26.0,0.0,1.0,False
云南省,保山市,2017,21,11,4,443.0,232.0,24.0,1,422.0,0.04740406320541761,0.9525959367945824,False,221.0,0.04741379310344827,0.9525862068965517,False,20.0,0.16666666666666666,0.8333333333333334,False
云南省,保山市,2018,24,20,17,310.0,329.0,14.0,1,286.0,0.07741935483870968,0.9225806451612903,False,309.0,0.060790273556231005,0.939209726443769,False,-3.0,1.2142857142857142,-0.21428571428571427,True
云南省,保山市,2019,44,16,8,564.0,235.0,12.0,1,520.0,0.07801418439716312,0.9219858156028369,False,219.0,0.06808510638297872,0.9319148936170213,False,4.0,0.6666666666666666,0.3333333333333333,False
云南省,保山市,2020,47,33,14,816.0,527.0,26.0,1,769.0,0.05759803921568627,0.9424019607843137,False,494.0,0.06261859582542695,0.937381404174573,False,12.0,0.5384615384615384,0.46153846153846156,False
云南省,保山市,2021,41,43,19,827.0,838.0,23.0,1,786.0,0.049576783555018135,0.9504232164449818,False,795.0,0.0513126491646778,0.9486873508353222,False,4.0,0.8260869565217391,0.17391304347826086,False
云南省,保山市,2022,44,29,16,699.0,785.0,29.0,1,655.0,0.06294706723891273,0.9370529327610873,False,756.0,0.03694267515923567,0.9630573248407643,False,13.0,0.5517241379310345,0.4482758620689655,False
云南省,保山市,2023,58,37,8,850.0,636.0,43.0,1,792.0,0.06823529411764706,0.9317647058823529,False,599.0,0.05817610062893082,0.9418238993710691,False,35.0,0.18604651162790697,0.813953488372093,False
云南省,保山市,2024,26,25,8,523.0,629.0,40.0,1,497.0,0.0497131931166348,0.9502868068833652,False,604.0,0.0397456279809221,0.9602543720190779,False,32.0,0.2,0.8,False
云南省,大理白族自治州,2017,3,1,1,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2018,4,1,0,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2019,3,3,1,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2020,0,3,3,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2021,6,0,0,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2022,2,5,0,,,,1,,,,False,,,,False,,,,False
云南省,大理白族自治州,2023,4,1,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2004,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2005,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2006,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2007,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2008,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2009,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2010,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2011,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2012,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2013,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2014,0,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2015,1,1,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2016,1,0,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2017,4,1,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2018,3,5,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2019,0,1,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2020,8,4,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2021,9,3,0,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2022,90,63,31,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2023,86,84,77,,,,1,,,,False,,,,False,,,,False
云南省,文山壮族苗族自治州,2024,142,113,94,,,,1,,,,False,,,,False,,,,False
云南省,昆明市,2000,22,17,7,1056.0,867.0,109.0,12,1034.0,0.020833333333333332,0.9791666666666666,False,850.0,0.0196078431372549,0.9803921568627451,False,102.0,0.06422018348623854,0.9357798165137615,False
云南省,昆明市,2001,35,33,8,1014.0,992.0,105.0,12,979.0,0.03451676528599606,0.965483234714004,False,959.0,0.03326612903225806,0.9667338709677419,False,97.0,0.0761904761904762,0.9238095238095239,False
云南省,昆明市,2002,33,26,0,1073.0,840.0,70.0,12,1040.0,0.03075489282385834,0.9692451071761417,False,814.0,0.030952380952380953,0.969047619047619,False,70.0,0.0,1.0,False
云南省,昆明市,2003,52,36,11,1278.0,849.0,130.0,13,1226.0,0.0406885758998435,0.9593114241001565,False,813.0,0.04240282685512368,0.9575971731448764,False,119.0,0.08461538461538462,0.9153846153846154,False
云南省,昆明市,2004,37,33,6,1213.0,855.0,208.0,13,1176.0,0.030502885408079144,0.9694971145919209,False,822.0,0.03859649122807018,0.9614035087719298,False,202.0,0.028846153846153848,0.9711538461538461,False
云南省,昆明市,2005,122,15,10,1474.0,911.0,228.0,13,1352.0,0.08276797829036635,0.9172320217096337,False,896.0,0.01646542261251372,0.9835345773874863,False,218.0,0.043859649122807015,0.956140350877193,False
云南省,昆明市,2006,77,66,24,1613.0,1089.0,304.0,15,1536.0,0.04773713577185369,0.9522628642281463,False,1023.0,0.06060606060606061,0.9393939393939394,False,280.0,0.07894736842105263,0.9210526315789473,False
云南省,昆明市,2007,151,69,17,1759.0,1346.0,301.0,17,1608.0,0.08584422967595225,0.9141557703240477,False,1277.0,0.0512630014858841,0.9487369985141159,False,284.0,0.05647840531561462,0.9435215946843853,False
云南省,昆明市,2008,119,138,31,2444.0,1401.0,305.0,18,2325.0,0.04869067103109656,0.9513093289689034,False,1263.0,0.09850107066381156,0.9014989293361885,False,274.0,0.10163934426229508,0.898360655737705,False
云南省,昆明市,2009,162,102,28,2784.0,1873.0,376.0,17,2622.0,0.05818965517241379,0.9418103448275862,False,1771.0,0.05445808862786973,0.9455419113721303,False,348.0,0.07446808510638298,0.925531914893617,False
云南省,昆明市,2010,171,149,27,3335.0,2415.0,499.0,18,3164.0,0.051274362818590706,0.9487256371814093,False,2266.0,0.06169772256728778,0.9383022774327122,False,472.0,0.05410821643286573,0.9458917835671342,False
云南省,昆明市,2011,179,128,49,3802.0,2697.0,718.0,18,3623.0,0.04708048395581273,0.9529195160441872,False,2569.0,0.047460140897293286,0.9525398591027067,False,669.0,0.06824512534818941,0.9317548746518106,False
云南省,昆明市,2012,232,136,55,5124.0,3077.0,914.0,19,4892.0,0.04527712724434036,0.9547228727556596,False,2941.0,0.04419889502762431,0.9558011049723757,False,859.0,0.060175054704595186,0.9398249452954048,False
云南省,昆明市,2013,360,187,87,6206.0,4595.0,980.0,20,5846.0,0.05800837898807606,0.9419916210119239,False,4408.0,0.04069640914036997,0.95930359085963,False,893.0,0.08877551020408163,0.9112244897959184,False
云南省,昆明市,2014,424,332,102,7549.0,5065.0,1078.0,22,7125.0,0.05616637965293416,0.9438336203470659,False,4733.0,0.06554787759131293,0.934452122408687,False,976.0,0.09461966604823747,0.9053803339517625,False
云南省,昆明市,2015,436,345,140,10023.0,6657.0,1367.0,22,9587.0,0.043499950114736105,0.9565000498852639,False,6312.0,0.051825146462370436,0.9481748535376295,False,1227.0,0.10241404535479151,0.8975859546452085,False
云南省,昆明市,2016,548,403,164,12587.0,7743.0,1643.0,25,12039.0,0.04353698260109637,0.9564630173989036,False,7340.0,0.05204701020276379,0.9479529897972362,False,1479.0,0.09981740718198417,0.9001825928180158,False
云南省,昆明市,2017,754,467,144,16479.0,8526.0,1797.0,26,15725.0,0.045755203592451,0.954244796407549,False,8059.0,0.05477363359136758,0.9452263664086324,False,1653.0,0.08013355592654424,0.9198664440734557,False
云南省,昆明市,2018,640,457,109,20885.0,12849.0,1847.0,25,20245.0,0.03064400287287527,0.9693559971271247,False,12392.0,0.03556697019223286,0.9644330298077671,False,1738.0,0.05901461829994586,0.9409853817000542,False
云南省,昆明市,2019,990,544,117,22157.0,14742.0,1798.0,27,21167.0,0.04468113914338584,0.9553188608566142,False,14198.0,0.036901370234703565,0.9630986297652965,False,1681.0,0.06507230255839822,0.9349276974416018,False
云南省,昆明市,2020,1284,753,148,27902.0,18949.0,2019.0,31,26618.0,0.046018206580173464,0.9539817934198266,False,18196.0,0.03973824476225658,0.9602617552377434,False,1871.0,0.07330361565131253,0.9266963843486875,False
云南省,昆明市,2021,1429,1100,168,28662.0,26829.0,3079.0,32,27233.0,0.0498569534575396,0.9501430465424604,False,25729.0,0.04100041000410004,0.9589995899959,False,2911.0,0.05456316986034427,0.9454368301396557,False
云南省,昆明市,2022,2367,1657,278,28031.0,25707.0,3506.0,32,25664.0,0.08444222467981877,0.9155577753201812,False,24050.0,0.06445715174855098,0.9355428482514491,False,3228.0,0.07929264118653737,0.9207073588134627,False
云南省,昆明市,2023,3972,2285,556,29891.0,20905.0,5080.0,30,25919.0,0.13288280753404036,0.8671171924659596,False,18620.0,0.10930399425974648,0.8906960057402535,False,4524.0,0.1094488188976378,0.8905511811023622,False
云南省,昆明市,2024,2641,2054,682,20464.0,21128.0,5541.0,30,17823.0,0.12905590304925724,0.8709440969507428,False,19074.0,0.09721696327148807,0.9027830367285119,False,4859.0,0.12308247608734886,0.8769175239126511,False
云南省,昭通市,2000,0,0,0,18.0,16.0,2.0,1,18.0,0.0,1.0,False,16.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,昭通市,2001,0,0,0,29.0,14.0,3.0,1,29.0,0.0,1.0,False,14.0,0.0,1.0,False,3.0,0.0,1.0,False
云南省,昭通市,2002,0,0,0,22.0,27.0,0.0,1,22.0,0.0,1.0,False,27.0,0.0,1.0,False,0.0,,,False
云南省,昭通市,2003,0,0,0,36.0,17.0,0.0,1,36.0,0.0,1.0,False,17.0,0.0,1.0,False,0.0,,,False
云南省,昭通市,2004,1,0,0,30.0,10.0,1.0,1,29.0,0.03333333333333333,0.9666666666666667,False,10.0,0.0,1.0,False,1.0,0.0,1.0,False
云南省,昭通市,2005,1,3,3,28.0,23.0,8.0,1,27.0,0.03571428571428571,0.9642857142857143,False,20.0,0.13043478260869565,0.8695652173913043,False,5.0,0.375,0.625,False
云南省,昭通市,2006,2,4,4,17.0,28.0,8.0,1,15.0,0.11764705882352941,0.8823529411764706,False,24.0,0.14285714285714285,0.8571428571428571,False,4.0,0.5,0.5,False
云南省,昭通市,2007,3,1,1,13.0,18.0,6.0,1,10.0,0.23076923076923078,0.7692307692307693,False,17.0,0.05555555555555555,0.9444444444444444,False,5.0,0.16666666666666666,0.8333333333333334,False
云南省,昭通市,2008,0,2,2,25.0,9.0,3.0,1,25.0,0.0,1.0,False,7.0,0.2222222222222222,0.7777777777777778,False,1.0,0.6666666666666666,0.3333333333333333,False
云南省,昭通市,2009,12,4,4,61.0,31.0,6.0,1,49.0,0.19672131147540983,0.8032786885245902,False,27.0,0.12903225806451613,0.8709677419354839,False,2.0,0.6666666666666666,0.3333333333333333,False
云南省,昭通市,2010,33,1,0,39.0,46.0,2.0,1,6.0,0.8461538461538461,0.15384615384615385,False,45.0,0.021739130434782608,0.9782608695652174,False,2.0,0.0,1.0,False
云南省,昭通市,2011,76,21,6,61.0,35.0,3.0,1,-15.0,1.2459016393442623,-0.2459016393442623,True,14.0,0.6,0.4,False,-3.0,2.0,-1.0,True
云南省,昭通市,2012,61,33,11,86.0,61.0,11.0,1,25.0,0.7093023255813954,0.29069767441860467,False,28.0,0.5409836065573771,0.45901639344262296,False,0.0,1.0,0.0,False
云南省,普洱市,2000,0,0,0,26.0,7.0,0.0,1,26.0,0.0,1.0,False,7.0,0.0,1.0,False,0.0,,,False
云南省,普洱市,2001,0,0,0,17.0,26.0,2.0,1,17.0,0.0,1.0,False,26.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,普洱市,2002,0,0,0,14.0,15.0,2.0,1,14.0,0.0,1.0,False,15.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,普洱市,2003,0,0,0,18.0,15.0,2.0,1,18.0,0.0,1.0,False,15.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,普洱市,2004,3,0,0,32.0,19.0,0.0,1,29.0,0.09375,0.90625,False,19.0,0.0,1.0,False,0.0,,,False
云南省,普洱市,2005,0,1,0,42.0,19.0,1.0,1,42.0,0.0,1.0,False,18.0,0.05263157894736842,0.9473684210526315,False,1.0,0.0,1.0,False
云南省,普洱市,2006,1,0,0,46.0,35.0,2.0,1,45.0,0.021739130434782608,0.9782608695652174,False,35.0,0.0,1.0,False,2.0,0.0,1.0,False
云南省,普洱市,2007,0,2,1,39.0,38.0,6.0,1,39.0,0.0,1.0,False,36.0,0.05263157894736842,0.9473684210526315,False,5.0,0.16666666666666666,0.8333333333333334,False
云南省,普洱市,2008,0,0,0,47.0,36.0,5.0,1,47.0,0.0,1.0,False,36.0,0.0,1.0,False,5.0,0.0,1.0,False
